;0;1;2;3;4;5;6;7;8;9;;;;;;;;;;
235;87958;0,020953182;0,012164897;0,029309443;0,215750699;0,702460265;0,019361513;0;0;0;;;;;;;;;;
236;88051;0,021055979;0,012254262;0,029891767;0,222087199;0,703103883;0,01160691;0;0;0;;;;;;;;;;
237;88139;0,021318599;0,012230681;0,0296577;0,227152566;0,690148515;0,019491939;0;0;0;;;;;;;;;;
238;88155;0,020532017;0,012421303;0,029663661;0,230106063;0,6807328;0,026544155;0;0;0;;;;;;;;;;
239;88211;0,020484974;0,012481437;0,0294181;0,236285724;0,676412239;0,024917527;0;0;0;;;;;;;;;;
240;88314;0,020461082;0,012625405;0,029519668;0,227721539;0,684931042;0,024741264;0;0;0;;;;;;;;;;
241;88442;0,020962891;0,012584519;0,029556093;0,218063816;0,695382284;0,023450397;0;0;0;;;;;;;;;;
242;88553;0,021377028;0,012647793;0,029552923;0,216040112;0,707610132;0,012772012;0;0;0;;;;;;;;;;
243;88580;0,020896365;0,012835855;0,030289004;0,224554075;0,697482502;0,013942199;0;0;0;;;;;;;;;;
244;88681;0,02110937;0,012945276;0,030536417;0,227636134;0,695120714;0,01265209;0;0;0;;;;;;;;;;
245;88743;0,021038279;0,012834815;0,03113485;0,227443291;0,698894561;0,008654204;0;0;0;;;;;;;;;;
246;88817;0,020930678;0,013116858;0,031041355;0,227411419;0,697963228;0,009536463;0;0;0;;;;;;;;;;
247;88953;0,021561948;0,013108046;0,030285656;0,219734017;0,704338246;0,010972086;0;0;0;;;;;;;;;;
248;88898;0,020551643;0,0131724;0,03112556;0,227744156;0,703559135;0,003847106;0;0;0;;;;;;;;;;
249;88975;0,020365271;0,013397022;0,031638101;0,236695701;0,69291374;0,004990166;0;0;0;;;;;;;;;;
250;89115;0,021118779;0,013319868;0,032171913;0,230286708;0,694955956;0,008146777;0;0;0;;;;;;;;;;
251;89170;0,021139397;0,013502299;0,03284737;0,236559381;0,689581698;0,006369855;0;0;0;;;;;;;;;;
252;89222;0,021003788;0,013729798;0,033444666;0,244704221;0,685189751;0,001927776;0;0;0;;;;;;;;;;
253;89265;0,020780821;0,013913628;0,033910267;0,251498348;0,679807315;8.96e-05;0;0;0;;;;;;;;;;
254;89409;0,021373687;0,013768189;0,034101712;0,246529991;0,681475019;0,002751401;0;0;0;;;;;;;;;;
255;89486;0,021578794;0,013991015;0,034441142;0,253648615;0,675938136;0,000402298;0;0;0;;;;;;;;;;
256;89540;0,021532276;0,013960241;0,035079294;0,259660487;0,669265133;0,000502569;0;0;0;;;;;;;;;;
257;89546;0,021039466;0,014227325;0,03622719;0,265115136;0,661805106;0,001585777;0;0;0;;;;;;;;;;
258;89687;0,021697682;0,014260707;0,035735391;0,260149186;0,666819048;0,001337987;0;0;0;;;;;;;;;;
259;89685;0,021118359;0,014350226;0,037040754;0,265529353;0,661102749;0,000858561;0;0;0;;;;;;;;;;
260;89738;0,021050168;0,014486617;0,037966079;0,268069268;0,657480666;0,000947202;0;0;0;;;;;;;;;;
261;89836;0,021394541;0,014448551;0,038047108;0,269357496;0,654147558;0,002604746;0;0;0;;;;;;;;;;
262;89910;0,021443666;0,014748081;0,038082527;0,273740407;0,650606162;0,001379157;0;0;0;;;;;;;;;;
263;89987;0,021614233;0,014691011;0,037849912;0,275173081;0,650560637;0,000111127;0;0;0;;;;;;;;;;
264;90086;0,021823591;0,014774771;0,037985925;0,276025132;0,648791155;0,000599427;0;0;0;;;;;;;;;;
265;90199;0,022295147;0,014634309;0,038304194;0,273606138;0,649452876;0,001707336;0;0;0;;;;;;;;;;
266;90227;0,022044399;0,014929012;0,038901881;0,27833132;0,643776253;0,002017135;0;0;0;;;;;;;;;;
267;90293;0,022150111;0,015039926;0,039382898;0,278028197;0,644402113;0,000996755;0;0;0;;;;;;;;;;
268;90335;0,021940555;0,015176842;0,039154259;0,274389771;0,648785078;0,000553495;0;0;0;;;;;;;;;;
269;90323;0,021478472;0,015411357;0,040299813;0,292206858;0,630603501;0;0;0;0;;;;;;;;;;
270;90459;0,021921534;0,015366077;0,040106568;0,286560762;0,636045059;0;0;0;0;;;;;;;;;;
271;90528;0,022059473;0,015354366;0,04004286;0,294350919;0,628192382;0;0;0;0;;;;;;;;;;
272;90588;0,022199408;0,015388352;0,040137767;0,30201572;0,620258754;0;0;0;0;;;;;;;;;;
273;90728;0,022760339;0,015254387;0,039513711;0,299664933;0,622806631;0;0;0;0;;;;;;;;;;
274;90770;0,022826925;0,015291396;0,040035254;0,305883001;0,615952407;1.10e-05;0;0;0;;;;;;;;;;
275;90799;0,022478221;0,015660965;0,040451987;0,309772134;0,611636692;0;0;0;0;;;;;;;;;;
276;90909;0,022946023;0,015730016;0,040568041;0,308528309;0,612227612;0;0;0;0;;;;;;;;;;
277;91043;0,023834891;0,015498171;0,040079962;0,30101161;0,619575365;0;0;0;0;;;;;;;;;;
278;90903;0,022023476;0,016017073;0,042407841;0,317822294;0,601729316;0;0;0;0;;;;;;;;;;
279;91020;0,022621402;0,01610635;0,04225445;0,31558998;0,603427818;0;0;0;0;;;;;;;;;;
280;91062;0,022610968;0,0162307;0,043311151;0,320287277;0,597559904;0;0;0;0;;;;;;;;;;
281;91121;0,022519507;0,016593321;0,043447723;0,322878371;0,594561078;0;0;0;0;;;;;;;;;;
282;91192;0,022798052;0,016635231;0,04372094;0,325872884;0,590972892;0;0;0;0;;;;;;;;;;
283;91266;0,023064449;0,016534087;0,044430566;0,323680231;0,592290667;0;0;0;0;;;;;;;;;;
284;91328;0,02308164;0,016741854;0,044925981;0,320953048;0,594297477;0;0;0;0;;;;;;;;;;
285;91405;0,023259121;0,016869974;0,04437394;0,321426618;0,594070346;0;0;0;0;;;;;;;;;;
286;91511;0,023778562;0,016686519;0,043634099;0,324747845;0,591152976;0;0;0;0;;;;;;;;;;
287;91514;0,023351618;0,016828026;0,044255524;0,333107503;0,582457329;0;0;0;0;;;;;;;;;;
288;91504;0,022796818;0,01701565;0,045670135;0,342072478;0,57244492;0;0;0;0;;;;;;;;;;
289;91641;0,023504763;0,016946563;0,045372704;0,338276536;0,575899434;0;0;0;0;;;;;;;;;;
290;91651;0,023218514;0,017435707;0,046142432;0,344404316;0,568799031;0;0;0;0;;;;;;;;;;
291;91690;0,023099575;0,017537354;0,047398844;0,363900098;0,548064129;0;0;0;0;;;;;;;;;;
292;91714;0,022875461;0,017805351;0,047986131;0,381152278;0,530180779;0;0;0;0;;;;;;;;;;
293;91806;0,023266453;0,017722153;0,047905366;0,381206021;0,529900007;0;0;0;0;;;;;;;;;;
294;91905;0,023818073;0,017703063;0,04864806;0,373385561;0,536445242;0;0;0;0;;;;;;;;;;
295;91924;0,02366085;0,018112789;0,049921674;0,370305905;0,537998782;0;0;0;0;;;;;;;;;;
296;91976;0,023593111;0,0182004;0,050165261;0,364312429;0,543728799;0;0;0;0;;;;;;;;;;
297;92070;0,023981753;0,018496796;0,050135766;0,363451722;0,543933963;0;0;0;0;;;;;;;;;;
298;92065;0,023559442;0,018758486;0,051094336;0,368489654;0,538098083;0;0;0;0;;;;;;;;;;
299;92090;0,023325008;0,018807688;0,050298621;0,368954284;0,538614399;0;0;0;0;;;;;;;;;;
300;92134;0,023378991;0,018690169;0,05070875;0,378285975;0,528936115;0;0;0;0;;;;;;;;;;
301;92216;0,023618461;0,018890431;0,050555218;0,382384836;0,524551054;0;0;0;0;;;;;;;;;;
302;92292;0,023989078;0,018712348;0,051239544;0,385006284;0,521052746;0;0;0;0;;;;;;;;;;
303;92357;0,024091298;0,019067315;0,052058859;0,386348625;0,518433903;0;0;0;0;;;;;;;;;;
304;92392;0,023973937;0,019341501;0,052417958;0,390942939;0,513323664;0;0;0;0;;;;;;;;;;
305;92456;0,024022238;0,019598512;0,052587177;0,388725448;0,515066626;0;0;0;0;;;;;;;;;;
306;92500;0,024064865;0,019664865;0,053102703;0,394756757;0,508410811;0;0;0;0;;;;;;;;;;
307;92532;0,0239917;0,019809363;0,053873255;0,39524705;0,507078632;0;0;0;0;;;;;;;;;;
308;92660;0,0247248;0,019879128;0,053162098;0,388204187;0,514029786;0;0;0;0;;;;;;;;;;
309;92627;0,024129034;0,02015611;0,054822028;0,400660714;0,500232114;0;0;0;0;;;;;;;;;;
310;92666;0,023967798;0,020287916;0,055122699;0,39765394;0,502967647;0;0;0;0;;;;;;;;;;
311;92694;0,023874253;0,020594645;0,056368265;0,40259348;0,496569357;0;0;0;0;;;;;;;;;;
312;92739;0,023948932;0,020832659;0,057300596;0,399670042;0,498247771;0;0;0;0;;;;;;;;;;
313;92739;0,023560746;0,021296326;0,058335759;0,41135876;0,485448409;0;0;0;0;;;;;;;;;;
314;92802;0,02386802;0,021281869;0,059158208;0,414678563;0,48101334;0;0;0;0;;;;;;;;;;
315;92909;0,024303351;0,021332702;0,05919771;0,403954407;0,491211831;0;0;0;0;;;;;;;;;;
316;92960;0,024386833;0,021697504;0,060240964;0,40929432;0,484380379;0;0;0;0;;;;;;;;;;
317;93011;0,024620744;0,021760867;0,060842266;0,416337853;0,476438271;0;0;0;0;;;;;;;;;;
318;93052;0,024566909;0,022159653;0,061857886;0,423870524;0,467545029;0;0;0;0;;;;;;;;;;
319;93153;0,025066289;0,021996071;0,061608322;0,410400094;0,480929224;0;0;0;0;;;;;;;;;;
320;93081;0,024183238;0,022582482;0,063847617;0,425328477;0,464058186;0;0;0;0;;;;;;;;;;
321;93107;0,024101303;0,023059491;0,065451577;0,442641262;0,444746367;0;0;0;0;;;;;;;;;;
322;93170;0,024288934;0,022947301;0,065364388;0,441021788;0,446377589;0;0;0;0;;;;;;;;;;
323;93289;0,024922552;0,023046661;0,064552091;0,432869899;0,454608796;0;0;0;0;;;;;;;;;;
324;93376;0,025316998;0,022843129;0,063892221;0,42380269;0,464144962;0;0;0;0;;;;;;;;;;
325;93407;0,025222949;0,022899783;0,063335724;0,43656257;0,451978974;0;0;0;0;;;;;;;;;;
326;93427;0,025174735;0,02289488;0,063653976;0,444453959;0,44382245;0;0;0;0;;;;;;;;;;
327;93484;0,025373326;0,022859527;0,064214197;0,447798554;0,439754396;0;0;0;0;;;;;;;;;;
328;93520;0,025384944;0,023246364;0,064189478;0,45608426;0,431094953;0;0;0;0;;;;;;;;;;
329;93608;0,02573498;0,023203145;0,06430006;0,456349885;0,430411931;0;0;0;0;;;;;;;;;;
330;93514;0,024766345;0,023696987;0,066407169;0,472421242;0,412708258;0;0;0;0;;;;;;;;;;
331;93635;0,025396486;0,023634325;0,066631067;0,460767875;0,423570246;0;0;0;0;;;;;;;;;;
332;93672;0,025386455;0,023785123;0,067362712;0,463841916;0,419623794;0;0;0;0;;;;;;;;;;
333;93735;0,025614765;0,024121193;0,068512295;0,473537099;0,408214648;0;0;0;0;;;;;;;;;;
334;93817;0,026029398;0,024196041;0,069582272;0,480008954;0,400183336;0;0;0;0;;;;;;;;;;
335;93851;0,026105209;0,024325793;0,070313582;0,488242001;0,391013415;0;0;0;0;;;;;;;;;;
336;93900;0,02628328;0,024451544;0,071629393;0,488423855;0,389211928;0;0;0;0;;;;;;;;;;
337;93986;0,026759305;0,024301492;0,071968165;0,485955355;0,391015683;0;0;0;0;;;;;;;;;;
338;93993;0,026523252;0,024714606;0,072952241;0,493068633;0,382741268;0;0;0;0;;;;;;;;;;
339;94035;0,026639017;0,02515021;0,074791301;0,494326581;0,379092891;0;0;0;0;;;;;;;;;;
340;94130;0,027015829;0,025273558;0,075363858;0,487974078;0,384372676;0;0;0;0;;;;;;;;;;
341;94049;0,026071516;0,025837595;0,077831769;0,497900031;0,372359089;0;0;0;0;;;;;;;;;;
342;94104;0,026215676;0,026162544;0,079943467;0,502943552;0,364734762;0;0;0;0;;;;;;;;;;
343;94061;0,025696091;0,026684811;0,082265764;0,514495912;0,350857422;0;0;0;0;;;;;;;;;;
344;94176;0,026429239;0,026482331;0,081422018;0,506721458;0,358944954;0;0;0;0;;;;;;;;;;
345;94267;0,026934134;0,026297644;0,082245112;0,499835573;0,364687536;0;0;0;0;;;;;;;;;;
346;94262;0,026680953;0,026596083;0,084254525;0,514194479;0,34827396;0;0;0;0;;;;;;;;;;
347;94307;0,026774259;0,02680607;0,084224925;0,518476889;0,343717858;0;0;0;0;;;;;;;;;;
348;94331;0,02669324;0,027064274;0,085602824;0,516383797;0,344255865;0;0;0;0;;;;;;;;;;
349;94405;0,027021874;0,02744558;0,085991208;0,517483184;0,342058154;0;0;0;0;;;;;;;;;;
350;94516;0,027699014;0,027381607;0,085477591;0,516981252;0,342460536;0;0;0;0;;;;;;;;;;
351;94428;0,02676113;0,028349642;0,088035329;0,527502436;0,329351464;0;0;0;0;;;;;;;;;;
352;94479;0,026884281;0,028366092;0,089575461;0,525090232;0,330083934;0;0;0;0;;;;;;;;;;
353;94504;0,026898332;0,028284517;0,091202489;0,529607212;0,324007449;0;0;0;0;;;;;;;;;;
354;94551;0,02703303;0,028323339;0,09116773;0,532263011;0,32121289;0;0;0;0;;;;;;;;;;
355;94556;0,02688354;0,028797749;0,093679936;0,539722492;0,310916282;0;0;0;0;;;;;;;;;;
356;94582;0,026897295;0,028916707;0,093601319;0,548656193;0,301928485;0;0;0;0;;;;;;;;;;
357;94624;0,027043879;0,028956713;0,094088181;0,556243659;0,293667568;0;0;0;0;;;;;;;;;;
358;94771;0,027877726;0,028616349;0,092950375;0,558356459;0,29219909;0;0;0;0;;;;;;;;;;
359;94775;0,027697178;0,029037193;0,093938275;0,564336587;0,284990768;0;0;0;0;;;;;;;;;;
360;94839;0,027899915;0,02932338;0,095646306;0,565252691;0,281877709;0;0;0;0;;;;;;;;;;
361;94761;0,027099756;0,029843501;0,098500438;0,572461245;0,27209506;0;0;0;0;;;;;;;;;;
362;94799;0,027320963;0,030042511;0,097648709;0,572906887;0,272080929;0;0;0;0;;;;;;;;;;
363;94814;0,02717953;0,030153775;0,099036007;0,574693611;0,268937077;0;0;0;0;;;;;;;;;;
364;94869;0,02737459;0,03022062;0,097787475;0,570576268;0,274041046;0;0;0;0;;;;;;;;;;
365;94892;0,027378493;0,03030814;0,097964001;0,571470725;0,272878641;0;0;0;0;;;;;;;;;;
366;94908;0,027416024;0,030418932;0,098980065;0,58095208;0,262232899;0;0;0;0;;;;;;;;;;
367;95003;0,027757018;0,030314832;0,098765302;0,580181678;0,262981169;0;0;0;0;;;;;;;;;;
368;95179;0,028903435;0,029680917;0,09840406;0,572983536;0,270028052;0;0;0;0;;;;;;;;;;
369;95201;0,028865243;0,030083718;0,099568282;0,571002405;0,270480352;0;0;0;0;;;;;;;;;;
370;95207;0,028663859;0,03022887;0,100223723;0,568004453;0,272879095;0;0;0;0;;;;;;;;;;
371;95136;0,027970484;0,031123865;0,103630592;0,574135974;0,263139085;0;0;0;0;;;;;;;;;;
372;95187;0,028176116;0,031054661;0,102797651;0,57252566;0,265445912;0;0;0;0;;;;;;;;;;
373;95208;0,028127888;0,031131838;0,102197294;0,571286026;0,267256953;0;0;0;0;;;;;;;;;;
374;95200;0,027920168;0,031302521;0,103907563;0,578161765;0,258707983;0;0;0;0;;;;;;;;;;
375;95299;0,028489281;0,031060137;0,101963294;0,576113076;0,262374212;0;0;0;0;;;;;;;;;;
376;95331;0,028553146;0,030934324;0,103030494;0,57997923;0,257502806;0;0;0;0;;;;;;;;;;
377;95326;0,028323857;0,031345069;0,106151522;0,582873508;0,251306045;0;0;0;0;;;;;;;;;;
378;95374;0,028445908;0,03190597;0,107199027;0,586417682;0,246031413;0;0;0;0;;;;;;;;;;
379;95431;0,028753759;0,032264149;0,108622984;0,588435624;0,241923484;0;0;0;0;;;;;;;;;;
380;95467;0,028847665;0,032691925;0,108676297;0,589680204;0,24010391;0;0;0;0;;;;;;;;;;
381;95512;0,028928302;0,033189547;0,10898107;0,586962895;0,241938186;0;0;0;0;;;;;;;;;;
382;95454;0,028348733;0,033618287;0,111540637;0,58873384;0,237758501;0;0;0;0;;;;;;;;;;
383;95486;0,028496324;0,033774585;0,113252205;0,58811763;0,236359257;0;0;0;0;;;;;;;;;;
384;95500;0,028376963;0,033989529;0,114492147;0,590136126;0,233005236;0;0;0;0;;;;;;;;;;
385;95545;0,028593856;0,034099116;0,114982469;0,594766864;0,227557695;0;0;0;0;;;;;;;;;;
386;95631;0,029080528;0,033765202;0,114178457;0,588250672;0,234725141;0;0;0;0;;;;;;;;;;
387;95719;0,029576155;0,033796843;0,113509335;0,589684389;0,233433279;0;0;0;0;;;;;;;;;;
388;95673;0,029120023;0,034691083;0,116312857;0,603555862;0,216320174;0;0;0;0;;;;;;;;;;
389;95783;0,02982784;0,034640803;0,115740789;0,603697942;0,216092626;0;0;0;0;;;;;;;;;;
390;95813;0,029818501;0,034901318;0,117531024;0,607537599;0,210211558;0;0;0;0;;;;;;;;;;
391;95745;0,029025014;0,035751214;0,119222936;0,609358191;0,206642645;0;0;0;0;;;;;;;;;;
392;95854;0,029649258;0,035564504;0,117960648;0,60664135;0,210184239;0;0;0;0;;;;;;;;;;
393;95825;0,029209496;0,036305766;0,120813984;0,607513697;0,206157057;0;0;0;0;;;;;;;;;;
394;95858;0,029387219;0,036658391;0,122107701;0,614648751;0,197197939;0;0;0;0;;;;;;;;;;
395;95918;0,02971288;0,036708438;0,120165141;0,612721283;0,200692258;0;0;0;0;;;;;;;;;;
396;95982;0,030088975;0,036642287;0,120074597;0,611177096;0,202017045;0;0;0;0;;;;;;;;;;
397;96013;0,030235489;0,036672117;0,121764761;0,615145866;0,196181767;0;0;0;0;;;;;;;;;;
398;96084;0,030473336;0,036447275;0,122403314;0,615440656;0,195235419;0;0;0;0;;;;;;;;;;
399;96074;0,0302267;0,036804963;0,125486604;0,620677811;0,186803922;0;0;0;0;;;;;;;;;;
400;96105;0,030373029;0,03712606;0,124436814;0,624077832;0,183986265;0;0;0;0;;;;;;;;;;
401;96132;0,030510132;0,037302875;0,124412266;0,622966338;0,184808388;0;0;0;0;;;;;;;;;;
402;96108;0,029914263;0,037634744;0,128053856;0,618262788;0,186134349;0;0;0;0;;;;;;;;;;
403;96089;0,029472676;0,03804806;0,129109471;0,621236562;0,182133231;0;0;0;0;;;;;;;;;;
404;96124;0,029545171;0,03859598;0,131652865;0,62345512;0,176750863;0;0;0;0;;;;;;;;;;
405;96198;0,029990228;0,038358386;0,131125387;0,620938065;0,179587933;0;0;0;0;;;;;;;;;;
406;96264;0,030374803;0,038311311;0,130131721;0,617759495;0,183422671;0;0;0;0;;;;;;;;;;
407;96293;0,030542199;0,038756711;0,130539084;0,621582046;0,178579959;0;0;0;0;;;;;;;;;;
408;96326;0,03063555;0,038857629;0,132954758;0,624307041;0,173245022;0;0;0;0;;;;;;;;;;
409;96385;0,030948799;0,039124345;0,129874981;0,626331898;0,173719977;0;0;0;0;;;;;;;;;;
410;96333;0,030519137;0,039757923;0,133277278;0,632285925;0,164159738;0;0;0;0;;;;;;;;;;
411;96450;0,031083463;0,039180923;0,13244168;0,629797823;0,167496112;0;0;0;0;;;;;;;;;;
412;96368;0,030373153;0,039982152;0,135459904;0,632108169;0,162076623;0;0;0;0;;;;;;;;;;
413;96372;0,030351139;0,04057195;0,137041879;0,634333624;0,157701407;0;0;0;0;;;;;;;;;;
414;96399;0,030311518;0,040768058;0,138818867;0,631635183;0,158466374;0;0;0;0;;;;;;;;;;
415;96548;0,031165845;0,040321912;0,137051001;0,624186933;0,167274309;0;0;0;0;;;;;;;;;;
416;96573;0,031199196;0,040767088;0,138403073;0,626510515;0,163120127;0;0;0;0;;;;;;;;;;
417;96523;0,030718067;0,041503061;0,142183728;0,630036364;0,155558779;0;0;0;0;;;;;;;;;;
418;96621;0,031369992;0,041088376;0,141035593;0,6270583;0,159447739;0;0;0;0;;;;;;;;;;
419;96649;0,031526451;0,041262714;0,142412234;0,630228973;0,154569628;0;0;0;0;;;;;;;;;;
420;96704;0,031684315;0,041508107;0,143768614;0,628795086;0,154243878;0;0;0;0;;;;;;;;;;
421;96762;0,032016701;0,041286869;0,144695232;0,627663752;0,154337447;0;0;0;0;;;;;;;;;;
422;96618;0,030863814;0,042631808;0,149578753;0,633639694;0,14328593;0;0;0;0;;;;;;;;;;
423;96613;0,030772256;0,042944531;0,150756109;0,637409044;0,138118059;0;0;0;0;;;;;;;;;;
424;96680;0,030947456;0,042511378;0,150206868;0,63874638;0,137587919;0;0;0;0;;;;;;;;;;
425;96744;0,031340445;0,042462582;0,152340197;0,636731994;0,137124783;0;0;0;0;;;;;;;;;;
426;96781;0,03151445;0,042921648;0,15194098;0,638596419;0,135026503;0;0;0;0;;;;;;;;;;
427;96879;0,031947068;0,043208538;0,151033764;0,633687383;0,140123247;0;0;0;0;;;;;;;;;;
428;96823;0,031593733;0,044018467;0,155510571;0,638722204;0,130155025;0;0;0;0;;;;;;;;;;
429;96885;0,031790267;0,044114156;0,155400733;0,636930381;0,131764463;0;0;0;0;;;;;;;;;;
430;96947;0,032110328;0,044116889;0,153743798;0,637915562;0,132113423;0;0;0;0;;;;;;;;;;
431;96937;0,032041429;0,044410287;0,15603949;0,640116777;0,127392017;0;0;0;0;;;;;;;;;;
432;96881;0,031523209;0,044879801;0,158668882;0,639712637;0,125215471;0;0;0;0;;;;;;;;;;
433;97000;0,032103093;0,04456701;0,156103093;0,639752577;0,127474227;0;0;0;0;;;;;;;;;;
434;96993;0,031950759;0,044972318;0,159939377;0,642860825;0,120276721;0;0;0;0;;;;;;;;;;
435;97082;0,032508601;0,044683875;0,159916359;0,641931563;0,120959601;0;0;0;0;;;;;;;;;;
436;97064;0,03234979;0,045145471;0,1627895;0,640968845;0,118746394;0;0;0;0;;;;;;;;;;
437;97048;0,032210865;0,045894815;0,164475311;0,647071552;0,110347457;0;0;0;0;;;;;;;;;;
438;97148;0,032733561;0,045734343;0,162854614;0,646137852;0,11253963;0;0;0;0;;;;;;;;;;
439;97169;0,032860274;0,046094948;0,164342537;0,645174901;0,111527339;0;0;0;0;;;;;;;;;;
440;97168;0,032706241;0,046918739;0,164663264;0,647867611;0,107844146;0;0;0;0;;;;;;;;;;
441;97250;0,033059126;0,04696144;0,16314653;0,650118252;0,106714653;0;0;0;0;;;;;;;;;;
442;97193;0,032656673;0,047493132;0,167295999;0,650767031;0,101787166;0;0;0;0;;;;;;;;;;
443;97341;0,033264503;0,046907264;0,165921862;0,642535006;0,111371365;0;0;0;0;;;;;;;;;;
444;97287;0,033056832;0,047714494;0,169591004;0,64289165;0,10674602;0;0;0;0;;;;;;;;;;
445;97285;0,033006116;0,048075243;0,169645886;0,645454078;0,103818677;0;0;0;0;;;;;;;;;;
446;97403;0,033602661;0,048047801;0,166637578;0,64751599;0,104195969;0;0;0;0;;;;;;;;;;
447;97427;0,033758609;0,048467057;0,166617057;0,65146212;0,099695156;0;0;0;0;;;;;;;;;;
448;97458;0,033819697;0,04856451;0,167107882;0,653563586;0,096944325;0;0;0;0;;;;;;;;;;
449;97461;0,034034126;0,049137604;0,171740491;0,651696576;0,093391203;0;0;0;0;;;;;;;;;;
450;97460;0,033819003;0,049486969;0,173855941;0,649917915;0,092920172;0;0;0;0;;;;;;;;;;
451;97592;0,03468522;0,049420034;0,169573326;0,647368637;0,098952783;0;0;0;0;;;;;;;;;;
452;97620;0,034890391;0,050266339;0,169524688;0,646138086;0,099180496;0;0;0;0;;;;;;;;;;
453;97438;0,033652169;0,051571256;0,176399351;0,643794002;0,094583222;0;0;0;0;;;;;;;;;;
454;97489;0,033983321;0,051831489;0,176963555;0,642862272;0,094359364;0;0;0;0;;;;;;;;;;
455;97487;0,033686543;0,052314668;0,179521372;0,642249736;0,092227682;0;0;0;0;;;;;;;;;;
456;97583;0,034217026;0,052273449;0,177479684;0,640951805;0,095078036;0;0;0;0;;;;;;;;;;
457;97597;0,034263348;0,052839739;0,179780116;0,640286074;0,092830722;0;0;0;0;;;;;;;;;;
458;97637;0,034484878;0,053227772;0,180331227;0,638784477;0,093171646;0;0;0;0;;;;;;;;;;
459;97661;0,034527601;0,053706188;0,18113679;0,639610489;0,091018933;0;0;0;0;;;;;;;;;;
460;97675;0,034512414;0,053585872;0,183660097;0,63875096;0,089490658;0;0;0;0;;;;;;;;;;
461;97772;0,035183897;0,053583848;0,181319805;0,639999182;0,089913268;0;0;0;0;;;;;;;;;;
462;97845;0,035576677;0,053349686;0,181215187;0,640625479;0,089232971;0;0;0;0;;;;;;;;;;
463;97656;0,034160727;0,05469198;0,188180962;0,639028836;0,083937495;0;0;0;0;;;;;;;;;;
464;97728;0,034422069;0,054283317;0,187315815;0,6366241;0,087354699;0;0;0;0;;;;;;;;;;
465;97696;0,034249099;0,054792417;0,192188012;0,636822388;0,081948084;0;0;0;0;;;;;;;;;;
466;97741;0,034509571;0,05475696;0,194933549;0,634718286;0,081081634;0;0;0;0;;;;;;;;;;
467;97817;0,035075703;0,055491377;0,191909382;0,637844138;0,079679401;0;0;0;0;;;;;;;;;;
468;97862;0,035274162;0,055435205;0,192158345;0,63853181;0,078600478;0;0;0;0;;;;;;;;;;
469;97821;0,034941373;0,055744677;0,196368878;0,637940728;0,075004345;0;0;0;0;;;;;;;;;;
470;97896;0,03528234;0,055558961;0,196095857;0,636461142;0,0766017;0;0;0;0;;;;;;;;;;
471;97953;0,03545578;0,055965616;0,197329331;0,635447613;0,07580166;0;0;0;0;;;;;;;;;;
472;97907;0,03520688;0,057054143;0,199607791;0,636614338;0,071516848;0;0;0;0;;;;;;;;;;
473;98007;0,035701532;0,056526575;0,195639087;0,636291285;0,075841522;0;0;0;0;;;;;;;;;;
474;97995;0,035512016;0,056870248;0,197714169;0,635583448;0,074320118;0;0;0;0;;;;;;;;;;
475;97978;0,035365082;0,05731899;0,200330686;0,637030762;0,06995448;0;0;0;0;;;;;;;;;;
476;98037;0,035568204;0,057345696;0,201454553;0,635606965;0,070024583;0;0;0;0;;;;;;;;;;
477;98092;0,03577254;0,057751906;0,202075602;0,63495494;0,069445011;0;0;0;0;;;;;;;;;;
478;98121;0,035802733;0,058203647;0,203585369;0,63438;0,068028251;0;0;0;0;;;;;;;;;;
479;98183;0,036218083;0,057667824;0,203782732;0,63388774;0,068443621;0;0;0;0;;;;;;;;;;
480;98200;0,036334012;0,057820774;0,203706721;0,63787169;0,064266802;0;0;0;0;;;;;;;;;;
481;98266;0,036696314;0,057965115;0,203742902;0,640913439;0,06068223;0;0;0;0;;;;;;;;;;
482;98160;0,036094132;0,059209454;0,210564385;0,637123064;0,057008965;0;0;0;0;;;;;;;;;;
483;98213;0,036298657;0,058994227;0,208668913;0,636239602;0,059798601;0;0;0;0;;;;;;;;;;
484;98157;0,035942419;0,059506709;0,211243212;0,636317328;0,056990332;0;0;0;0;;;;;;;;;;
485;98183;0,036034751;0,06021409;0,210545614;0,637014554;0,05619099;0;0;0;0;;;;;;;;;;
486;98257;0,036445241;0,06029087;0,209399839;0,636738349;0,057125701;0;0;0;0;;;;;;;;;;
487;98320;0,036960944;0,060598047;0,209631814;0,636116762;0,056692433;0;0;0;0;;;;;;;;;;
488;98322;0,036950021;0,06145115;0,21146844;0,635218974;0,054911414;0;0;0;0;;;;;;;;;;
489;98396;0,037410057;0,061313468;0,208727997;0,636519777;0,0560287;0;0;0;0;;;;;;;;;;
490;98371;0,037267081;0,061776337;0,208933527;0,637220319;0,054802737;0;0;0;0;;;;;;;;;;
491;98370;0,037297957;0,061848124;0,211771882;0,635437633;0,053644404;0;0;0;0;;;;;;;;;;
492;98400;0,037245935;0,06171748;0,213109756;0,634430894;0,053495935;0;0;0;0;;;;;;;;;;
493;98377;0,037122498;0,061945373;0,213993108;0,633511898;0,053427122;0;0;0;0;;;;;;;;;;
494;98428;0,037255659;0,06181168;0,214156541;0,63447393;0,05230219;0;0;0;0;;;;;;;;;;
