;FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9;FLIR: rango 10;FLIR: area m2
2029;2029;85330;0,425793976;0,503269659;0.070936365;0;0;0;0;0;0;0;0,08364866189589255
2030;2030;84938;0,423579552;0,507134616;0.069285832;0;0;0;0;0;0;0;0,08326438584452504
2031;2031;84307;0,420463307;0,513124652;0.066412042;0;0;0;0;0;0;0;0,08264581903734929
2032;2032;84182;0,42036302299999995;0,52069326;0.058943717;0;0;0;0;0;0;0;0,08252328203117341
2033;2033;84010;0,419116772;0,5297940720000001;0.051089156;0;0;0;0;0;0;0;0,08235467111067542
2034;2034;84292;0,42073980899999996;0,529065629;0.050194562;0;0;0;0;0;0;0;0,08263111459660817
2035;2035;83220;0,415837539;0,540026436;0.044136025;0;0;0;0;0;0;0;0,08158023723164395
2036;2036;83487;0,41696312;0,538215531;0.044821349;0;0;0;0;0;0;0;0,0818419762768356
2037;2037;85790;0,42889614200000004;0,515782725;0.055321133;0;0;0;0;0;0;0;0,08409959807861975
2038;2038;85005;0,425504382;0,523298629;0.051196988;0;0;0;0;0;0;0;0,08333006567983531
2039;2039;84104;0,419397413;0,529332731;0.051269856;0;0;0;0;0;0;0;0,08244681893931967
2040;2040;83227;0,414781261;0,539680632;0.045538107;0;0;0;0;0;0;0;0,0815870993039898
2041;2041;84053;0,419449633;0,5344604000000001;0.046089967;0;0;0;0;0;0;0;0,08239682384079992
2042;2042;84493;0,422023126;0,529913721;0.048063153;0;0;0;0;0;0;0;0,08282815410253896
2043;2043;83309;0,41577740700000004;0,536652703;0.04756989;0;0;0;0;0;0;0;0,08166748358004117
2044;2044;83968;0,41954077700000003;0,527057927;0.053401296;0;0;0;0;0;0;0;0,08231349867660033
2045;2045;83900;0,41957091799999996;0,52659118;0.053837902;0;0;0;0;0;0;0;0,08224683854524066
2046;2046;85208;0,42682612;0,516676838;0.056497043;0;0;0;0;0;0;0;0,08352906577786491
2047;2047;85423;0,428011191;0,519590743;0.052398066;0;0;0;0;0;0;0;0,0837398294284874
2048;2048;84777;0,42528044200000004;0,527194876;0.047524682;0;0;0;0;0;0;0;0,08310655818057053
2049;2049;82719;0,413157799;0,5436477710000001;0.043194429;0;0;0;0;0;0;0;0,08108910891089109
2050;2050;83853;0,41982994;0,528710958;0.051459101;0;0;0;0;0;0;0;0,08220076463091854
2051;2051;85283;0,427740581;0,511708078;0.060551341;0;0;0;0;0;0;0;0,08360258798157043
2052;2052;83792;0,419837216;0,529119725;0.051043059;0;0;0;0;0;0;0;0,08214096657190471
2053;2053;83540;0,41808714399999997;0,5395618870000001;0.04235097;0;0;0;0;0;0;0;0,08189393196745418
2054;2054;84037;0,421516713;0,535169033;0.043314254;0;0;0;0;0;0;0;0,0823811391040094
2055;2055;84099;0,42201453;0,535523609;0.04246186;0;0;0;0;0;0;0;0,08244191745907264
2056;2056;84429;0,423870945;0,536971894;0.039157162;0;0;0;0;0;0;0;0,08276541515537693
2057;2057;84225;0,42328287299999995;0,540884535;0.035832591;0;0;0;0;0;0;0;0,0825654347612979
2058;2058;84868;0,426803978;0,540215393;0.032980629;0;0;0;0;0;0;0;0,08319576512106656
2059;2059;84780;0,425631045;0,53943147;0.034937485;0;0;0;0;0;0;0;0,08310949906871876
2060;2060;84296;0,42351950299999996;0,540666224;0.035814274;0;0;0;0;0;0;0;0,0826350357808058
2061;2061;84457;0,42431059600000004;0,5405472610000001;0.035142143;0;0;0;0;0;0;0;0,08279286344476032
2062;2062;84046;0,422625705;0,549377722;0.027996573;0;0;0;0;0;0;0;0,08238996176845408
2063;2063;85029;0,427618812;0,540944854;0.031436333;0;0;0;0;0;0;0;0,08335359278502108
2064;2064;85703;0,431898533;0,527507789;0.040593678;0;0;0;0;0;0;0;0,08401431232232134
2065;2065;86034;0,43344491700000004;0,521944813;0.04461027;0;0;0;0;0;0;0;0,08433879031467503
2066;2066;84935;0,42833931799999997;0,529710955;0.041949726;0;0;0;0;0;0;0;0,08326144495637683
2067;2067;84872;0,42811527899999996;0,529137996;0.042746724;0;0;0;0;0;0;0;0,08319968630526418
2068;2068;84737;0,42714516700000005;0,529721373;0.04313346;0;0;0;0;0;0;0;0,08306734633859425
2069;2069;84076;0,423723774;0,53201865;0.044257576;0;0;0;0;0;0;0;0,08241937064993628
2070;2070;84139;0,424214692;0,531964963;0.043820345;0;0;0;0;0;0;0;0,08248112930104892
2071;2071;83575;0,422135806;0,537648818;0.040215375;0;0;0;0;0;0;0;0,08192824232918341
2072;2072;83595;0,42241760899999997;0,5363000179999999;0.041282373;0;0;0;0;0;0;0;0,08194784825017155
2073;2073;82938;0,419264993;0,543550604;0.037184403;0;0;0;0;0;0;0;0,0813037937457112
2074;2074;83587;0,42300836299999994;0,537523778;0.03946786;0;0;0;0;0;0;0;0,0819400058817763
2075;2075;83725;0,423660794;0,535801732;0.040537474;0;0;0;0;0;0;0;0,08207528673659445
2076;2076;83958;0,42524833799999995;0,533933633;0.040818028;0;0;0;0;0;0;0;0,08230369571610627
2077;2077;84475;0,42794909700000006;0,529174312;0.042876591;0;0;0;0;0;0;0;0,08281050877364964
2078;2078;85563;0,434031065;0,517525098;0.048443837;0;0;0;0;0;0;0;0,08387707087540437
2079;2079;83669;0,42425509999999994;0,537953125;0.037791775;0;0;0;0;0;0;0;0,08202039015782767
2080;2080;83192;0,42030483700000004;0,543958554;0.035736609;0;0;0;0;0;0;0;0,08155278894226056
2081;2081;84405;0,42656240700000003;0,537681417;0.035756176;0;0;0;0;0;0;0;0,08274188805019116
2082;2082;85625;0,433261314;0,527848175;0.038890511;0;0;0;0;0;0;0;0,0839378492304676
2083;2083;85900;0,435133877;0,528125728;0.036740396;0;0;0;0;0;0;0;0,0842074306440545
2084;2084;84517;0,42839902;0,540104358;0.031496622;0;0;0;0;0;0;0;0,08285168120772474
2085;2085;84509;0,428143748;0,535516927;0.036339325;0;0;0;0;0;0;0;0,08284383883932948
2086;2086;85604;0,43363627899999996;0,529204243;0.037159479;0;0;0;0;0;0;0;0,08391726301343005
2087;2087;85033;0,43103265799999996;0,5328754720000001;0.03609187;0;0;0;0;0;0;0;0,0833575139692187
2088;2088;85509;0,43362687;0,530201499;0.036171631;0;0;0;0;0;0;0;0,0838241348887364
2089;2089;82525;0,417812784;0,554850045;0.027337171;0;0;0;0;0;0;0;0,08089893147730615
2090;2090;82592;0,41863618799999996;0,5545573420000001;0.02680647;0;0;0;0;0;0;0;0,08096461131261641
2091;2091;83883;0,42544973399999997;0,543018252;0.031532015;0;0;0;0;0;0;0;0,08223017351240075
2092;2092;83384;0,422395184;0,5454883429999999;0.032116473;0;0;0;0;0;0;0;0,0817410057837467
2093;2093;82841;0,41970763299999997;0,552009271;0.028283097;0;0;0;0;0;0;0;0,08120870502891873
2094;2094;83160;0,421512747;0,551166426;0.027320827;0;0;0;0;0;0;0;0,08152141946867954
2095;2095;83594;0,424504151;0,5484963039999999;0.026999545;0;0;0;0;0;0;0;0,08194686795412215
2096;2096;83282;0,423464854;0,552052064;0.024483082;0;0;0;0;0;0;0;0,08164101558670718
2097;2097;83177;0,42326604700000003;0,551270183;0.02546377;0;0;0;0;0;0;0;0,08153808450151946
2098;2098;82308;0,419655441;0,560139962;0.020204597;0;0;0;0;0;0;0;0,08068620723458485
2099;2099;84322;0,429852233;0,546820521;0.023327246;0;0;0;0;0;0;0;0,08266052347809039
2100;2100;86257;0,43934985;0,537208574;0.023441576;0;0;0;0;0;0;0;0,08455739633369277
2101;2101;84542;0,43100470799999996;0,549608479;0.019386814;0;0;0;0;0;0;0;0,0828761886089599
2102;2102;84747;0,431932694;0,5449160439999999;0.023151262;0;0;0;0;0;0;0;0,08307714929908833
2103;2103;85514;0,43561288200000003;0,532965362;0.031421756;0;0;0;0;0;0;0;0,08382903636898344
2104;2104;85144;0,433947195;0,53624448;0.029808325;0;0;0;0;0;0;0;0,08346632683070287
2105;2105;85428;0,435735356;0,5352928779999999;0.028971766;0;0;0;0;0;0;0;0,08374473090873444
2106;2106;84635;0,432031665;0,540710108;0.027258227;0;0;0;0;0;0;0;0,08296735614155475
2107;2107;87367;0,446427141;0,52488926;0.028683599;0;0;0;0;0;0;0;0,08564552494853446
2108;2108;86206;0,44116418799999996;0,538013595;0.020822217;0;0;0;0;0;0;0;0,08450740123517302
2109;2109;86148;0,44078794600000004;0,53842225;0.020789804;0;0;0;0;0;0;0;0,08445054406430742
2110;2110;86207;0,440358672;0,539677752;0.019963576;0;0;0;0;0;0;0;0,08450838153122243
2111;2111;84591;0,433036611;0,554066035;0.012897353;0;0;0;0;0;0;0;0,08292422311538085
2112;2112;83919;0,430593787;0,555785936;0.013620277;0;0;0;0;0;0;0;0,0822654641701794
2113;2113;85033;0,435536792;0,546270272;0.018192937;0;0;0;0;0;0;0;0,0833575139692187
2114;2114;85386;0,43774155;0,541587614;0.020670836;0;0;0;0;0;0;0;0,08370355847465935
2115;2115;85222;0,43611978100000004;0,543568562;0.020311657;0;0;0;0;0;0;0;0,0835427899225566
2116;2116;85604;0,438390729;0,541423298;0.020185973;0;0;0;0;0;0;0;0,08391726301343005
2117;2117;85195;0,436105405;0,54553671;0.018357885;0;0;0;0;0;0;0;0,08351632192922262
2118;2118;85399;0,437733463;0,542266303;0.020000234;0;0;0;0;0;0;0;0,08371630232330164
2119;2119;85104;0,436324967;0,546930814;0.016744219;0;0;0;0;0;0;0;0,0834271149887266
2120;2120;84646;0,432400822;0,552359237;0.01523994;0;0;0;0;0;0;0;0,08297813939809823
2121;2121;83620;0,42784023;0,560165032;0.011994738;0;0;0;0;0;0;0;0,08197235565140673
2122;2122;83068;0,425085472;0,562490971;0.012423557;0;0;0;0;0;0;0;0,08143123223213411
2123;2123;83376;0,42670552700000003;0,559897333;0.013397141;0;0;0;0;0;0;0;0,08173316341535143
2124;2124;83657;0,42762709600000004;0,5592837420000001;0.013089162;0;0;0;0;0;0;0;0,08200862660523478
2125;2125;82840;0,42461371299999995;0,566574119;0.008812168;0;0;0;0;0;0;0;0,08120772473286933
2126;2126;83719;0,429627683;0,562178239;0.008194078;0;0;0;0;0;0;0;0,082069404960298
2127;2127;84156;0,43214981700000005;0,55972242;0.008127763;0;0;0;0;0;0;0;0,08249779433388883
2128;2128;82900;0,42647768399999997;0,5661761160000001;0.0073462;0;0;0;0;0;0;0;0,08126654249583375
2129;2129;83985;0,432351015;0,560576293;0.007072692;0;0;0;0;0;0;0;0,08233016370944025
2130;2130;84047;0,431841708;0,5594964720000001;0.00866182;0;0;0;0;0;0;0;0,08239094206450348
2131;2131;84410;0,43419026200000005;0,553761403;0.012048336;0;0;0;0;0;0;0;0,0827467895304382
2132;2132;84590;0,43453126799999997;0,550880719;0.014588013;0;0;0;0;0;0;0;0,08292324281933144
2133;2133;84382;0,43423953;0,550105473;0.015654998;0;0;0;0;0;0;0;0,0827193412410548
2134;2134;84370;0,434727984;0,549508119;0.015763897;0;0;0;0;0;0;0;0,08270757768846192
2135;2135;84268;0,43494565;0,550386861;0.014667489;0;0;0;0;0;0;0;0,08260758749142241
2136;2136;84369;0,43583543700000005;0,549976887;0.014187676;0;0;0;0;0;0;0;0,08270659739241251
2137;2137;84424;0,43626220000000004;0,548588079;0.01514972;0;0;0;0;0;0;0;0,08276051367512989
2138;2138;84047;0,435387343;0,549882804;0.014729854;0;0;0;0;0;0;0;0,08239094206450348
2139;2139;84420;0,43778725399999996;0,5474650560000001;0.01474769;0;0;0;0;0;0;0;0,08275659249093226
2140;2140;81955;0,424586663;0,5677017879999999;0.007711549;0;0;0;0;0;0;0;0,0803401627291442
2141;2141;83363;0,431906241;0,555822127;0.012271631;0;0;0;0;0;0;0;0,08172041956670914
2142;2142;83481;0,43312849600000003;0,555994777;0.010876726;0;0;0;0;0;0;0;0,08183609450053916
2143;2143;83960;0,43533825600000003;0,5517389229999999;0.01292282;0;0;0;0;0;0;0;0,08230565630820508
2144;2144;84208;0,436799354;0,552370321;0.010830325;0;0;0;0;0;0;0;0,082548769728458
2145;2145;83134;0,43198931799999996;0,564414078;0.003596603;0;0;0;0;0;0;0;0,08149593177139496
2146;2146;82418;0,428340896;0,569111117;0.002547987;0;0;0;0;0;0;0;0,0807940398000196
2147;2147;83485;0,43386237;0,561358328;0.004779302;0;0;0;0;0;0;0;0,0818400156847368
2148;2148;84009;0,43602471200000004;0,55711888;0.006856408;0;0;0;0;0;0;0;0,08235369081462601
2149;2149;83387;0,432585415;0,5624257979999999;0.004988787;0;0;0;0;0;0;0;0,08174394667189491
2150;2150;84193;0,43590322200000003;0,558668773;0.005428005;0;0;0;0;0;0;0;0,0825340652877169
2151;2151;85450;0,44260971299999996;0,550871855;0.006518432;0;0;0;0;0;0;0;0,08376629742182139
2152;2152;84722;0,43862279;0,554767357;0.006609853;0;0;0;0;0;0;0;0,08305264189785315
2153;2153;85559;0,443483444;0,548054559;0.008461997;0;0;0;0;0;0;0;0,08387314969120674
2154;2154;83534;0,43461345100000004;0,561052984;0.004333565;0;0;0;0;0;0;0;0,08188805019115773
2155;2155;83652;0,435446851;0,560727777;0.003825372;0;0;0;0;0;0;0;0,08200372512498774
2156;2156;82951;0,431941749;0,565586913;0.002471339;0;0;0;0;0;0;0;0,08131653759435349
2157;2157;84048;0,437226347;0,559489815;0.003283838;0;0;0;0;0;0;0;0,08239192236055289
2158;2158;85619;0,444796132;0,548207758;0.006996111;0;0;0;0;0;0;0;0,08393196745417116
2159;2159;85894;0,446806529;0,545416444;0.007777027;0;0;0;0;0;0;0;0,08420154886775806
2160;2160;82747;0,429937037;0,566993365;0.003069598;0;0;0;0;0;0;0;0,08111655720027448
2161;2161;83327;0,43299290700000004;0,5628547770000001;0.004152316;0;0;0;0;0;0;0;0,0816851289089305
2162;2162;82768;0,43043205100000004;0,568238933;0.001329016;0;0;0;0;0;0;0;0,08113714341731203
2163;2163;82440;0,42945172200000004;0,568182921;0.002365357;0;0;0;0;0;0;0;0,08081560631310655
2164;2164;81527;0,424865382;0,572804102;0.002330516;0;0;0;0;0;0;0;0,07992059601999804
2165;2165;81813;0,426313667;0,5704472389999999;0.003239094;0;0;0;0;0;0;0;0,08020096069012841
2166;2166;83507;0,43584370200000006;0,557474224;0.006682075;0;0;0;0;0;0;0;0,08186158219782375
2167;2167;83911;0,437952116;0,556077272;0.005970612;0;0;0;0;0;0;0;0,08225762180178414
2168;2168;83165;0,434581855;0,5618709789999999;0.003547165;0;0;0;0;0;0;0;0,08152632094892658
2169;2169;83076;0,434132601;0,562147913;0.003719486;0;0;0;0;0;0;0;0,08143907460052936
2170;2170;83902;0,439679626;0,5566613429999999;0.003659031;0;0;0;0;0;0;0;0,08224879913733947
2171;2171;82290;0,430283145;0,564855997;0.004860858;0;0;0;0;0;0;0;0,08066856190569552
2172;2172;82499;0,43103552799999995;0,56287955;0.006084922;0;0;0;0;0;0;0;0,08087344378002156
2173;2173;82775;0,432932649;0,5620779220000001;0.004989429;0;0;0;0;0;0;0;0,08114400548965787
2174;2174;82680;0,432510885;0,563304306;0.004184809;0;0;0;0;0;0;0;0,08105087736496422
2175;2175;81805;0,42805452;0,567263615;0.004681865;0;0;0;0;0;0;0;0,08019311832173316
2176;2176;82730;0,432454974;0,5621660820000001;0.005378944;0;0;0;0;0;0;0;0,08109989216743456
2177;2177;81762;0,42782710799999996;0,568907316;0.003265576;0;0;0;0;0;0;0;0,08015096559160867
2178;2178;80915;0,42312303;0,575035531;0.001841439;0;0;0;0;0;0;0;0,079320654837761
2179;2179;83046;0,433880018;0,563037353;0.003082629;0;0;0;0;0;0;0;0,08140966571904715
2180;2180;83807;0,437326238;0,559499803;0.003173959;0;0;0;0;0;0;0;0,08215567101264581
2181;2181;80480;0,419346421;0,579796223;0.000857356;0;0;0;0;0;0;0;0,07889422605626899
2182;2182;82992;0,432921245;0,564982167;0.002096588;0;0;0;0;0;0;0;0,08135672973237917
2183;2183;81981;0,427794245;0,571156731;0.001049024;0;0;0;0;0;0;0;0,08036565042642878
2184;2184;82548;0,431300577;0,566882299;0.001817125;0;0;0;0;0;0;0;0,0809214782864425
2185;2185;84289;0,439820143;0,55756979;0.002610068;0;0;0;0;0;0;0;0,08262817370845996
2186;2186;84454;0,441009307;0,5573685079999999;0.001622185;0;0;0;0;0;0;0;0,08278992255661209
2187;2187;81888;0,42917155100000004;0,5704132470000001;0.000415201;0;0;0;0;0;0;0;0,08027448289383393
2188;2188;82370;0,43180769700000005;0,567961637;0.000230667;0;0;0;0;0;0;0;0,08074698558964807
2189;2189;82594;0,432428506;0,5672445939999999;0.0003269;0;0;0;0;0;0;0;0,08096657190471522
2190;2190;84061;0,43984725399999997;0,558630042;0.001522704;0;0;0;0;0;0;0;0,08240466620919518
2191;2191;80629;0,42225502;0,577410113;0.000334867;0;0;0;0;0;0;0;0,07904029016763063
2192;2192;81705;0,428333639;0,570968729;0.000697632;0;0;0;0;0;0;0;0,08009508871679247
2193;2193;81965;0,429915208;0,5695601779999999;0.000524614;0;0;0;0;0;0;0;0,08034996568963827
2194;2194;80868;0,424951773;0,574998763;4,95E-05;0;0;0;0;0;0;0;0,07927458092343888
2195;2195;81609;0,428788491;0,571150241;6,13E-05;0;0;0;0;0;0;0;0,0800009802960494
2196;2196;82054;0,431740074;0,5680649329999999;0.000194994;0;0;0;0;0;0;0;0,08043721203803549
2197;2197;82053;0,43215970200000003;0,5675478039999999;0.000292494;0;0;0;0;0;0;0;0,08043623174198608
2198;2198;81053;0,427411694;0,572440255;0.000148051;0;0;0;0;0;0;0;0,07945593569257915
2199;2199;80843;0,42674072;0,572851082;0.000408199;0;0;0;0;0;0;0;0,0792500735222037
2200;2200;82417;0,43460693799999994;0,5646893239999999;0.000703738;0;0;0;0;0;0;0;0,0807930595039702
2201;2201;80378;0,424892383;0,57483391;0.000273707;0;0;0;0;0;0;0;0,07879423585922948
2202;2202;83115;0,438440715;0,560596764;0.000962522;0;0;0;0;0;0;0;0,08147730614645624
2203;2203;80899;0,42779268;0,5719724589999999;0.000234861;0;0;0;0;0;0;0;0,0793049701009705
2204;2204;81952;0,434119973;0,5655871729999999;0.000292854;0;0;0;0;0;0;0;0,08033722184099598
2205;2205;82432;0,435947205;0,563834433;0.000218362;0;0;0;0;0;0;0;0,0808077639447113
2206;2206;82658;0,437295846;0,562329115;0.000375039;0;0;0;0;0;0;0;0,08102931085187727
2207;2207;81242;0,431907142;0,568043623;4,92E-05;0;0;0;0;0;0;0;0,07964121164591707
2208;2208;81638;0,43374409;0,566231412;2,45E-05;0;0;0;0;0;0;0;0,0800294088814822
2209;2209;82092;0,43598645399999997;0,563989183;2,44E-05;0;0;0;0;0;0;0;0,08047446328791295
2210;2210;81074;0,431593359;0,568394306;1,23E-05;0;0;0;0;0;0;0;0,07947652190961671
2211;2211;82121;0,437123269;0,562852376;2,44E-05;0;0;0;0;0;0;0;0,08050289187334575
2212;2212;82554;0,43788308299999995;0,562104804;1,21E-05;0;0;0;0;0;0;0;0,08092736006273894
2213;2213;81792;0,43422339600000004;0,5657521520000001;2,45E-05;0;0;0;0;0;0;0;0,08018037447309087
2214;2214;81530;0,432957194;0,567042806;0;0;0;0;0;0;0;0;0,07992353690814626
2215;2215;81734;0,434910808;0,5650891920000001;0;0;0;0;0;0;0;0;0,08012351730222528
2216;2216;83303;0,44250507200000005;0,557494928;0;0;0;0;0;0;0;0;0,08166160180374474
2217;2217;82619;0,440431378;0,559544415;2,42E-05;0;0;0;0;0;0;0;0,0809910793059504
2218;2218;80944;0,432298873;0,567688772;1,24E-05;0;0;0;0;0;0;0;0,0793490834231938
2219;2219;81532;0,435485454;0,564477751;3,68E-05;0;0;0;0;0;0;0;0,07992549750024508
2220;2220;82285;0,43907152;0,560916327;1,22E-05;0;0;0;0;0;0;0;0,08066366042544848
2221;2221;82743;0,441414984;0,558536674;4,83E-05;0;0;0;0;0;0;0;0,08111263601607685
2222;2222;81438;0,43485842;0,565129301;1,23E-05;0;0;0;0;0;0;0;0,07983334967160083
2223;2223;81310;0,434177838;0,565809863;1,23E-05;0;0;0;0;0;0;0;0,07970787177727674
2224;2224;81837;0,436953945;0,563046055;0;0;0;0;0;0;0;0;0,08022448779531419
2225;2225;81446;0,435626059;0,564361663;1,23E-05;0;0;0;0;0;0;0;0,07984119203999608
2226;2226;81253;0,43474087100000003;0,565246822;1,23E-05;0;0;0;0;0;0;0;0,07965199490246054
2227;2227;81118;0,43477403299999995;0,565225967;0;0;0;0;0;0;0;0;0,0795196549357906
2228;2228;81307;0,436014119;0,563985881;0;0;0;0;0;0;0;0;0,07970493088912851
2229;2229;81153;0,435523024;0,5644646529999999;1,23E-05;0;0;0;0;0;0;0;0,07955396529751985
2230;2230;81868;0,43913372700000003;0,560854058;1,22E-05;0;0;0;0;0;0;0;0,08025487697284579
2231;2231;82005;0,439400037;0,56056338;3,66E-05;0;0;0;0;0;0;0;0,08038917753161455
2232;2232;82266;0,441360951;0,558626893;1,22E-05;0;0;0;0;0;0;0;0,08064503480050976
2233;2233;307182;0,000654335;0,0049677390000000005;0.011266936;0.036069822;0.035490361;0.068607536;0.08047021;0.059147346;0.103030125;0.081922118;0,3011293010489168
2234;2234;86776;0,45707338399999997;0,541958606;0.00096801;0;0;0;0;0;0;0;0,08506616998333497
2235;2235;86646;0,45628188299999994;0,542563996;0.001154121;0;0;0;0;0;0;0;0,08493873149691207
2236;2236;88294;0,46491267799999997;0,532335153;0.002752169;0;0;0;0;0;0;0;0,08655425938633467
2237;2237;86417;0,456588403;0,541976694;0.001434903;0;0;0;0;0;0;0;0,08471424370159789
2238;2238;87625;0,462584879;0,53524679;0.002168331;0;0;0;0;0;0;0;0,08589844132928144
2239;2239;86373;0,457573547;0,540990819;0.001435634;0;0;0;0;0;0;0;0,08467111067542397
2240;2240;86054;0,45655053799999995;0,542519813;0.000929649;0;0;0;0;0;0;0;0,08435839623566317
2241;2241;86091;0,45696995;0,542263419;0.000766631;0;0;0;0;0;0;0;0,08439466718949122
2242;2242;86521;0,45766923600000003;0,540643312;0.001687452;0;0;0;0;0;0;0;0,0848161944907362
2243;2243;88366;0,46595975799999995;0,529705996;0.004334246;0;0;0;0;0;0;0;0,08662484070189197
2244;2244;88243;0,46520403899999996;0,5319062139999999;0.002889748;0;0;0;0;0;0;0;0,08650426428781492
2245;2245;88573;0,467117519;0,5301841420000001;0.002698339;0;0;0;0;0;0;0;0,0868277619841192
2246;2246;87962;0,46498488;0,533014256;0.002000864;0;0;0;0;0;0;0;0,08622880109793157
2247;2247;89748;0,473447876;0,522730312;0.003821812;0;0;0;0;0;0;0;0,08797960984217233
2248;2248;87182;0,461494345;0,536922759;0.001582896;0;0;0;0;0;0;0;0,08546417017939417
2249;2249;89023;0,46972130799999995;0,5281219460000001;0.002156746;0;0;0;0;0;0;0;0,08726889520635232
2250;2250;86304;0,457383204;0,542570449;4,63E-05;0;0;0;0;0;0;0;0,0846034702480149
2251;2251;87418;0,463245556;0,536720126;3,43E-05;0;0;0;0;0;0;0;0,0856955200470542
2252;2252;85259;0,452656025;0,547308789;3,52E-05;0;0;0;0;0;0;0;0,08357906087638467
2253;2253;86113;0,457782216;0,542182946;3,48E-05;0;0;0;0;0;0;0;0,08441623370257818
2254;2254;85022;0,453106255;0,546823175;7,06E-05;0;0;0;0;0;0;0;0,08334673071267523
2255;2255;86280;0,45945758;0,540322207;0.000220213;0;0;0;0;0;0;0;0,08457994314282913
2256;2256;88234;0,46859487299999997;0,5312464579999999;0.000158669;0;0;0;0;0;0;0;0,08649544162337026
2257;2257;87509;0,465334994;0,534619296;4,57E-05;0;0;0;0;0;0;0;0,08578472698755024
2258;2258;87968;0,468124773;0,531807021;6,82E-05;0;0;0;0;0;0;0;0,08623468287422802
2259;2259;85575;0,45785568200000004;0,542120947;2,34E-05;0;0;0;0;0;0;0;0,08388883442799726
2260;2260;85931;0,459612945;0,540328869;5,82E-05;0;0;0;0;0;0;0;0,08423781982158612
2261;2261;85151;0,45618959299999995;0,54378692;2,35E-05;0;0;0;0;0;0;0;0,08347318890304872
2262;2262;86794;0,46332695799999996;0,536649999;2,30E-05;0;0;0;0;0;0;0;0,0850838153122243
2263;2263;85116;0,454062691;0,54592556;1,17E-05;0;0;0;0;0;0;0;0,08343887854131948
2264;2264;84041;0,449768565;0,5502195360000001;1,19E-05;0;0;0;0;0;0;0;0,08238506028820704
2265;2265;85452;0,455788045;0,544200253;1,17E-05;0;0;0;0;0;0;0;0,08376825801392021
2266;2266;85056;0,453724605;0,546275395;0;0;0;0;0;0;0;0;0,08338006077835507
2267;2267;87193;0,46431479600000003;0,535662266;2,29E-05;0;0;0;0;0;0;0;0,08547495343593765
2268;2268;86027;0,459495275;0,540493101;1,16E-05;0;0;0;0;0;0;0;0,08433192824232918
2269;2269;86256;0,46061723200000004;0,539382768;0;0;0;0;0;0;0;0;0,08455641603764337
2270;2270;87442;0,46597744799999996;0,534022552;0;0;0;0;0;0;0;0;0,08571904715223998
2271;2271;87677;0,467203486;0,5327965139999999;0;0;0;0;0;0;0;0;0,0859494167238506
2272;2272;86574;0,462679326;0,537309123;1,16E-05;0;0;0;0;0;0;0;0,08486815018135477
2273;2273;84419;0,45223231700000005;0,547767683;0;0;0;0;0;0;0;0;0,08275561219488285
2274;2274;85054;0,45525195799999996;0,544736285;1,18E-05;0;0;0;0;0;0;0;0,08337810018625624
2275;2275;85394;0,456308406;0,5436681729999999;2,34E-05;0;0;0;0;0;0;0;0,0837114008430546
2276;2276;84426;0,452514628;0,547449838;3,55E-05;0;0;0;0;0;0;0;0,0827624742672287
2277;2277;83667;0,44825319399999997;0,551746806;0;0;0;0;0;0;0;0;0,08201842956572886
2278;2278;84352;0,45183279600000004;0,548167204;0;0;0;0;0;0;0;0;0,08268993235957259
2279;2279;83510;0,448042151;0,551957849;0;0;0;0;0;0;0;0;0,08186452308597196
2280;2280;85080;0,455030559;0,544957687;1,18E-05;0;0;0;0;0;0;0;0,08340358788354083
2281;2281;84543;0,45356800700000005;0,546431993;0;0;0;0;0;0;0;0;0,08287716890500932
2282;2282;86364;0,462125423;0,537839841;3,47E-05;0;0;0;0;0;0;0;0,08466228801097932
2283;2283;84560;0,454588458;0,545399716;1,18E-05;0;0;0;0;0;0;0;0,08289383393784923
2284;2284;85205;0,456639869;0,543360131;0;0;0;0;0;0;0;0;0,0835261248897167
2285;2285;86164;0,46086532700000005;0,539123068;1,16E-05;0;0;0;0;0;0;0;0,08446622880109793
2286;2286;86257;0,462003084;0,537962136;3,48E-05;0;0;0;0;0;0;0;0,08455739633369277
2287;2287;86116;0,46180733;0,538157834;3,48E-05;0;0;0;0;0;0;0;0,0844191745907264
2288;2288;90131;0,47992366700000005;0,519787864;0.000288469;0;0;0;0;0;0;0;0,08835506322909518
2289;2289;88027;0,470912334;0,529008145;7,95E-05;0;0;0;0;0;0;0;0,08629252034114303
2290;2290;86673;0,465715967;0,534272495;1,15E-05;0;0;0;0;0;0;0;0,08496519949024606
2291;2291;86472;0,46561892899999996;0,534253863;0.000127209;0;0;0;0;0;0;0;0,08476815998431526
2292;2292;86727;0,466786583;0,533109643;0.000103774;0;0;0;0;0;0;0;0,08501813547691403
2293;2293;85817;0,46156356;0,538296608;0.000139832;0;0;0;0;0;0;0;0,08412606607195373
2294;2294;86711;0,465846317;0,534153683;0;0;0;0;0;0;0;0;0,08500245074012351
2295;2295;86427;0,464426626;0,535561804;1,16E-05;0;0;0;0;0;0;0;0,08472404666209195
2296;2296;87264;0,46878437799999995;0,531192703;2,29E-05;0;0;0;0;0;0;0;0,08554455445544555
