tf;av;max;tc;cp
870,666;40,8;42,4;809;46,8
871,733;40,8;42,5;810;46,8
872,8;40,7;42,4;811;46,8
873,866;40,7;42,4;812;46,8
874,933;40,7;42,4;813;46,8
876;40,6;42,4;814;46,8
877,066;40,7;42,4;815;46,8
878,133;40,7;42,4;816;46,8
879,2;40,7;42,4;817;46,7
880,266;40,7;42,5;818;46,7
881,333;40,7;42,4;819;46,7
882,4;40,7;42,4;820;46,7
883,466;40,7;42,5;821;46,7
884,533;40,7;42,4;822;46,7
885,6;40,7;42,4;823;46,7
886,666;40,6;42,4;824;46,7
887,733;40,6;42,4;825;46,7
888,8;40,6;42,4;826;46,6
889,866;40,6;42,4;827;46,6
890,933;40,6;42,3;828;46,6
892;40,6;42,3;829;46,6
893,066;40,6;42,3;830;46,6
894,133;40,6;42,3;831;46,6
895,2;40,6;42,3;832;46,6
896,266;40,6;42,3;833;46,6
897,333;40,6;42,3;834;46,6
898,4;40,6;42,3;835;46,6
899,466;40,6;42,2;836;46,6
900,533;40,6;42,2;837;46,6
901,6;40,5;42,2;838;46,5
902,666;40,5;42,2;839;46,5
903,733;40,5;42,2;840;46,5
904,8;40,5;42,2;841;46,5
905,866;40,5;42,2;842;46,5
906,933;40,5;42,2;843;46,5
908;40,5;42,2;844;46,5
909,066;40,5;42,2;845;46,5
910,133;40,5;42,2;846;46,5
911,2;40,5;42,2;847;46,5
912,266;40,4;42,2;848;46,4
913,333;40,4;42,2;849;46,4
914,4;40,4;42,2;850;46,4
915,466;40,4;42,2;851;46,4
916,533;40,4;42,2;852;46,4
917,6;40,4;42,1;853;46,4
918,666;40,4;42,1;854;46,4
919,733;40,4;42,1;855;46,4
920,8;40,4;42,1;856;46,4
921,866;40,4;42,1;857;46,4
922,933;40,4;42,1;858;46,3
924;40,4;42,1;859;46,3
925,066;40,4;42,1;860;46,3
926,133;40,4;42,1;861;46,3
927,2;40,4;42,1;862;46,3
928,266;40,4;42,1;863;46,3
929,333;40,3;42,1;864;46,3
930,4;40,3;42,1;865;46,3
931,466;40,3;42,1;866;46,3
932,533;40,3;42,1;867;46,3
933,6;40,3;42,1;868;46,3
934,666;40,3;42,1;869;46,3
935,733;40,4;42,1;870;46,2
936,8;40,3;42,1;871;46,2
937,866;40,3;42,1;872;46,2
938,933;40,3;42,1;873;46,2
940;40,3;42,1;874;46,2
941,066;40,3;42;875;46,2
942,133;40,3;42;876;46,2
943,2;40,3;42;877;46,2
944,266;40,3;42,1;878;46,2
945,333;40,3;42;879;46,2
946,4;40,3;42;880;46,2
947,466;40,3;42;881;46,2
948,533;40,3;42;882;46,1
949,6;40,3;42;883;46,1
950,666;40,2;42;884;46,1
951,733;40,2;42;885;46,1
952,8;40,2;42;886;46,1
953,866;40,2;42;887;46,1
954,933;40,3;42;888;46,1
956;40,3;42;889;46,1
957,066;40,3;42;890;46,1
958,133;40,3;42;891;46,1
959,2;40,3;42;892;46,1
960,266;40,3;42;893;46
961,333;40,2;42;894;46
962,4;40,2;41,9;895;46
963,466;40,2;41,9;896;46
964,533;40,2;41,9;897;46
965,6;40,1;41,9;898;46
966,666;40,1;41,9;899;46
967,733;40,1;42;900;46
968,8;40,1;41,9;901;46
969,866;40,1;41,9;902;46
970,933;40,1;41,9;903;46
972;40,1;41,9;904;45,9
973,066;40,1;41,9;905;45,9
974,133;40,1;41,9;906;45,9
975,2;40,1;41,9;907;45,9
976,266;40,1;41,9;908;45,9
977,333;40,2;41,9;909;45,9
978,4;40,1;41,9;910;45,9
979,466;40,1;41,9;911;45,9
980,533;40;41,9;912;45,9
981,6;40;41,8;913;45,9
982,666;40;41,9;914;45,9
983,733;40;41,8;915;45,8
984,8;40,1;41,8;916;45,8
985,866;40,1;41,8;917;45,8
986,933;40,1;41,8;918;45,8
988;40,1;41,8;919;45,8
989,066;40,1;41,8;920;45,8
990,133;40,1;41,8;921;45,8
991,2;40,1;41,8;922;45,8
992,266;40,1;41,7;923;45,8
993,333;40;41,7;924;45,8
994,4;40;41,8;925;45,8
995,466;40;41,8;926;45,8
996,533;40;41,8;927;45,8
997,6;40;41,8;928;45,8
998,666;40;41,8;929;45,7
999,733;40;41,8;930;45,7
1000,8;39,9;41,8;931;45,7
1001,866;39,9;41,7;932;45,7
1002,933;39,9;41,7;933;45,7
1004;39,9;41,7;934;45,7
1005,066;39,9;41,7;935;45,7
1006,133;39,9;41,7;936;45,7
1007,2;39,8;41,7;937;45,7
1008,266;39,8;41,7;938;45,7
1009,333;39,9;41,7;939;45,7
1010,4;39,9;41,7;940;45,6
1011,466;39,9;41,6;941;45,6
1012,533;39,9;41,6;942;45,6
1013,6;39,9;41,7;943;45,6
1014,666;39,9;41,7;944;45,6
1015,733;39,9;41,7;945;45,6
1016,8;39,9;41,6;946;45,6
1017,866;39,9;41,6;947;45,6
1018,933;39,9;41,6;948;45,6
1020;39,9;41,6;949;45,6
1021,066;39,9;41,6;950;45,6
1022,133;39,9;41,6;951;45,6
1023,2;39,9;41,6;952;45,6
1024,266;39,9;41,6;953;45,5
1025,333;39,9;41,6;954;45,5
1026,4;39,9;41,6;955;45,5
1027,466;39,9;41,5;956;45,5
1028,533;39,9;41,6;957;45,5
1029,6;39,9;41,6;958;45,5
1030,666;39,9;41,5;959;45,5
1031,733;39,9;41,5;960;45,5
1032,8;39,9;41,6;961;45,5
1033,866;39,8;41,5;962;45,5
1034,933;39,8;41,6;963;45,5
1036;39,8;41,5;964;45,5
1037,066;39,7;41,6;965;45,4
1038,133;39,8;41,6;966;45,4
1039,2;39,8;41,6;967;45,4
1040,266;39,7;41,5;968;45,4
1041,333;39,7;41,5;969;45,4
1042,4;39,8;41,5;970;45,4
1043,466;39,8;41,5;971;45,4
1044,533;39,8;41,5;972;45,4
1045,6;39,8;41,5;973;45,4
1046,666;39,8;41,5;974;45,4
1047,733;39,7;41,5;975;45,4
1048,8;39,8;41,5;976;45,4
1049,866;39,8;41,5;977;45,4
1050,933;39,8;41,5;978;45,3
1052;39,7;41,5;979;45,3
1053,066;39,7;41,5;980;45,3
1054,133;39,7;41,5;981;45,3
1055,2;39,7;41,5;982;45,3
1056,266;39,7;41,5;983;45,3
1057,333;39,7;41,5;984;45,3
1058,4;39,6;41,4;985;45,3
1059,466;39,7;41,5;986;45,3
1060,533;39,7;41,4;987;45,3
1061,6;39,7;41,5;988;45,3
1062,666;39,6;41,4;989;45,3
1063,733;39,6;41,4;990;45,3
1064,8;39,6;41,4;991;45,2
1065,866;39,6;41,4;992;45,2
1066,933;39,6;41,4;993;45,2
1068;39,6;41,4;994;45,2
1069,066;39,5;41,4;995;45,2
1070,133;39,5;41,4;996;45,2
1071,2;53;74,7;997;45,2
1072,266;39,8;41,5;998;45,2
1073,333;39,8;41,6;999;45,2
1074,4;39,8;41,6;1000;45,2
1075,466;39,8;41,6;1001;45,2
1076,533;39,8;41,6;1002;45,1
1077,6;39,7;41,5;1003;45,1
1078,666;39,7;41,5;1004;45,1
1079,733;39,7;41,5;1005;45,1
1080,8;39,8;41,5;1006;45,1
1081,866;39,7;41,5;1007;45,1
1082,933;39,7;41,6;1008;45,1
1084;39,7;41,6;1009;45,1
1085,066;39,7;41,6;1010;45,1
1086,133;39,7;41,6;1011;45,1
1087,2;39,7;41,5;1012;45,1
1088,266;39,7;41,5;1013;45,1
1089,333;39,6;41,5;1014;45,1
1090,4;39,7;41,5;1015;45,1
1091,466;39,7;41,5;1016;45
1092,533;39,7;41,4;1017;45
1093,6;39,7;41,4;1018;45
1094,666;39,7;41,5;1019;45
1095,733;39,6;41,5;1020;45
1096,8;39,6;41,4;1021;45
1097,866;39,6;41,4;1022;45
1098,933;39,6;41,5;1023;45
1100;39,6;41,4;1024;45
1101,066;39,6;41,4;1025;45
1102,133;39,6;41,5;1026;45
1103,2;39,7;41,4;1027;45
1104,266;39,7;41,4;1028;45
1105,333;39,7;41,4;1029;44,9
1106,4;39,7;41,4;1030;44,9
1107,466;39,7;41,4;1031;44,9
1108,533;39,7;41,4;1032;44,9
1109,6;39,6;41,4;1033;44,9
1110,666;39,6;41,3;1034;44,9
1111,733;39,6;41,4;1035;44,9
1112,8;39,6;41,4;1036;44,9
1113,866;39,6;41,4;1037;44,9
1114,933;39,6;41,3;1038;44,9
1116;39,6;41,3;1039;44,9
1117,066;39,6;41,4;1040;44,9
1118,133;39,6;41,3;1041;44,9
1119,2;39,6;41,3;1042;44,8
1120,266;39,6;41,3;1043;44,8
1121,333;39,6;41,3;1044;44,8
1122,4;39,6;41,3;1045;44,8
1123,466;39,6;41,3;1046;44,8
1124,533;39,6;41,2;1047;44,8
1125,6;39,6;41,2;1048;44,8
1126,666;39,6;41,3;1049;44,8
1127,733;39,6;41,3;1050;44,8
1128,8;39,5;41,3;1051;44,8
1129,866;39,5;41,2;1052;44,8
1130,933;39,5;41,3;1053;44,8
1132;39,5;41,3;1054;44,8
1133,066;39,5;41,3;1055;44,7
1134,133;39,5;41,2;1056;44,7
1135,2;39,5;41,2;1057;44,7
1136,266;39,6;41,3;1058;44,7
1137,333;39,5;41,2;1059;44,7
1138,4;39,5;41,2;1060;44,7
1139,466;39,5;41,2;1061;44,7
1140,533;39,4;41,2;1062;44,7
1141,6;39,4;41,2;1063;44,7
1142,666;39,5;41,2;1064;44,7
1143,733;39,5;41,3;1065;44,7
1144,8;39,4;41,2;1066;44,7
1145,866;39,4;41,2;1067;44,7
1146,933;39,4;41,2;1068;44,6
1148;39,4;41,2;1069;44,6
1149,066;39,4;41,2;1070;44,6
1150,133;39,4;41,2;1071;44,6
1151,2;39,4;41,2;1072;44,6
1152,266;39,4;41,1;1073;44,6
1153,333;39,4;41,2;1074;44,6
1154,4;39,4;41,2;1075;44,6
1155,466;39,4;41,1;1076;44,6
1156,533;39,5;41,2;1077;44,6
1157,6;39,5;41,2;1078;44,6
1158,666;39,4;41,1;1079;44,6
1159,733;39,5;41,1;1080;44,6
1160,8;39,4;41,1;1081;44,6
1161,866;39,3;41,1;1082;44,5
1162,933;39,3;41,2;1083;44,5
1164;39,3;41,1;1084;44,5
1165,066;39,3;41,1;1085;44,5
1166,133;39,4;41,1;1086;44,5
1167,2;39,4;41,1;1087;44,5
1168,266;39,3;41,1;1088;44,5
1169,333;39,3;41,1;1089;44,5
1170,4;39,3;41,1;1090;44,5
1171,466;39,3;41,1;1091;44,5
1172,533;39,2;41,1;1092;44,5
1173,6;39,2;41,1;1093;44,5
1174,666;39,2;41,1;1094;44,5
1175,733;39,2;41;1095;44,5
1176,8;39,2;41,1;1096;44,4
1177,866;39,2;41;1097;44,4
1178,933;39,2;41,1;1098;44,4
1180;39,2;41;1099;44,4
1181,066;39,2;41;1100;44,4
1182,133;39,2;41;1101;44,4
1183,2;39,2;41;1102;44,4
1184,266;39,2;41;1103;44,4
1185,333;39,2;41;1104;44,4
1186,4;39,1;41;1105;44,4
1187,466;39,2;41;1106;44,4
1188,533;39,2;41;1107;44,4
1189,6;39,3;41;1108;44,4
1190,666;39,2;41;1109;44,4
1191,733;39,2;41;1110;44,4
1192,8;39,2;41;1111;44,4
1193,866;39,2;41;1112;44,3
1194,933;39,2;41;1113;44,3
1196;39,3;41;1114;44,3
1197,066;39,2;41;1115;44,3
1198,133;39,2;41;1116;44,3
1199,2;39,2;41;1117;44,3
1200,266;39,1;41;1118;44,3
1201,333;39,1;41;1119;44,3
1202,4;39,1;40,9;1120;44,3
1203,466;39,1;40,9;1121;44,3
1204,533;39,1;40,9;1122;44,3
1205,6;39,1;40,9;1123;44,3
1206,666;39,1;40,9;1124;44,2
1207,733;39,1;40,9;1125;44,2
1208,8;39,1;40,9;1126;44,2
1209,866;39,2;40,9;1127;44,2
1210,933;39,2;40,9;1128;44,2
1212;39,1;40,9;1129;44,2
1213,066;39,1;40,9;1130;44,2
1214,133;39,1;40,9;1131;44,2
1215,2;39,1;40,9;1132;44,2
1216,266;39,1;40,9;1133;44,2
1217,333;39,1;40,9;1134;44,2
1218,4;39,1;40,9;1135;44,2
1219,466;39,2;40,9;1136;44,2
1220,533;39,1;40,9;1137;44,1
1221,6;39,1;40,8;1138;44,1
1222,666;39,1;40,9;1139;44,1
1223,733;39,1;40,9;1140;44,1
1224,8;39;40,8;1141;44,1
1225,866;39;40,8;1142;44,1
1226,933;39,1;40,8;1143;44,1
1228;39,1;40,8;1144;44,1
1229,066;39,1;40,8;1145;44,1
1230,133;39,1;40,8;1146;44,1
1231,2;39,1;40,8;1147;44,1
1232,266;39,1;40,8;1148;44,1
1233,333;39;40,8;1149;44,1
1234,4;39;40,7;1150;44,1
1235,466;39,1;40,8;1151;44,1
1236,533;39,1;40,8;1152;44,1
1237,6;39,1;40,8;1153;44
1238,666;39;40,8;1154;44
1239,733;39;40,8;1155;44
1240,8;39;40,8;1156;44
1241,866;39;40,8;1157;44
1242,933;39;40,7;1158;44
1244;39;40,7;1159;44
1245,066;39;40,7;1160;44
1246,133;39;40,7;1161;44
1247,2;39;40,8;1162;44
1248,266;39;40,7;1163;44
1249,333;39;40,7;1164;44
1250,4;39;40,7;1165;44
1251,466;39;40,7;1166;44
1252,533;39,1;40,7;1167;43,9
1253,6;39,1;40,7;1168;43,9
1254,666;39;40,7;1169;43,9
1255,733;39,1;40,7;1170;43,9
1256,8;39;40,7;1171;43,9
1257,866;39,1;40,7;1172;43,9
1258,933;39,1;40,7;1173;43,9
1260;39,1;40,7;1174;43,9
1261,066;39;40,7;1175;43,9
1262,133;39;40,7;1176;43,9
1263,2;39;40,7;1177;43,9
1264,266;39;40,7;1178;43,9
1265,333;39;40,7;1179;43,9
1266,4;39;40,7;1180;43,9
1267,466;39;40,7;1181;43,9
1268,533;39;40,7;1182;43,9
1269,6;39;40,6;1183;43,8
1270,666;39;40,7;1184;43,8
1271,733;38,9;40,6;1185;43,8
1272,8;39;40,7;1186;43,8
1273,866;38,9;40,7;1187;43,8
1274,933;38,9;40,6;1188;43,8
1276;38,9;40,6;1189;43,8
1277,066;38,9;40,6;1190;43,8
1278,133;38,9;40,6;1191;43,8
1279,2;38,9;40,6;1192;43,8
1280,266;38,9;40,6;1193;43,8
1281,333;38,9;40,6;1194;43,8
1282,4;38,9;40,6;1195;43,8
1283,466;38,9;40,5;1196;43,8
1284,533;38,9;40,6;1197;43,8
1285,6;38,9;40,6;1198;43,7
1286,666;38,9;40,5;1199;43,7
1287,733;38,9;40,5;1200;43,7
1288,8;38,9;40,5;1201;43,7
1289,866;38,9;40,5;1202;43,7
1290,933;38,9;40,5;1203;43,7
1292;38,9;40,5;1204;43,7
1293,066;38,9;40,6;1205;43,7
1294,133;38,9;40,5;1206;43,7
1295,2;38,8;40,5;1207;43,7
1296,266;38,8;40,5;1208;43,7
1297,333;38,9;40,5;1209;43,7
1298,4;38,9;40,5;1210;43,7
1299,466;38,9;40,5;1211;43,7
1300,533;38,9;40,5;1212;43,6
1301,6;38,8;40,5;1213;43,6
1302,666;38,8;40,5;1214;43,6
1303,733;38,8;40,5;1215;43,6
1304,8;38,8;40,5;1216;43,6
1305,866;38,8;40,5;1217;43,6
1306,933;38,8;40,5;1218;43,6
1308;38,8;40,5;1219;43,6
1309,066;38,8;40,6;1220;43,6
1310,133;53,5;75,1;1221;43,6
1311,2;38,9;40,4;1222;43,6
1312,266;38,9;40,5;1223;43,6
1313,333;38,9;40,5;1224;43,6
1314,4;38,9;40,5;1225;43,6
1315,466;38,9;40,5;1226;43,5
1316,533;38,9;40,5;1227;43,5
1317,6;38,9;40,4;1228;43,5
1318,666;38,9;40,4;1229;43,5
1319,733;38,9;40,4;1230;43,5
1320,8;38,8;40,4;1231;43,5
1321,866;38,9;40,4;1232;43,5
1322,933;38,8;40,4;1233;43,5
1324;38,8;40,4;1234;43,5
1325,066;38,8;40,5;1235;43,5
1326,133;38,7;40,4;1236;43,5
1327,2;38,8;40,5;1237;43,5
1328,266;38,8;40,4;1238;43,5
1329,333;38,8;40,4;1239;43,5
1330,4;38,7;40,4;1240;43,5
1331,466;38,7;40,5;1241;43,4
1332,533;38,7;40,4;1242;43,4
1333,6;38,7;40,4;1243;43,4
1334,666;38,7;40,4;1244;43,4
1335,733;38,7;40,4;1245;43,4
1336,8;38,6;40,4;1246;43,4
1337,866;38,7;40,4;1247;43,4
1338,933;38,7;40,4;1248;43,4
1340;38,6;40,4;1249;43,4
1341,066;38,6;40,5;1250;43,4
1342,133;38,6;40,4;1251;43,4
1343,2;38,6;40,4;1252;43,4
1344,266;38,6;40,4;1253;43,4
1345,333;38,6;40,4;1254;43,4
1346,4;38,6;40,4;1255;43,4
1347,466;38,6;40,4;1256;43,4
1348,533;38,5;40,4;1257;43,3
1349,6;38,6;40,4;1258;43,3
1350,666;38,5;40,3;1259;43,3
1351,733;38,6;40,3;1260;43,3
1352,8;38,6;40,4;1261;43,3
1353,866;38,6;40,3;1262;43,3
1354,933;38,6;40,4;1263;43,3
1356;38,6;40,3;1264;43,3
1357,066;38,6;40,3;1265;43,3
1358,133;38,6;40,3;1266;43,3
1359,2;38,6;40,3;1267;43,3
1360,266;38,6;40,3;1268;43,3
1361,333;38,6;40,4;1269;43,3
1362,4;38,6;40,4;1270;43,3
1363,466;38,6;40,4;1271;43,3
1364,533;38,5;40,4;1272;43,2
1365,6;38,5;40,4;1273;43,2
1366,666;38,5;40,3;1274;43,2
1367,733;38,5;40,3;1275;43,2
1368,8;38,5;40,3;1276;43,2
1369,866;38,5;40,3;1277;43,2
1370,933;38,6;40,4;1278;43,2
1372;38,5;40,4;1279;43,2
1373,066;38,5;40,4;1280;43,2
1374,133;38,5;40,3;1281;43,2
1375,2;38,5;40,3;1282;43,2
1376,266;38,5;40,3;1283;43,2
1377,333;38,5;40,3;1284;43,2
1378,4;38,5;40,3;1285;43,2
1379,466;38,5;40,3;1286;43,2
1380,533;38,5;40,3;1287;43,2
1381,6;38,5;40,3;1288;43,2
1382,666;38,5;40,3;1289;43,2
1383,733;38,5;40,3;1290;43,1
1384,8;38,4;40,3;1291;43,1
1385,866;38,4;40,3;1292;43,1
1386,933;38,5;40,3;1293;43,1
1388;38,4;40,3;1294;43,1
1389,066;38,4;40,3;1295;43,1
1390,133;38,4;40,3;1296;43,1
1391,2;38,5;40,3;1297;43,1
1392,266;38,5;40,3;1298;43,1
1393,333;38,5;40,3;1299;43,1
1394,4;38,5;40,3;1300;43,1
1395,466;38,5;40,2;1301;43,1
1396,533;38,5;40,2;1302;43,1
1397,6;38,4;40,2;1303;43,1
1398,666;38,4;40,3;1304;43,1
1399,733;38,4;40,3;1305;43,1
1400,8;38,4;40,3;1306;43,1
1401,866;38,4;40,3;1307;43,1
1402,933;38,4;40,3;1308;43,1
1404;38,3;40,2;1309;43
1405,066;38,3;40,2;1310;43
1406,133;38,3;40,2;1311;43
1407,2;38,4;40,2;1312;43
1408,266;38,4;40,2;1313;43
1409,333;38,4;40,2;1314;43
1410,4;38,4;40,2;1315;43
1411,466;38,3;40,2;1316;43
1412,533;38,3;40,2;1317;43
1413,6;38,3;40,2;1318;43
1414,666;38,3;40,2;1319;43
1415,733;38,3;40,2;1320;43
1416,8;38,3;40,2;1321;43
1417,866;38,4;40,2;1322;43
1418,933;38,4;40,2;1323;43
1420;38,3;40,2;1324;43
1421,066;38,3;40,2;1325;43
1422,133;38,3;40,2;1326;42,9
1423,2;38,3;40,2;1327;42,9
1424,266;38,3;40,1;1328;42,9
1425,333;38,3;40,1;1329;42,9
1426,4;38,3;40,1;1330;42,9
1427,466;38,3;40,2;1331;42,9
1428,533;38,3;40,1;1332;42,9
1429,6;38,3;40,1;1333;42,9
1430,666;38,3;40,2;1334;42,9
1431,733;38,2;40,2;1335;42,9
1432,8;38,2;40,2;1336;42,9
1433,866;38,2;40,1;1337;42,9
1434,933;38,2;40,1;1338;42,9
1436;38,3;40,1;1339;42,9
1437,066;38,3;40,1;1340;42,9
1438,133;38,2;40,1;1341;42,9
1439,2;38,2;40,1;1342;42,9
1440,266;38,2;40,1;1343;42,8
1441,333;38,2;40;1344;42,8
1442,4;38,2;40;1345;42,8
1443,466;38,2;40,1;1346;42,8
1444,533;38,2;40,1;1347;42,8
1445,6;38,2;40,1;1348;42,8
1446,666;38,2;40,1;1349;42,8
1447,733;38,2;40,1;1350;42,8
1448,8;38,2;40;1351;42,8
1449,866;38,2;40;1352;42,8
1450,933;38,2;40;1353;42,8
1452;38,2;40;1354;42,8
1453,066;38,2;40;1355;42,8
1454,133;38,2;40;1356;42,8
1455,2;38,1;40;1357;42,8
1456,266;38,1;40;1358;42,8
1457,333;38,1;40;1359;42,8
1458,4;38,1;40;1360;42,8
1459,466;38,1;40;1361;42,7
1460,533;38,1;40;1362;42,7
1461,6;38,1;40;1363;42,7
1462,666;38,2;40;1364;42,7
1463,733;38,1;40;1365;42,7
1464,8;38,2;40;1366;42,7
1465,866;38,1;40,1;1367;42,7
1466,933;38,1;40;1368;42,7
1468;38,1;40;1369;42,7
1469,066;38,1;40;1370;42,7
1470,133;38,1;40;1371;42,7
1471,2;38,2;40;1372;42,7
1472,266;38,2;40;1373;42,7
1473,333;38,2;39,9;1374;42,7
1474,4;38,1;39,9;1375;42,7
1475,466;38,2;40;1376;42,7
1476,533;38,1;39,9;1377;42,7
1477,6;38,2;40;1378;42,6
1478,666;38,2;39,9;1379;42,6
1479,733;38,1;40;1380;42,6
1480,8;38,1;39,9;1381;42,6
1481,866;38,1;39,9;1382;42,6
1482,933;38,1;39,9;1383;42,6
1484;38,1;39,9;1384;42,6
1485,066;38,2;39,9;1385;42,6
1486,133;38,1;39,9;1386;42,6
1487,2;38,1;39,8;1387;42,6
1488,266;38,1;39,8;1388;42,6
1489,333;38,1;39,8;1389;42,6
1490,4;38,1;39,8;1390;42,6
1491,466;38,1;39,8;1391;42,6
1492,533;38;39,8;1392;42,6
1493,6;38,1;39,7;1393;42,6
1494,666;38,1;39,8;1394;42,6
1495,733;38,1;39,8;1395;42,6
1496,8;38;39,7;1396;42,5
1497,866;38;39,8;1397;42,5
1498,933;38,1;39,8;1398;42,5
1500;38,1;39,8;1399;42,5
1501,066;38,1;39,8;1400;42,5
1502,133;38,1;39,8;1401;42,5
1503,2;38,1;39,7;1402;42,5
1504,266;38;39,7;1403;42,5
1505,333;38,1;39,8;1404;42,5
1506,4;38,1;39,8;1405;42,5
1507,466;38;39,8;1406;42,5
1508,533;38;39,8;1407;42,5
1509,6;38;39,7;1408;42,5
1510,666;38;39,8;1409;42,5
1511,733;38;39,8;1410;42,5
1512,8;37,9;39,8;1411;42,5
1513,866;37,9;39,7;1412;42,4
1514,933;37,9;39,7;1413;42,4
1516;38;39,7;1414;42,4
1517,066;37,9;39,7;1415;42,4
1518,133;37,9;39,7;1416;42,4
1519,2;37,9;39,8;1417;42,4
1520,266;37,9;39,7;1418;42,4
1521,333;37,9;39,7;1419;42,4
1522,4;38;39,7;1420;42,4
1523,466;37,9;39,7;1421;42,4
1524,533;37,9;39,7;1422;42,4
1525,6;38;39,7;1423;42,4
1526,666;38;39,7;1424;42,4
1527,733;38;39,7;1425;42,4
1528,8;37,9;39,7;1426;42,4
1529,866;38;39,7;1427;42,4
1530,933;38;39,6;1428;42,4
1532;38;39,6;1429;42,4
1533,066;38;39,6;1430;42,4
1534,133;37,9;39,6;1431;42,3
1535,2;38;39,6;1432;42,3
1536,266;37,9;39,6;1433;42,3
1537,333;37,9;39,6;1434;42,3
1538,4;37,9;39,6;1435;42,3
1539,466;37,9;39,6;1436;42,3
1540,533;37,9;39,6;1437;42,3
1541,6;37,9;39,6;1438;42,3
1542,666;37,9;39,6;1439;42,3
1543,733;37,9;39,6;1440;42,3
1544,8;37,9;39,6;1441;42,3
1545,866;37,8;39,6;1442;42,3
1546,933;37,8;39,7;1443;42,3
1548;37,9;39,6;1444;42,3
1549,066;37,8;39,6;1445;42,3
1550,133;37,9;39,6;1446;42,3
1551,2;37,8;39,6;1447;42,3
1552,266;37,8;39,6;1448;42,3
1553,333;37,8;39,6;1449;42,2
1554,4;37,8;39,6;1450;42,2
1555,466;37,9;39,6;1451;42,2
1556,533;37,9;39,6;1452;42,2
1557,6;37,9;39,6;1453;42,2
1558,666;37,9;39,6;1454;42,2
1559,733;37,8;39,7;1455;42,2
1560,8;37,8;39,7;1456;42,2
1561,866;37,8;39,6;1457;42,2
1562,933;37,8;39,6;1458;42,2
1564;37,8;39,6;1459;42,2
1565,066;37,8;39,6;1460;42,2
1566,133;37,8;39,5;1461;42,2
1567,2;37,8;39,6;1462;42,2
1568,266;37,8;39,6;1463;42,2
1569,333;37,8;39,6;1464;42,2
1570,4;37,8;39,5;1465;42,2
1571,466;37,8;39,6;1466;42,2
1572,533;37,8;39,6;1467;42,1
1573,6;37,8;39,6;1468;42,1
1574,666;37,8;39,6;1469;42,1
1575,733;37,8;39,6;1470;42,1
1576,8;37,7;39,5;1471;42,1
1577,866;37,7;39,5;1472;42,1
1578,933;37,8;39,6;1473;42,1
1587,733;37,8;39,6;1474;42,1
1588,8;37,8;39,6;1475;42,1
1589,866;37,9;39,6;1476;42,1
1590,933;37,9;39,6;1477;42,1
1592;37,9;39,6;1478;42,1
1593,066;37,8;39,5;1479;42,1
1594,133;37,8;39,6;1480;42,1
1595,2;37,8;39,6;1481;42,1
1596,266;37,8;39,6;1482;42,1
1597,333;37,8;39,6;1483;42,1
1598,4;37,8;39,6;1484;42,1
1599,466;37,8;39,6;1485;42,1
1600,533;37,8;39,6;1486;42
1601,6;37,8;39,6;1487;42
1602,666;37,7;39,6;1488;42
1603,733;37,8;39,6;1489;42
1604,8;37,7;39,6;1490;42
1605,866;37,7;39,6;1491;42
1606,933;37,7;39,6;1492;42
1608;37,7;39,5;1493;42
1609,066;37,7;39,6;1494;42
1610,133;37,7;39,6;1495;42
1611,2;37,7;39,6;1496;42
1612,266;37,7;39,6;1497;42
1613,333;37,8;39,7;1498;42
1614,4;37,8;39,6;1499;42
1615,466;37,8;39,6;1500;42
1616,533;37,7;39,5;1501;42
1617,6;37,7;39,5;1502;42
1618,666;37,7;39,5;1503;42
1619,733;37,7;39,5;1504;42
1620,8;37,7;39,5;1505;41,9
1621,866;37,7;39,5;1506;41,9
1622,933;37,7;39,5;1507;41,9
1624;37,8;39,6;1508;41,9
1625,066;37,7;39,6;1509;41,9
1626,133;37,7;39,5;1510;41,9
1627,2;37,7;39,5;1511;41,9
1628,266;37,7;39,5;1512;41,9
1629,333;37,7;39,5;1513;41,9
1630,4;37,7;39,5;1514;41,9
1631,466;37,7;39,5;1515;41,9
1632,533;37,7;39,5;1516;41,9
1633,6;37,7;39,6;1517;41,9
1634,666;37,7;39,5;1518;41,9
1635,733;37,7;39,5;1519;41,9
1636,8;37,7;39,4;1520;41,9
1637,866;37,7;39,4;1521;41,9
1638,933;37,7;39,4;1522;41,9
1640;37,7;39,4;1523;41,8
1641,066;37,7;39,4;1524;41,8
1642,133;37,6;39,4;1525;41,8
1643,2;37,7;39,5;1526;41,8
1644,266;37,6;39,4;1527;41,8
1645,333;37,6;39,5;1528;41,8
1646,4;37,6;39,4;1529;41,8
1647,466;37,7;39,5;1530;41,8
1648,533;37,6;39,5;1531;41,8
1649,6;37,6;39,4;1532;41,8
1650,666;37,6;39,4;1533;41,8
1651,733;37,6;39,4;1534;41,8
1652,8;37,6;39,4;1535;41,8
1653,866;37,6;39,4;1536;41,8
1654,933;37,6;39,5;1537;41,8
1656;37,6;39,4;1538;41,8
1657,066;37,6;39,5;1539;41,8
1658,133;37,6;39,4;1540;41,8
1659,2;37,6;39,4;1541;41,8
1660,266;37,6;39,4;1542;41,8
1661,333;37,6;39,4;1543;41,8
1662,4;37,6;39,4;1544;41,7
1663,466;37,6;39,5;1545;41,7
1664,533;37,6;39,4;1546;41,7
1665,6;37,6;39,4;1547;41,7
1666,666;37,5;39,4;1548;41,7
