tf;av;max;tc;cp
;;;1023;42,3
;;;1024;42,3
;;;1025;42,3
;;;1026;42,3
;;;1027;42,3
;;;1028;42,3
;;;1029;42,3
;;;1030;42,3
;;;1031;42,3
;;;1032;42,3
;;;1033;42,3
;;;1034;42,2
;;;1035;42,2
;;;1036;42,2
;;;1037;42,2
;;;1038;42,2
;;;1039;42,2
;;;1040;42,2
;;;1041;42,2
;;;1042;42,2
;;;1043;42,2
;;;1044;42,2
;;;1045;42,2
;;;1046;42,1
;;;1047;42,1
;;;1048;42,1
;;;1049;42,1
;;;1050;42,1
;;;1051;42,1
;;;1052;42,1
;;;1053;42,1
;;;1054;42,1
;;;1055;42,1
;;;1056;42,1
;;;1057;42,1
;;;1058;42
;;;1059;42
;;;1060;42
;;;1061;42
;;;1062;42
;;;1063;42
;;;1064;42
;;;1065;42
;;;1066;42
;;;1067;42
;;;1068;42
;;;1069;41,9
;;;1070;41,9
;;;1071;41,9
;;;1072;41,9
;;;1073;41,9
;;;1074;41,9
;;;1075;41,9
;;;1076;41,9
;;;1077;41,9
;;;1078;41,9
;;;1079;41,9
;;;1080;41,9
;;;1081;41,9
;;;1082;41,8
;;;1083;41,8
;;;1084;41,8
;;;1085;41,8
;;;1086;41,8
;;;1087;41,8
;;;1088;41,8
;;;1089;41,8
;;;1090;41,8
;;;1091;41,8
;;;1092;41,7
;;;1093;41,7
;;;1094;41,7
;;;1095;41,7
;;;1096;41,7
;;;1097;41,7
;;;1098;41,7
;;;1099;41,7
;;;1100;41,7
;;;1101;41,7
;;;1102;41,7
;;;1103;41,7
;;;1104;41,7
;;;1105;41,6
;;;1106;41,6
;;;1107;41,6
;;;1108;41,6
;;;1109;41,6
;;;1110;41,6
;;;1111;41,6
;;;1112;41,6
;;;1113;41,6
;;;1114;41,6
;;;1115;41,6
;;;1116;41,6
;;;1117;41,6
;;;1118;41,5
;;;1119;41,5
;;;1120;41,5
;;;1121;41,5
;;;1122;41,5
;;;1123;41,5
;;;1124;41,5
;;;1125;41,5
;;;1126;41,5
;;;1127;41,5
;;;1128;41,5
;;;1129;41,5
;;;1130;41,4
;;;1131;41,4
;;;1132;41,4
;;;1133;41,4
;;;1134;41,4
;;;1135;41,4
;;;1136;41,4
;;;1137;41,4
;;;1138;41,4
;;;1139;41,4
;;;1140;41,4
;;;1141;41,4
;;;1142;41,3
;;;1143;41,3
;;;1144;41,3
;;;1145;41,3
;;;1146;41,3
;;;1147;41,3
;;;1148;41,3
;;;1149;41,3
;;;1150;41,3
;;;1151;41,3
;;;1152;41,3
;;;1153;41,2
;;;1154;41,2
;;;1155;41,2
;;;1156;41,2
;;;1157;41,2
;;;1158;41,2
;;;1159;41,2
;;;1160;41,2
;;;1161;41,2
;;;1162;41,2
;;;1163;41,2
;;;1164;41,2
;;;1165;41,2
;;;1166;41,2
;;;1167;41,1
;;;1168;41,1
;;;1169;41,1
;;;1170;41,1
;;;1171;41,1
;;;1172;41,1
;;;1173;41,1
;;;1174;41,1
;;;1175;41,1
;;;1176;41,1
;;;1177;41,1
;;;1178;41,1
;;;1179;41,1
;;;1180;41
;;;1181;41
;;;1182;41
;;;1183;41
;;;1184;41
;;;1185;41
;;;1186;41
;;;1187;41
;;;1188;41
;;;1189;41
;;;1190;41
;;;1191;40,9
;;;1192;40,9
;;;1193;40,9
;;;1194;40,9
;;;1195;40,9
;;;1196;40,9
;;;1197;40,9
;;;1198;40,9
;;;1199;40,9
;;;1200;40,9
;;;1201;40,9
;;;1202;40,9
;;;1203;40,9
;;;1204;40,9
;;;1205;40,8
;;;1206;40,8
;;;1207;40,8
;;;1208;40,8
;;;1209;40,8
;;;1210;40,8
;;;1211;40,8
;;;1212;40,8
;;;1213;40,8
;;;1214;40,8
;;;1215;40,8
;;;1216;40,8
;;;1217;40,8
;;;1218;40,7
;;;1219;40,7
;;;1220;40,7
;;;1221;40,7
;;;1222;40,7
;;;1223;40,7
;;;1224;40,7
;;;1225;40,7
;;;1226;40,7
;;;1227;40,7
;;;1228;40,7
;;;1229;40,7
;;;1230;40,6
;;;1231;40,6
;;;1232;40,6
;;;1233;40,6
;;;1234;40,6
;;;1235;40,6
;;;1236;40,6
;;;1237;40,6
;;;1238;40,6
;;;1239;40,6
;;;1240;40,6
;;;1241;40,6
;;;1242;40,6
;;;1243;40,6
;;;1244;40,5
;;;1245;40,5
;;;1246;40,5
;;;1247;40,5
;;;1248;40,5
;;;1249;40,5
;;;1250;40,5
;;;1251;40,5
;;;1252;40,5
;;;1253;40,5
;;;1254;40,5
;;;1255;40,5
;;;1256;40,5
;;;1257;40,4
;;;1258;40,4
;;;1259;40,4
;;;1260;40,4
;;;1261;40,4
;;;1262;40,4
;;;1263;40,4
;;;1264;40,4
;;;1265;40,4
;;;1266;40,4
;;;1267;40,4
;;;1268;40,4
;;;1269;40,4
;;;1270;40,3
;;;1271;40,3
;;;1272;40,3
;;;1273;40,3
;;;1274;40,3
;;;1275;40,3
;;;1276;40,3
;;;1277;40,3
;;;1278;40,3
;;;1279;40,3
;;;1280;40,3
;;;1281;40,3
;;;1282;40,3
;;;1283;40,3
;;;1284;40,3
;;;1285;40,3
;;;1286;40,2
;;;1287;40,2
;;;1288;40,2
;;;1289;40,2
;;;1290;40,2
;;;1291;40,2
;;;1292;40,2
;;;1293;40,2
;;;1294;40,2
;;;1295;40,2
;;;1296;40,2
;;;1297;40,2
;;;1298;40,2
;;;1299;40,2
;;;1300;40,1
;;;1301;40,1
;;;1302;40,1
;;;1303;40,1
;;;1304;40,1
;;;1305;40,1
;;;1306;40,1
;;;1307;40,1
;;;1308;40,1
;;;1309;40,1
;;;1310;40,1
;;;1311;40,1
;;;1312;40,1
;;;1313;40,1
;;;1314;40
;;;1315;40
;;;1316;40
;;;1317;40
;;;1318;40
;;;1319;40
;;;1320;40
;;;1321;40
;;;1322;40
;;;1323;40
;;;1324;40
;;;1325;40
;;;1326;40
;;;1327;40
;;;1328;40
;;;1329;40
;;;1330;39,9
;;;1331;39,9
;;;1332;39,9
;;;1333;39,9
;;;1334;39,9
;;;1335;39,9
;;;1336;39,9
;;;1337;39,9
;;;1338;39,9
;;;1339;39,9
;;;1340;39,9
;;;1341;39,9
;;;1342;39,9
;;;1343;39,9
;;;1344;39,9
;;;1345;39,9
;;;1346;39,8
;;;1347;39,8
;;;1348;39,8
;;;1349;39,8
;;;1350;39,8
;;;1351;39,8
;;;1352;39,8
;;;1353;39,8
;;;1354;39,8
;;;1355;39,8
;;;1356;39,8
;;;1357;39,8
;;;1358;39,8
;;;1359;39,7
;;;1360;39,7
;;;1361;39,7
;;;1362;39,7
;;;1363;39,7
;;;1364;39,7
;;;1365;39,7
;;;1366;39,7
;;;1367;39,7
;;;1368;39,7
;;;1369;39,7
;;;1370;39,7
;;;1371;39,7
;;;1372;39,7
;;;1373;39,7
;;;1374;39,7
;;;1375;39,6
;;;1376;39,6
;;;1377;39,6
;;;1378;39,6
;;;1379;39,6
;;;1380;39,6
;;;1381;39,6
;;;1382;39,6
;;;1383;39,6
;;;1384;39,6
;;;1385;39,6
;;;1386;39,6
;;;1387;39,6
;;;1388;39,6
;;;1389;39,5
;;;1390;39,5
;;;1391;39,5
;;;1392;39,5
;;;1393;39,5
;;;1394;39,5
;;;1395;39,5
;;;1396;39,5
;;;1397;39,5
;;;1398;39,5
;;;1399;39,5
;;;1400;39,5
;;;1401;39,5
;;;1402;39,4
;;;1403;39,4
;;;1404;39,4
;;;1405;39,4
;;;1406;39,4
;;;1407;39,4
;;;1408;39,4
;;;1409;39,4
;;;1410;39,4
;;;1411;39,4
;;;1412;39,4
;;;1413;39,4
;;;1414;39,4
;;;1415;39,4
;;;1416;39,4
;;;1417;39,4
;;;1418;39,3
;;;1419;39,3
;;;1420;39,3
;;;1421;39,3
;;;1422;39,3
;;;1423;39,3
;;;1424;39,3
;;;1425;39,3
;;;1426;39,3
;;;1427;39,3
;;;1428;39,3
;;;1429;39,3
;;;1430;39,3
;;;1431;39,3
;;;1432;39,3
;;;1433;39,2
;;;1434;39,2
;;;1435;39,2
;;;1436;39,2
;;;1437;39,2
;;;1438;39,2
;;;1439;39,2
;;;1440;39,2
;;;1441;39,2
;;;1442;39,2
;;;1443;39,2
;;;1444;39,2
;;;1445;39,2
;;;1446;39,2
;;;1447;39,2
;;;1448;39,1
;;;1449;39,1
;;;1450;39,1
;;;1451;39,1
;;;1452;39,1
;;;1453;39,1
;;;1454;39,1
;;;1455;39,1
;;;1456;39,1
;;;1457;39,1
;;;1458;39,1
;;;1459;39,1
;;;1460;39,1
;;;1461;39,1
;;;1462;39,1
;;;1463;39
;;;1464;39
;;;1465;39
;;;1466;39
;;;1467;39
;;;1468;39
;;;1469;39
;;;1470;39
;;;1471;39
;;;1472;39
;;;1473;39
;;;1474;39
;;;1475;39
;;;1476;39
;;;1477;38,9
;;;1478;38,9
;;;1479;38,9
;;;1480;38,9
;;;1481;38,9
;;;1482;38,9
;;;1483;38,9
;;;1484;38,9
;;;1485;38,9
;;;1486;38,9
;;;1487;38,9
;;;1488;38,9
;;;1489;38,9
;;;1490;38,9
;;;1491;38,9
;;;1492;38,9
;;;1493;38,8
;;;1494;38,8
;;;1495;38,8
;;;1496;38,8
;;;1497;38,8
;;;1498;38,8
;;;1499;38,8
;;;1500;38,8
;;;1501;38,8
;;;1502;38,8
;;;1503;38,8
;;;1504;38,8
;;;1505;38,8
;;;1506;38,8
;;;1507;38,8
;;;1508;38,8
;;;1509;38,8
;;;1510;38,7
;;;1511;38,7
;;;1512;38,7
;;;1513;38,7
;;;1514;38,7
;;;1515;38,7
;;;1516;38,7
;;;1517;38,7
;;;1518;38,7
;;;1519;38,7
;;;1520;38,7
;;;1521;38,7
;;;1522;38,7
;;;1523;38,7
;;;1524;38,7
;;;1525;38,7
;;;1526;38,6
;;;1527;38,6
;;;1528;38,6
;;;1529;38,6
;;;1530;38,6
;;;1531;38,6
;;;1532;38,6
;;;1533;38,6
;;;1534;38,6
;;;1535;38,6
;;;1536;38,6
;;;1537;38,6
;;;1538;38,6
;;;1539;38,6
;;;1540;38,6
;;;1541;38,6
;;;1542;38,5
;;;1543;38,5
;;;1544;38,5
;;;1545;38,5
;;;1546;38,5
;;;1547;38,5
;;;1548;38,5
;;;1549;38,5
;;;1550;38,5
;;;1551;38,5
;;;1552;38,5
;;;1553;38,5
;;;1554;38,5
;;;1555;38,5
;;;1556;38,5
;;;1557;38,5
;;;1558;38,5
;;;1559;38,4
;;;1560;38,4
;;;1561;38,4
;;;1562;38,4
;;;1563;38,4
;;;1564;38,4
;;;1565;38,4
;;;1566;38,4
;;;1567;38,4
;;;1568;38,4
;;;1569;38,4
;;;1570;38,4
;;;1571;38,4
;;;1572;38,4
;;;1573;38,4
;;;1574;38,4
;;;1575;38,4
;;;1576;38,3
;;;1577;38,3
;;;1578;38,3
;;;1579;38,3
;;;1580;38,3
;;;1581;38,3
;;;1582;38,3
;;;1583;38,3
;;;1584;38,3
;;;1585;38,3
;;;1586;38,3
;;;1587;38,3
;;;1588;38,3
;;;1589;38,3
;;;1590;38,3
;;;1591;38,3
;;;1592;38,2
;;;1593;38,2
;;;1594;38,2
;;;1595;38,2
;;;1596;38,2
;;;1597;38,2
;;;1598;38,2
;;;1599;38,2
;;;1600;38,2
;;;1601;38,2
;;;1602;38,2
;;;1603;38,2
;;;1604;38,2
;;;1605;38,2
;;;1606;38,2
;;;1607;38,2
;;;1608;38,2
;;;1609;38,2
;;;1610;38,1
;;;1611;38,1
;;;1612;38,1
;;;1613;38,1
;;;1614;38,1
;;;1615;38,1
;;;1616;38,1
;;;1617;38,1
;;;1618;38,1
;;;1619;38,1
;;;1620;38,1
;;;1621;38,1
;;;1622;38,1
;;;1623;38,1
;;;1624;38,1
;;;1625;38,1
;;;1626;38,1
;;;1627;38,1
;;;1628;38,1
;;;1629;38
;;;1630;38
;;;1631;38
;;;1632;38
;;;1633;38
;;;1634;38
;;;1635;38
;;;1636;38
;;;1637;38
;;;1638;38
;;;1639;38
;;;1640;38
;;;1641;38
;;;1642;38
;;;1643;38
;;;1644;38
;;;1645;38
;;;1646;38
;;;1647;38
;;;1648;38
;;;1649;38,1
;;;1650;38,4
;;;1651;38,4
;;;1652;38,4
;;;1653;38,4
;;;1654;38,4
;;;1655;38,4
;;;1656;38,4
;;;1657;38,4
;;;1658;38,4
;;;1659;38,4
;;;1660;38,4
;;;1661;38,4
;;;1662;38,4
;;;1663;38,3
;;;1664;38,3
;;;1665;38,3
;;;1666;38,3
;;;1667;38,3
;;;1668;38,3
;;;1669;38,3
;;;1670;38,3
;;;1671;38,3
;;;1672;38,3
;;;1673;38,2
;;;1674;38,2
;;;1675;38,2
;;;1676;38,2
;;;1677;38,2
;;;1678;38,2
;;;1679;38,2
;;;1680;38,2
;;;1681;38,2
;;;1682;38,2
;;;1683;38,1
;;;1684;38,1
;;;1685;38,1
;;;1686;38,1
;;;1687;38,1
;;;1688;38,1
;;;1689;38,1
;;;1690;38,1
;;;1691;38,1
;;;1692;38,1
;;;1693;38,1
;;;1694;38,1
;;;1695;38
;;;1696;38
;;;1697;38
;;;1698;38
;;;1699;38
;;;1700;38
;;;1701;38
;;;1702;38
;;;1703;38
;;;1704;38
;;;1705;38
;;;1706;38
;;;1707;37,9
;;;1708;37,9
;;;1709;37,9
;;;1710;37,9
;;;1711;37,9
;;;1712;37,9
;;;1713;37,9
;;;1714;37,9
;;;1715;37,9
;;;1716;37,9
;;;1717;37,9
;;;1718;37,9
;;;1719;37,9
;;;1720;37,8
;;;1721;37,8
;;;1722;37,8
;;;1723;37,8
;;;1724;37,8
;;;1725;37,8
;;;1726;37,8
;;;1727;37,8
;;;1728;37,8
;;;1729;37,8
;;;1730;37,8
;;;1731;37,7
;;;1732;37,7
;;;1733;37,7
;;;1734;37,7
;;;1735;37,7
;;;1736;37,7
;;;1737;37,7
;;;1738;37,7
;;;1739;37,7
;;;1740;37,7
;;;1741;37,7
;;;1742;37,7
;;;1743;37,7
;;;1744;37,7
;;;1745;37,7
;;;1746;37,6
;;;1747;37,6
;;;1748;37,6
;;;1749;37,6
;;;1750;37,6
;;;1751;37,6
;;;1752;37,6
;;;1753;37,6
;;;1754;37,6
;;;1755;37,6
;;;1756;37,6
;;;1757;37,6
;;;1758;37,6
;;;1759;37,6
;;;1760;37,5
;;;1761;37,5
;;;1762;37,5
;;;1763;37,5
;;;1764;37,5
;;;1765;37,5
;;;1766;37,5
;;;1767;37,5
;;;1768;37,5
;;;1769;37,5
;;;1770;37,5
;;;1771;37,5
;;;1772;37,5
;;;1773;37,5
;;;1774;37,4
;;;1775;37,4
;;;1776;37,4
;;;1777;37,4
;;;1778;37,4
;;;1779;37,4
;;;1780;37,4
;;;1781;37,4
;;;1782;37,4
;;;1783;37,4
;;;1784;37,4
;;;1785;37,4
;;;1786;37,4
;;;1787;37,4
;;;1788;37,4
;;;1789;37,4
;;;1790;37,4
;;;1791;37,3
;;;1792;37,3
;;;1793;37,3
;;;1794;37,3
;;;1795;37,3
;;;1796;37,3
;;;1797;37,3
;;;1798;37,3
;;;1799;37,3
;;;1800;37,3
;;;1801;37,3
;;;1802;37,3
;;;1803;37,3
;;;1804;37,3
;;;1805;37,3
;;;1806;37,2
;;;1807;37,2
;;;1808;37,2
;;;1809;37,2
;;;1810;37,2
;;;1811;37,2
;;;1812;37,2
;;;1813;37,2
;;;1814;37,2
;;;1815;37,2
;;;1816;37,2
;;;1817;37,2
;;;1818;37,2
;;;1819;37,2
;;;1820;37,2
;;;1821;37,2
;;;1822;37,2
;;;1823;37,2
;;;1824;37,1
;;;1825;37,1
;;;1826;37,1
;;;1827;37,1
;;;1828;37,1
;;;1829;37,1
;;;1830;37,1
;;;1831;37,1
;;;1832;37,1
;;;1833;37,1
;;;1834;37,1
;;;1835;37,1
;;;1836;37,1
;;;1837;37,1
;;;1838;37,1
;;;1839;37,1
;;;1840;37,1
;;;1841;37,1
;;;1842;37,1
;;;1843;37
;;;1844;37
;;;1845;37
;;;1846;37
;;;1847;37
;;;1848;37
;;;1849;37
;;;1850;37
;;;1851;37
;;;1852;37
;;;1853;37
;;;1854;37
;;;1855;37
;;;1856;37
;;;1857;37
;;;1858;37
;;;1859;36,9
;;;1860;36,9
;;;1861;36,9
;;;1862;36,9
;;;1863;36,9
;;;1864;36,9
;;;1865;36,9
;;;1866;36,9
;;;1867;36,9
;;;1868;36,9
;;;1869;36,9
;;;1870;36,9
;;;1871;36,9
;;;1872;36,9
;;;1873;36,9
;;;1874;36,9
;;;1875;36,8
;;;1876;36,8
;;;1877;36,8
;;;1878;36,8
;;;1879;36,8
;;;1880;36,8
;;;1881;36,8
;;;1882;36,8
;;;1883;36,8
;;;1884;36,8
;;;1885;36,8
;;;1886;36,8
;;;1887;36,8
;;;1888;36,8
;;;1889;36,8
;;;1890;36,8
;;;1891;36,8
;;;1892;36,7
;;;1893;36,7
;;;1894;36,7
;;;1895;36,7
;;;1896;36,7
;;;1897;36,7
;;;1898;36,7
;;;1899;36,7
;;;1900;36,7
;;;1901;36,7
;;;1902;36,7
;;;1903;36,7
;;;1904;36,7
;;;1905;36,7
;;;1906;36,7
;;;1907;36,7
;;;1908;36,7
;;;1909;36,7
;;;1910;36,7
;;;1911;36,7
;;;1912;36,6
;;;1913;36,6
;;;1914;36,6
;;;1915;36,6
;;;1916;36,6
;;;1917;36,6
;;;1918;36,6
;;;1919;36,6
;;;1920;36,6
;;;1921;36,6
;;;1922;36,6
;;;1923;36,6
;;;1924;36,6
;;;1925;36,6
;;;1926;36,6
;;;1927;36,6
;;;1928;36,6
;;;1929;36,6
;;;1930;36,6
;;;1931;36,5
;;;1932;36,5
;;;1933;36,5
;;;1934;36,5
;;;1935;36,5
;;;1936;36,5
;;;1937;36,5
;;;1938;36,5
;;;1939;36,5
;;;1940;36,5
;;;1941;36,5
;;;1942;36,5
;;;1943;36,5
;;;1944;36,5
;;;1945;36,5
;;;1946;36,5
;;;1947;36,5
;;;1948;36,5
;;;1949;36,5
;;;1950;36,4
;;;1951;36,4
;;;1952;36,4
;;;1953;36,4
;;;1954;36,4
;;;1955;36,4
;;;1956;36,4
;;;1957;36,4
;;;1958;36,4
;;;1959;36,4
;;;1960;36,4
;;;1961;36,4
;;;1962;36,4
;;;1963;36,4
;;;1964;36,4
;;;1965;36,4
;;;1966;36,4
;;;1967;36,4
;;;1968;36,4
;;;1969;36,4
;;;1970;36,3
;;;1971;36,3
;;;1972;36,3
;;;1973;36,3
;;;1974;36,3
;;;1975;36,3
;;;1976;36,3
;;;1977;36,3
;;;1978;36,3
;;;1979;36,3
;;;1980;36,3
;;;1981;36,3
;;;1982;36,3
;;;1983;36,3
;;;1984;36,3
;;;1985;36,3
;;;1986;36,3
;;;1987;36,3
;;;1988;36,3
;;;1989;36,3
;;;1990;36,2
;;;1991;36,2
;;;1992;36,2
;;;1993;36,2
;;;1994;36,2
;;;1995;36,2
;;;1996;36,2
;;;1997;36,2
;;;1998;36,2
;;;1999;36,2
;;;2000;36,2
;;;2001;36,2
;;;2002;36,2
;;;2003;36,2
;;;2004;36,2
;;;2005;36,2
;;;2006;36,2
;;;2007;36,2
;;;2008;36,2
;;;2009;36,2
;;;2010;36,2
;;;2011;36,1
;;;2012;36,1
;;;2013;36,1
;;;2014;36,1
;;;2015;36,1
;;;2016;36,1
;;;2017;36,1
;;;2018;36,1
;;;2019;36,1
;;;2020;36,1
;;;2021;36,1
;;;2022;36,1
;;;2023;36,1
;;;2024;36,1
;;;2025;36,1
;;;2026;36,1
;;;2027;36,1
;;;2028;36,1
;;;2029;36,1
;;;2030;36,1
;;;2031;36
;;;2032;36
;;;2033;36
;;;2034;36
;;;2035;36
;;;2036;36
;;;2037;36
;;;2038;36
;;;2039;36
;;;2040;36
;;;2041;36
;;;2042;36
;;;2043;36
;;;2044;36
;;;2045;36
;;;2046;36
;;;2047;36
;;;2048;36
;;;2049;36
;;;2050;36
;;;2051;35,9
;;;2052;35,9
;;;2053;35,9
;;;2054;35,9
;;;2055;35,9
;;;2056;35,9
;;;2057;35,9
;;;2058;35,9
;;;2059;35,9
;;;2060;35,9
;;;2061;35,9
;;;2062;35,9
;;;2063;35,9
;;;2064;35,9
;;;2065;35,9
;;;2066;35,9
;;;2067;35,9
;;;2068;35,9
;;;2069;35,9
;;;2070;35,9
;;;2071;35,9
;;;2072;35,9
;;;2073;35,8
;;;2074;35,8
;;;2075;35,8
;;;2076;35,8
;;;2077;35,8
;;;2078;35,8
;;;2079;35,8
;;;2080;35,8
;;;2081;35,8
;;;2082;35,8
;;;2083;35,8
;;;2084;35,8
;;;2085;35,8
;;;2086;35,8
;;;2087;35,8
;;;2088;35,8
;;;2089;35,8
;;;2090;35,8
;;;2091;35,8
;;;2092;35,8
;;;2093;35,8
;;;2094;35,7
;;;2095;35,7
;;;2096;35,7
;;;2097;35,7
;;;2098;35,7
;;;2099;35,7
;;;2100;35,7
;;;2101;35,7
;;;2102;35,7
;;;2103;35,7
;;;2104;35,7
;;;2105;35,7
;;;2106;35,7
;;;2107;35,7
;;;2108;35,7
;;;2109;35,7
;;;2110;35,7
;;;2111;35,7
;;;2112;35,7
;;;2113;35,7
;;;2114;35,7
;;;2115;35,7
;;;2116;35,7
;;;2117;35,7
;;;2118;35,7
;;;2119;35,6
;;;2120;35,6
;;;2121;35,6
;;;2122;35,6
;;;2123;35,6
;;;2124;35,6
;;;2125;35,6
;;;2126;35,6
;;;2127;35,6
;;;2128;35,6
;;;2129;35,6
;;;2130;35,6
;;;2131;35,6
;;;2132;35,6
;;;2133;35,6
;;;2134;35,6
;;;2135;35,6
;;;2136;35,6
;;;2137;35,6
;;;2138;35,5
;;;2139;35,5
;;;2140;35,5
;;;2141;35,5
;;;2142;35,5
;;;2143;35,5
;;;2144;35,5
;;;2145;35,5
;;;2146;35,5
;;;2147;35,5
;;;2148;35,5
;;;2149;35,5
;;;2150;35,5
;;;2151;35,5
;;;2152;35,5
;;;2153;35,5
;;;2154;35,5
;;;2155;35,5
;;;2156;35,5
;;;2157;35,5
;;;2158;35,5
;;;2159;35,5
;;;2160;35,4
;;;2161;35,4
;;;2162;35,4
;;;2163;35,4
;;;2164;35,4
;;;2165;35,4
;;;2166;35,4
;;;2167;35,4
;;;2168;35,4
;;;2169;35,4
;;;2170;35,4
;;;2171;35,4
;;;2172;35,4
;;;2173;35,4
;;;2174;35,4
;;;2175;35,4
;;;2176;35,4
;;;2177;35,4
;;;2178;35,4
;;;2179;35,4
;;;2180;35,3
;;;2181;35,3
;;;2182;35,3
;;;2183;35,3
;;;2184;35,3
;;;2185;35,3
;;;2186;35,3
;;;2187;35,3
;;;2188;35,3
;;;2189;35,3
;;;2190;35,3
;;;2191;35,3
;;;2192;35,3
;;;2193;35,3
;;;2194;35,3
;;;2195;35,3
;;;2196;35,3
;;;2197;35,3
;;;2198;35,3
;;;2199;35,3
;;;2200;35,3
;;;2201;35,3
;;;2202;35,3
;;;2203;35,3
;;;2204;35,2
;;;2205;35,2
;;;2206;35,2
;;;2207;35,2
;;;2208;35,2
;;;2209;35,2
;;;2210;35,2
;;;2211;35,2
;;;2212;35,2
;;;2213;35,2
;;;2214;35,2
;;;2215;35,2
;;;2216;35,2
;;;2217;35,2
;;;2218;35,2
;;;2219;35,2
;;;2220;35,2
;;;2221;35,2
;;;2222;35,2
;;;2223;35,2
;;;2224;35,2
;;;2225;35,2
;;;2226;35,2
;;;2227;35,2
;;;2228;35,2
;;;2229;35,2
;;;2230;35,1
;;;2231;35,1
;;;2232;35,1
;;;2233;35,1
;;;2234;35,1
;;;2235;35,1
;;;2236;35,1
;;;2237;35,1
;;;2238;35,1
;;;2239;35,1
;;;2240;35,1
;;;2241;35,1
;;;2242;35,1
;;;2243;35,1
;;;2244;35,1
;;;2245;35,1
;;;2246;35,1
;;;2247;35,1
;;;2248;35
;;;2249;35
;;;2250;35
;;;2251;35
;;;2252;35
;;;2253;35
;;;2254;35
;;;2255;35
;;;2256;35
;;;2257;35
;;;2258;35
;;;2259;35
;;;2260;34,9
;;;2261;34,9
;;;2262;34,9
;;;2263;34,9
;;;2264;34,9
;;;2265;34,9
;;;2266;34,9
;;;2267;34,9
;;;2268;34,9
;;;2269;34,9
;;;2270;34,9
;;;2271;34,9
;;;2272;34,9
;;;2273;34,8
;;;2274;34,8
;;;2275;34,8
;;;2276;34,8
;;;2277;34,8
;;;2278;34,8
;;;2279;34,8
;;;2280;34,8
;;;2281;34,8
;;;2282;34,8
;;;2283;34,8
;;;2284;34,8
;;;2285;34,7
;;;2286;34,7
;;;2287;34,7
;;;2288;34,7
;;;2289;34,7
;;;2290;34,7
;;;2291;34,7
;;;2292;34,7
;;;2293;34,7
;;;2294;34,7
;;;2295;34,7
;;;2296;34,7
;;;2297;34,7
;;;2298;34,7
;;;2299;34,7
;;;2300;34,7
;;;2301;34,6
;;;2302;34,6
;;;2303;34,6
;;;2304;34,6
;;;2305;34,6
;;;2306;34,6
;;;2307;34,6
;;;2308;34,6
;;;2309;34,6
;;;2310;34,6
;;;2311;34,6
;;;2312;34,6
;;;2313;34,6
;;;2314;34,6
;;;2315;34,6
;;;2316;34,6
;;;2317;34,6
;;;2318;34,6
;;;2319;34,5
;;;2320;34,5
;;;2321;34,5
;;;2322;34,5
;;;2323;34,5
;;;2324;34,5
;;;2325;34,5
;;;2326;34,5
;;;2327;34,5
;;;2328;34,5
;;;2329;34,5
;;;2330;34,5
;;;2331;34,5
;;;2332;34,5
;;;2333;34,5
;;;2334;34,5
;;;2335;34,5
;;;2336;34,5
;;;2337;34,5
;;;2338;34,5
;;;2339;34,5
;;;2340;34,4
;;;2341;34,4
;;;2342;34,4
;;;2343;34,4
;;;2344;34,4
;;;2345;34,4
;;;2346;34,4
;;;2347;34,4
;;;2348;34,4
;;;2349;34,4
;;;2350;34,4
;;;2351;34,4
;;;2352;34,4
