tf;av;max;tc;cp
886,133;43,3;45,8;809;50,2
887,2;43,3;45,8;810;50,2
888,266;43,3;45,7;811;50,2
889,333;43,3;45,7;812;50,2
890,4;43,3;45,7;813;50,2
891,466;43,3;45,8;814;50,2
892,533;43,3;45,8;815;50,2
893,6;43,2;45,7;816;50,2
894,666;43,2;45,7;817;50,2
895,733;43,3;45,7;818;50,1
896,8;43,3;45,7;819;50,1
897,866;43,2;45,7;820;50,1
898,933;43,2;45,7;821;50,1
900;43,2;45,7;822;50,1
901,066;43,2;45,7;823;50,1
902,133;43,2;45,6;824;50,1
903,2;43,3;45,7;825;50,1
904,266;43,2;45,6;826;50,1
905,333;43,2;45,6;827;50,1
906,4;43,2;45,6;828;50,1
907,466;43,1;45,6;829;50
908,533;43,2;45,6;830;50
909,6;43,2;45,7;831;50
910,666;43,2;45,6;832;50
911,733;43,2;45,6;833;50
912,8;43,1;45,6;834;50
913,866;43,1;45,6;835;50
914,933;43,2;45,6;836;50
916;43,2;45,6;837;50
917,066;43,2;45,5;838;49,9
918,133;43,1;45,6;839;49,9
919,2;43,1;45,5;840;49,9
920,266;43,1;45,5;841;49,9
921,333;43,1;45,5;842;49,9
922,4;43,1;45,5;843;49,9
923,466;43;45,5;844;49,9
924,533;43;45,5;845;49,9
925,6;43;45,5;846;49,9
926,666;43;45,5;847;49,9
927,733;43;45,5;848;49,8
928,8;43;45,5;849;49,8
929,866;43;45,5;850;49,8
930,933;43;45,4;851;49,8
932;43;45,5;852;49,8
933,066;43;45,4;853;49,8
934,133;43;45,4;854;49,8
935,2;43;45,4;855;49,8
936,266;43;45,4;856;49,8
937,333;43;45,4;857;49,8
938,4;43;45,3;858;49,7
939,466;43;45,3;859;49,7
940,533;42,9;45,4;860;49,7
941,6;43;45,4;861;49,7
942,666;43;45,4;862;49,7
943,733;42,9;45,3;863;49,7
944,8;43;45,4;864;49,7
945,866;43;45,3;865;49,7
946,933;43;45,3;866;49,7
948;43;45,3;867;49,7
949,066;42,9;45,3;868;49,6
950,133;42,9;45,3;869;49,6
951,2;42,9;45,3;870;49,6
952,266;42,9;45,3;871;49,6
953,333;42,9;45,3;872;49,6
954,4;42,9;45,3;873;49,6
955,466;42,9;45,3;874;49,6
956,533;42,9;45,2;875;49,6
957,6;42,9;45,3;876;49,6
958,666;42,9;45,3;877;49,6
959,733;42,9;45,2;878;49,6
960,8;42,9;45,2;879;49,5
961,866;42,8;45,2;880;49,5
962,933;42,8;45,2;881;49,5
964;42,8;45,2;882;49,5
965,066;42,8;45,1;883;49,5
966,133;42,8;45,1;884;49,5
967,2;42,8;45,1;885;49,5
968,266;42,8;45,1;886;49,5
969,333;42,8;45,2;887;49,5
970,4;42,8;45,2;888;49,5
971,466;42,8;45,2;889;49,5
972,533;42,8;45,1;890;49,4
973,6;42,8;45,1;891;49,4
974,666;42,7;45,1;892;49,4
975,733;42,7;45;893;49,4
976,8;42,7;45;894;49,4
977,866;42,7;45;895;49,4
978,933;42,7;45,1;896;49,4
980;42,7;45;897;49,4
981,066;42,7;45;898;49,4
982,133;42,7;45;899;49,4
983,2;42,7;45;900;49,3
984,266;42,7;45;901;49,3
985,333;42,7;45;902;49,3
986,4;42,7;45;903;49,3
987,466;42,7;45;904;49,3
988,533;42,7;44,9;905;49,3
989,6;42,6;45;906;49,3
990,666;42,7;45;907;49,3
991,733;52,2;75,5;908;49,3
992,8;42,7;44,9;909;49,3
993,866;42,7;45;910;49,3
994,933;42,7;45;911;49,2
996;42,7;44,9;912;49,2
997,066;42,7;44,9;913;49,2
998,133;42,7;44,9;914;49,2
999,2;42,7;44,9;915;49,2
1000,266;42,7;44,9;916;49,2
1001,333;42,7;44,9;917;49,2
1002,4;42,6;44,9;918;49,2
1003,466;42,7;44,9;919;49,2
1004,533;42,7;44,9;920;49,2
1005,6;42,7;44,9;921;49,2
1006,666;42,7;44,9;922;49,2
1007,733;42,6;44,8;923;49,1
1008,8;42,6;44,8;924;49,1
1009,866;42,7;44,9;925;49,1
1010,933;42,6;44,9;926;49,1
1012;42,6;44,8;927;49,1
1013,066;42,6;44,8;928;49,1
1014,133;42,6;44,8;929;49,1
1015,2;42,6;44,8;930;49,1
1016,266;42,6;44,8;931;49,1
1017,333;42,6;44,8;932;49
1018,4;42,6;44,8;933;49
1019,466;42,5;44,8;934;49
1020,533;42,5;44,7;935;49
1021,6;42,6;44,7;936;49
1022,666;42,6;44,7;937;49
1023,733;42,5;44,7;938;49
1024,8;42,5;44,7;939;49
1025,866;42,5;44,7;940;49
1026,933;42,5;44,7;941;49
1028;42,5;44,7;942;49
1029,066;42,5;44,7;943;49
1030,133;42,5;44,6;944;49
1031,2;42,5;44,7;945;48,9
1032,266;42,4;44,6;946;48,9
1033,333;42,5;44,6;947;48,9
1034,4;42,4;44,6;948;48,9
1035,466;42,5;44,6;949;48,9
1036,533;42,4;44,6;950;48,9
1037,6;42,4;44,6;951;48,9
1038,666;42,4;44,6;952;48,9
1039,733;42,4;44,6;953;48,9
1040,8;42,4;44,5;954;48,9
1041,866;42,4;44,6;955;48,9
1042,933;42,4;44,6;956;48,8
1044;42,4;44,6;957;48,8
1045,066;42,4;44,5;958;48,8
1046,133;42,3;44,5;959;48,8
1047,2;42,3;44,5;960;48,8
1048,266;42,3;44,5;961;48,8
1049,333;42,3;44,5;962;48,8
1050,4;42,3;44,5;963;48,8
1051,466;42,3;44,4;964;48,8
1052,533;42,3;44,5;965;48,7
1053,6;42,3;44,4;966;48,7
1054,666;42,3;44,4;967;48,7
1055,733;42,3;44,4;968;48,7
1056,8;42,3;44,4;969;48,7
1057,866;42,3;44,4;970;48,7
1058,933;42,3;44,5;971;48,7
1060;42,2;44,4;972;48,7
1061,066;42,2;44,4;973;48,7
1062,133;42,2;44,4;974;48,7
1063,2;42,2;44,3;975;48,7
1064,266;42,3;44,4;976;48,7
1065,333;42,2;44,4;977;48,7
1066,4;42,2;44,4;978;48,6
1067,466;42,2;44,4;979;48,6
1068,533;42,2;44,4;980;48,6
1069,6;42,2;44,4;981;48,6
1070,666;42,2;44,3;982;48,6
1071,733;42,2;44,3;983;48,6
1072,8;42,2;44,3;984;48,6
1073,866;42,2;44,4;985;48,6
1074,933;42,2;44,3;986;48,6
1076;42,2;44,3;987;48,6
1077,066;42,1;44,3;988;48,6
1078,133;42,2;44,3;989;48,6
1079,2;42,2;44,3;990;48,5
1080,266;42,2;44,3;991;48,5
1081,333;42,2;44,2;992;48,5
1082,4;42,1;44,2;993;48,5
1083,466;42,2;44,2;994;48,5
1084,533;42,2;44,2;995;48,5
1085,6;42,2;44,2;996;48,5
1086,666;42,1;44,2;997;48,5
1087,733;42,2;44,2;998;48,5
1088,8;42,2;44,2;999;48,5
1089,866;42,1;44,2;1000;48,5
1090,933;42,1;44,2;1001;48,5
1092;42,1;44,2;1002;48,4
1093,066;42,1;44,2;1003;48,4
1094,133;42,1;44,2;1004;48,4
1095,2;42,1;44,1;1005;48,4
1096,266;42,1;44,1;1006;48,4
1097,333;42,1;44,1;1007;48,4
1098,4;42,1;44,1;1008;48,4
1099,466;42,1;44,1;1009;48,4
1100,533;42;44,1;1010;48,4
1101,6;42;44,1;1011;48,4
1102,666;42;44,1;1012;48,4
1103,733;42;44,1;1013;48,4
1104,8;42;44,1;1014;48,3
1105,866;42;44,1;1015;48,3
1106,933;42,1;44,1;1016;48,3
1108;42;44,1;1017;48,3
1109,066;42;44,1;1018;48,3
1110,133;42;44,1;1019;48,3
1111,2;42;44;1020;48,3
1112,266;42;44,1;1021;48,3
1113,333;41,9;44;1022;48,3
1114,4;42;44,1;1023;48,3
1115,466;41,9;44;1024;48,3
1116,533;42;44;1025;48,2
1117,6;42;44;1026;48,2
1118,666;41,9;44;1027;48,2
1119,733;41,9;44;1028;48,2
1120,8;41,9;43,9;1029;48,2
1121,866;41,9;44;1030;48,2
1122,933;41,9;44;1031;48,2
1124;41,9;43,9;1032;48,2
1125,066;41,9;43,9;1033;48,2
1126,133;41,9;44;1034;48,2
1127,2;41,9;43,9;1035;48,2
1128,266;41,9;43,9;1036;48,2
1129,333;41,9;43,9;1037;48,1
1130,4;41,9;43,9;1038;48,1
1131,466;41,8;43,9;1039;48,1
1132,533;41,8;43,8;1040;48,1
1133,6;41,8;43,8;1041;48,1
1134,666;41,8;43,8;1042;48,1
1135,733;41,8;43,8;1043;48,1
1136,8;41,9;43,9;1044;48,1
1137,866;41,8;43,8;1045;48,1
1138,933;41,8;43,8;1046;48,1
1140;41,8;43,8;1047;48,1
1141,066;41,8;43,8;1048;48,1
1142,133;41,8;43,8;1049;48
1143,2;41,8;43,8;1050;48
1144,266;41,8;43,8;1051;48
1145,333;41,8;43,8;1052;48
1146,4;41,8;43,8;1053;48
1147,466;41,8;43,8;1054;48
1148,533;41,8;43,8;1055;48
1149,6;41,8;43,8;1056;48
1150,666;41,8;43,7;1057;48
1151,733;41,7;43,7;1058;48
1152,8;41,8;43,7;1059;48
1153,866;41,8;43,7;1060;47,9
1154,933;41,8;43,7;1061;47,9
1156;41,7;43,7;1062;47,9
1157,066;41,8;43,8;1063;47,9
1158,133;41,7;43,7;1064;47,9
1159,2;41,7;43,8;1065;47,9
1160,266;41,7;43,8;1066;47,9
1161,333;41,7;43,7;1067;47,9
1162,4;41,7;43,7;1068;47,9
1163,466;41,7;43,7;1069;47,9
1164,533;41,7;43,7;1070;47,9
1165,6;41,7;43,7;1071;47,9
1166,666;41,7;43,7;1072;47,8
1167,733;41,7;43,6;1073;47,8
1168,8;40,6;42,6;1074;47,8
1169,866;52,8;75,8;1075;47,8
1170,933;41,8;43,7;1076;47,8
1172;41,9;43,7;1077;47,8
1173,066;41,8;43,7;1078;47,8
1174,133;41,8;43,7;1079;47,8
1175,2;41,8;43,7;1080;47,8
1176,266;41,8;43,6;1081;47,8
1177,333;41,8;43,7;1082;47,8
1178,4;41,8;43,7;1083;47,7
1179,466;41,8;43,7;1084;47,7
1180,533;41,8;43,6;1085;47,7
1181,6;41,7;43,6;1086;47,7
1182,666;41,7;43,6;1087;47,7
1183,733;41,7;43,6;1088;47,7
1184,8;41,7;43,6;1089;47,7
1185,866;41,7;43,6;1090;47,7
1186,933;41,7;43,6;1091;47,7
1188;41,7;43,6;1092;47,7
1189,066;41,7;43,6;1093;47,7
1190,133;41,7;43,5;1094;47,7
1191,2;41,7;43,5;1095;47,7
1192,266;41,7;43,5;1096;47,7
1193,333;41,7;43,6;1097;47,6
1194,4;41,7;43,5;1098;47,6
1195,466;41,7;43,5;1099;47,6
1196,533;41,7;43,5;1100;47,6
1197,6;41,7;43,5;1101;47,6
1198,666;41,7;43,5;1102;47,6
1199,733;41,7;43,5;1103;47,6
1200,8;41,6;43,5;1104;47,6
1201,866;41,7;43,5;1105;47,6
1202,933;41,6;43,4;1106;47,6
1204;41,6;43,4;1107;47,6
1205,066;41,6;43,4;1108;47,6
1206,133;41,6;43,4;1109;47,6
1207,2;41,6;43,4;1110;47,6
1208,266;41,6;43,4;1111;47,5
1209,333;41,6;43,4;1112;47,5
1210,4;41,6;43,4;1113;47,5
1211,466;41,6;43,4;1114;47,5
1212,533;41,6;43,4;1115;47,5
1213,6;41,6;43,4;1116;47,5
1214,666;41,6;43,4;1117;47,5
1215,733;41,6;43,4;1118;47,5
1216,8;41,6;43,4;1119;47,5
1217,866;41,7;43,4;1120;47,5
1218,933;41,6;43,4;1121;47,5
1220;41,5;43,4;1122;47,5
1221,066;41,5;43,4;1123;47,5
1222,133;41,5;43,4;1124;47,4
1223,2;41,5;43,3;1125;47,4
1224,266;41,6;43,4;1126;47,4
1225,333;41,5;43,4;1127;47,4
1226,4;41,5;43,4;1128;47,4
1227,466;41,5;43,3;1129;47,4
1228,533;41,5;43,3;1130;47,4
1229,6;41,5;43,4;1131;47,4
1230,666;41,5;43,3;1132;47,4
1231,733;41,5;43,3;1133;47,4
1232,8;41,5;43,3;1134;47,4
1233,866;41,4;43,2;1135;47,4
1234,933;41,5;43,2;1136;47,4
1236;41,4;43,2;1137;47,3
1237,066;41,4;43,2;1138;47,3
1238,133;41,5;43,2;1139;47,3
1239,2;41,5;43,2;1140;47,3
1240,266;41,4;43,3;1141;47,3
1241,333;41,4;43,2;1142;47,3
1242,4;41,4;43,2;1143;47,3
1243,466;41,4;43,2;1144;47,3
1244,533;41,5;43,2;1145;47,3
1245,6;41,4;43,1;1146;47,3
1246,666;41,4;43,1;1147;47,3
1247,733;41,4;43,2;1148;47,3
1248,8;41,4;43,2;1149;47,3
1249,866;41,4;43,2;1150;47,2
1250,933;41,4;43,2;1151;47,2
1252;41,4;43,2;1152;47,2
1253,066;41,4;43,1;1153;47,2
1254,133;41,3;43,1;1154;47,2
1255,2;41,3;43,1;1155;47,2
1256,266;41,4;43,1;1156;47,2
1257,333;41,4;43,1;1157;47,2
1258,4;41,4;43,1;1158;47,2
1259,466;41,3;43,1;1159;47,2
1260,533;41,3;43,1;1160;47,2
1261,6;41,4;43,2;1161;47,2
1262,666;41,3;43,1;1162;47,1
1263,733;41,3;43,1;1163;47,1
1264,8;41,3;43,1;1164;47,1
1265,866;41,3;43,1;1165;47,1
1266,933;41,3;43,1;1166;47,1
1268;41,3;43,1;1167;47,1
1269,066;41,3;43,1;1168;47,1
1270,133;41,2;43,1;1169;47,1
1271,199;41,3;43;1170;47,1
1272,266;41,3;43;1171;47,1
1273,333;41,2;43;1172;47,1
1274,399;41,3;43;1173;47,1
1275,466;41,3;43,1;1174;47,1
1276,533;41,3;43;1175;47,1
1277,599;41,3;43;1176;47
1278,666;41,2;42,9;1177;47
1279,733;41,2;43;1178;47
1280,799;41,2;43;1179;47
1281,866;41,2;43;1180;47
1282,933;41,2;43;1181;47
1283,999;41,2;42,9;1182;47
1285,066;41,2;42,9;1183;47
1286,133;41,2;43;1184;47
1287,199;41,2;42,9;1185;47
1288,266;41,2;42,9;1186;47
1289,333;41,2;42,9;1187;47
1290,399;41,2;42,9;1188;47
1291,466;41,2;43;1189;46,9
1292,533;41,2;42,9;1190;46,9
1293,599;41,2;42,9;1191;46,9
1294,666;41,2;42,9;1192;46,9
1295,733;41,1;42,9;1193;46,9
1296,799;41,2;42,9;1194;46,9
1297,866;41,2;42,9;1195;46,9
1298,933;41,2;42,9;1196;46,9
1299,999;41,1;42,9;1197;46,9
1301,066;41,1;42,9;1198;46,9
1302,133;41,1;42,9;1199;46,9
1303,199;41,1;42,9;1200;46,9
1304,266;41,1;42,9;1201;46,9
1305,333;41,1;42,9;1202;46,8
1306,399;41,2;42,9;1203;46,8
1307,466;41,1;42,9;1204;46,8
1308,533;41,1;42,9;1205;46,8
1309,599;41,1;42,8;1206;46,8
1310,666;41,1;42,8;1207;46,8
1311,733;41,1;42,8;1208;46,8
1312,799;41;42,8;1209;46,8
1313,866;41,1;42,8;1210;46,8
1314,933;41,1;42,8;1211;46,8
1315,999;41,1;42,8;1212;46,8
1317,066;41;42,8;1213;46,8
1318,133;41;42,8;1214;46,8
1319,199;41;42,7;1215;46,8
1320,266;41,1;42,7;1216;46,7
1321,333;41;42,7;1217;46,7
1322,399;41;42,7;1218;46,7
1323,466;41,1;42,7;1219;46,7
1324,533;41;42,7;1220;46,7
1325,599;41;42,7;1221;46,7
1326,666;41;42,7;1222;46,7
1327,733;41;42,7;1223;46,7
1328,799;41;42,7;1224;46,7
1329,866;41;42,7;1225;46,7
1330,933;41;42,7;1226;46,7
1331,999;41;42,7;1227;46,7
1333,066;41;42,7;1228;46,7
1334,133;41;42,7;1229;46,7
1335,199;41;42,6;1230;46,6
1336,266;41;42,6;1231;46,6
1337,333;40,9;42,7;1232;46,6
1338,399;41;42,6;1233;46,6
1339,466;41;42,7;1234;46,6
1340,533;41;42,7;1235;46,6
1341,599;40,9;42,7;1236;46,6
1342,666;40,9;42,7;1237;46,6
1343,733;40,9;42,6;1238;46,6
1344,799;41;42,6;1239;46,6
1345,866;40,9;42,6;1240;46,6
1346,933;40,9;42,7;1241;46,6
1347,999;40,9;42,6;1242;46,6
1349,066;40,9;42,6;1243;46,5
1350,133;40,9;42,7;1244;46,5
1351,199;40,9;42,6;1245;46,5
1352,266;40,9;42,6;1246;46,5
1353,333;40,8;42,5;1247;46,5
1354,399;40,8;42,5;1248;46,5
1355,466;40,8;42,5;1249;46,5
1356,533;40,8;42,6;1250;46,5
1357,599;40,9;42,6;1251;46,5
1358,666;40,8;42,5;1252;46,5
1359,733;40,8;42,5;1253;46,5
1360,799;40,8;42,5;1254;46,5
1361,866;53,2;76,1;1255;46,5
1362,933;41;42,5;1256;46,5
1363,999;41;42,5;1257;46,5
1365,066;40,9;42,5;1258;46,5
1366,133;41;42,5;1259;46,4
1367,199;41;42,5;1260;46,4
1368,266;40,9;42,5;1261;46,4
1369,333;40,9;42,5;1262;46,4
1370,399;40,9;42,5;1263;46,4
1371,466;40,9;42,5;1264;46,4
1372,533;40,9;42,5;1265;46,4
1373,599;40,9;42,5;1266;46,4
1374,666;40,9;42,5;1267;46,4
1375,733;40,9;42,5;1268;46,4
1376,799;40,9;42,5;1269;46,4
1377,866;40,9;42,5;1270;46,4
1378,933;40,9;42,5;1271;46,4
1379,999;40,9;42,5;1272;46,4
1381,066;40,9;42,5;1273;46,3
1382,133;40,8;42,5;1274;46,3
1383,199;40,9;42,5;1275;46,3
1384,266;40,8;42,4;1276;46,3
1385,333;40,8;42,4;1277;46,3
1386,399;40,8;42,4;1278;46,3
1387,466;40,8;42,4;1279;46,3
1388,533;40,8;42,4;1280;46,3
1389,599;40,9;42,4;1281;46,3
1390,666;40,8;42,4;1282;46,3
1391,733;40,8;42,4;1283;46,3
1392,799;40,8;42,4;1284;46,3
1393,866;40,8;42,4;1285;46,3
1394,933;40,8;42,4;1286;46,3
1395,999;40,8;42,4;1287;46,2
1397,066;40,8;42,4;1288;46,2
1398,133;40,8;42,4;1289;46,2
1399,199;40,8;42,4;1290;46,2
1400,266;40,8;42,4;1291;46,2
1401,333;40,8;42,4;1292;46,2
1402,399;40,8;42,4;1293;46,2
1403,466;40,7;42,4;1294;46,2
1404,533;40,8;42,4;1295;46,2
1405,599;40,7;42,3;1296;46,2
1406,666;40,7;42,3;1297;46,2
1407,733;40,7;42,3;1298;46,2
1408,799;40,8;42,3;1299;46,2
1409,866;40,8;42,3;1300;46,2
1410,933;40,7;42,3;1301;46,1
1411,999;40,8;42,3;1302;46,1
1413,066;40,7;42,3;1303;46,1
1414,133;40,7;42,3;1304;46,1
1415,199;40,7;42,3;1305;46,1
1416,266;40,7;42,3;1306;46,1
1417,333;40,7;42,3;1307;46,1
1418,399;40,7;42,3;1308;46,1
1419,466;40,7;42,3;1309;46,1
1420,533;40,7;42,3;1310;46,1
1421,599;40,7;42,3;1311;46,1
1422,666;40,7;42,3;1312;46,1
1423,733;40,7;42,3;1313;46,1
1424,799;40,7;42,3;1314;46,1
1425,866;40,7;42,3;1315;46
1426,933;40,7;42,3;1316;46
1427,999;40,7;42,2;1317;46
1429,066;40,7;42,2;1318;46
1430,133;40,7;42,2;1319;46
1431,199;40,7;42,2;1320;46
1432,266;40,7;42,2;1321;46
1433,333;40,7;42,2;1322;46
1434,399;40,7;42,2;1323;46
1435,466;40,6;42,2;1324;46
1436,533;40,6;42,2;1325;46
1437,599;40,7;42,2;1326;46
1438,666;40,6;42,1;1327;46
1439,733;40,6;42,2;1328;46
1440,799;40,6;42,2;1329;46
1441,866;40,6;42,1;1330;45,9
1442,933;40,6;42,1;1331;45,9
1443,999;40,5;42,1;1332;45,9
1445,066;40,6;42,1;1333;45,9
1446,133;40,6;42,1;1334;45,9
1447,199;40,6;42,1;1335;45,9
1448,266;40,5;42,1;1336;45,9
1449,333;40,5;42,1;1337;45,9
1450,399;40,5;42,1;1338;45,9
1451,466;40,5;42,1;1339;45,9
1452,533;40,5;42,1;1340;45,9
1453,599;40,5;42,1;1341;45,9
1454,666;40,5;42,1;1342;45,9
1455,733;40,5;42,1;1343;45,9
1456,799;40,5;42,1;1344;45,9
1457,866;40,5;42,1;1345;45,9
1458,933;40,5;42,1;1346;45,9
1459,999;40,5;42,1;1347;45,8
1461,066;40,5;42,1;1348;45,8
1462,133;40,5;42;1349;45,8
1463,199;40,4;42;1350;45,8
1464,266;40,5;42,1;1351;45,8
1465,333;40,5;42;1352;45,8
1466,399;40,4;42;1353;45,8
1467,466;40,5;42,1;1354;45,8
1468,533;40,4;42;1355;45,8
1469,599;40,4;42;1356;45,8
1470,666;40,5;42;1357;45,8
1471,733;40,5;42;1358;45,8
1472,799;40,4;42,1;1359;45,8
1473,866;40,5;42,1;1360;45,8
1474,933;40,4;42;1361;45,7
1475,999;40,5;42;1362;45,7
1477,066;40,5;42;1363;45,7
1478,133;40,5;42;1364;45,7
1479,199;40,5;42;1365;45,7
1480,266;40,5;41,9;1366;45,7
1481,333;40,4;41,9;1367;45,7
1482,399;40,4;41,9;1368;45,7
1483,466;40,4;41,9;1369;45,7
1484,533;40,4;42;1370;45,7
1485,599;40,4;41,9;1371;45,7
1486,666;40,4;41,9;1372;45,7
1487,733;40,4;41,9;1373;45,7
1488,799;40,4;41,9;1374;45,7
1489,866;40,4;42;1375;45,7
1490,933;40,4;41,9;1376;45,6
1491,999;40,4;41,9;1377;45,6
1493,066;40,3;41,9;1378;45,6
1494,133;40,3;41,9;1379;45,6
1495,199;40,4;41,9;1380;45,6
1496,266;40,3;41,9;1381;45,6
1497,333;40,3;41,9;1382;45,6
1498,399;40,3;41,9;1383;45,6
1499,466;40,4;41,9;1384;45,6
1500,533;40,3;41,9;1385;45,6
1501,599;40,3;41,9;1386;45,6
1502,666;40,3;41,8;1387;45,6
1503,733;40,3;41,8;1388;45,6
1504,799;40,4;41,9;1389;45,6
1505,866;40,3;41,9;1390;45,6
1506,933;40,3;41,9;1391;45,6
1507,999;40,3;41,9;1392;45,5
1509,066;40,3;41,8;1393;45,5
1510,133;40,3;41,8;1394;45,5
1511,199;40,3;41,8;1395;45,5
1512,266;40,3;41,8;1396;45,5
1513,333;40,3;41,8;1397;45,5
1514,399;40,3;41,8;1398;45,5
1515,466;40,2;41,8;1399;45,5
1516,533;40,2;41,7;1400;45,5
1517,599;40,2;41,8;1401;45,5
1518,666;40,2;41,8;1402;45,5
1519,733;40,2;41,7;1403;45,5
1520,799;40,2;41,7;1404;45,5
1521,866;40,2;41,8;1405;45,5
1522,933;40,2;41,8;1406;45,5
1523,999;40,2;41,7;1407;45,4
1525,066;40,2;41,8;1408;45,4
1526,133;40,2;41,7;1409;45,4
1527,199;40,2;41,7;1410;45,4
1528,266;40,1;41,7;1411;45,4
1529,333;40,1;41,7;1412;45,4
1530,399;40,2;41,7;1413;45,4
1531,466;40,2;41,7;1414;45,4
1532,533;40,2;41,7;1415;45,4
1533,599;40,2;41,7;1416;45,4
1534,666;40,2;41,7;1417;45,4
1535,733;40,1;41,7;1418;45,4
1536,799;40,1;41,6;1419;45,4
1537,866;40,1;41,6;1420;45,4
1538,933;40,1;41,6;1421;45,4
1539,999;40,1;41,6;1422;45,4
1541,066;40,1;41,6;1423;45,3
1542,133;40,1;41,6;1424;45,3
1543,199;40,1;41,6;1425;45,3
1544,266;40,1;41,6;1426;45,3
1545,333;40,1;41,6;1427;45,3
1546,399;40,1;41,6;1428;45,3
1547,466;40,1;41,6;1429;45,3
1548,533;40,1;41,7;1430;45,3
1549,599;40,1;41,6;1431;45,3
1550,666;40,1;41,7;1432;45,3
1551,733;40,1;41,6;1433;45,3
1552,799;40;41,6;1434;45,3
1553,866;40,1;41,6;1435;45,3
1554,933;40,1;41,6;1436;45,2
1555,999;40;41,6;1437;45,3
1557,066;40,1;41,6;1438;45,2
1558,133;40;41,6;1439;45,2
1559,199;40;41,6;1440;45,2
1560,266;40;41,6;1441;45,2
1561,333;39,9;41,6;1442;45,2
1562,399;40;41,6;1443;45,2
1563,466;40;41,6;1444;45,2
1564,533;40;41,6;1445;45,2
1565,599;40;41,6;1446;45,2
1566,666;40;41,5;1447;45,2
1567,733;40;41,5;1448;45,2
1568,799;40;41,5;1449;45,2
1569,866;40;41,5;1450;45,2
1570,933;40;41,5;1451;45,2
1571,999;39,9;41,5;1452;45,2
1573,066;53,7;76,4;1453;45,2
1574,133;40;41,5;1454;45,1
1575,199;40;41,6;1455;45,1
1576,266;40;41,5;1456;45,1
1577,333;40;41,5;1457;45,1
1578,399;40;41,5;1458;45,1
1579,466;39,9;41,5;1459;45,1
1580,533;39,9;41,5;1460;45,1
1581,599;40;41,5;1461;45,1
1582,666;40;41,6;1462;45,1
1583,733;39,9;41,5;1463;45,1
1584,799;40;41,5;1464;45,1
1585,866;40;41,6;1465;45,1
1586,933;39,9;41,5;1466;45,1
1587,999;39,9;41,5;1467;45,1
1589,066;39,9;41,5;1468;45
1590,133;39,9;41,5;1469;45
1591,199;39,9;41,5;1470;45
1592,266;39,9;41,4;1471;45
1593,333;39,9;41,5;1472;45
1594,399;40;41,5;1473;45
1595,466;39,9;41,5;1474;45
1596,533;39,9;41,5;1475;45
1597,599;39,8;41,4;1476;45
1598,666;39,9;41,5;1477;45
1599,733;39,9;41,5;1478;45
1600,799;39,9;41,4;1479;45
1601,866;39,9;41,4;1480;45
1602,933;39,9;41,4;1481;45
1603,999;39,9;41,4;1482;45
1605,066;39,9;41,3;1483;45
1606,133;39,8;41,4;1484;44,9
1607,199;39,9;41,4;1485;44,9
1608,266;39,8;41,4;1486;44,9
1609,333;39,8;41,4;1487;44,9
1610,399;39,9;41,5;1488;44,9
1611,466;39,8;41,4;1489;44,9
1612,533;39,8;41,4;1490;44,9
1613,599;39,9;41,4;1491;44,9
1614,666;39,9;41,4;1492;44,9
1615,733;39,8;41,3;1493;44,9
1616,799;39,8;41,4;1494;44,9
1617,866;39,8;41,3;1495;44,9
1618,933;39,8;41,3;1496;44,9
1619,999;39,8;41,3;1497;44,9
1621,066;39,8;41,3;1498;44,9
1622,133;39,7;41,3;1499;44,9
1623,199;39,8;41,3;1500;44,9
1624,266;39,8;41,3;1501;44,8
1625,333;39,8;41,3;1502;44,8
1626,399;39,8;41,3;1503;44,8
1627,466;39,8;41,3;1504;44,8
1628,533;39,7;41,3;1505;44,8
1629,599;39,8;41,3;1506;44,8
1630,666;39,8;41,3;1507;44,8
1631,733;39,8;41,3;1508;44,8
1632,799;39,7;41,3;1509;44,8
1633,866;39,8;41,3;1510;44,8
1634,933;39,8;41,3;1511;44,8
1635,999;39,7;41,3;1512;44,8
1637,066;39,8;41,3;1513;44,8
1638,133;39,7;41,2;1514;44,8
1639,199;39,7;41,2;1515;44,8
1640,266;39,7;41,2;1516;44,8
1641,333;39,7;41,2;1517;44,7
1642,399;39,7;41,2;1518;44,7
1643,466;39,7;41,2;1519;44,7
1644,533;39,7;41,3;1520;44,7
1645,599;39,7;41,2;1521;44,7
1646,666;39,7;41,2;1522;44,7
1647,733;39,7;41,2;1523;44,7
1648,799;39,7;41,2;1524;44,7
1649,866;39,6;41,2;1525;44,7
1650,933;39,7;41,2;1526;44,7
1651,999;39,7;41,1;1527;44,7
1653,066;39,7;41,2;1528;44,7
1654,133;39,6;41,2;1529;44,7
1655,199;39,7;41,2;1530;44,7
1656,266;39,7;41,1;1531;44,7
1657,333;39,7;41,2;1532;44,7
1658,399;39,7;41,1;1533;44,6
1659,466;39,6;41,1;1534;44,6
1660,533;39,6;41,1;1535;44,6
1661,599;39,6;41,1;1536;44,6
1662,666;39,6;41,1;1537;44,6
1663,733;39,6;41,2;1538;44,6
1664,799;39,7;41,1;1539;44,6
1665,866;39,6;41,1;1540;44,6
1666,933;39,6;41,1;1541;44,6
1667,999;39,6;41,1;1542;44,6
1669,066;39,6;41,1;1543;44,6
1670,133;39,6;41,2;1544;44,6
1671,199;39,6;41,1;1545;44,6
1672,266;39,6;41,1;1546;44,6
