FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
193;57309;0,035073025;0,009387705;0,00523478;0,013418486;0,168402869;0,695510304;0,072972831;0;0
194;57587;0,035702502;0,009845972;0,005087954;0,013318978;0,166773751;0,695660479;0,073610363;0;0
195;57786;0,035302668;0,009535182;0,005537673;0,013428858;0,171685183;0,691482366;0,073028069;0;0
196;57981;0,035045963;0,009071937;0,005381073;0,013918353;0,182318346;0,683241062;0,071023266;0;0
197;58195;0,035174843;0,009227597;0,004845777;0,014159292;0,190256895;0,676381132;0,069954463;0;0
198;58485;0,035821151;0,009968368;0,004684962;0,01422587;0,182491237;0,680995127;0,071813285;0;0
199;58707;0,035549423;0,009998808;0,004973853;0,01410394;0,193077487;0,670839934;0,071456555;0;0
200;58930;0,03611064;0,008976752;0,005735619;0,013609367;0,200101816;0,663583913;0,071881894;0;0
201;59068;0,03485813;0,009209724;0,004926525;0,014644139;0,211772872;0,65348412;0,07110449;0;0
202;59367;0,035322654;0,010005559;0,004716425;0,014890427;0,205871949;0,658008658;0,071184328;0;0
203;59481;0,033994049;0,009835073;0,005245372;0,01479464;0,207175401;0,659723273;0,069232192;0;0
204;59630;0,032953211;0,009273855;0,005819219;0,014824753;0,220207949;0,649086031;0,067834982;0;0
205;59894;0,033642769;0,009149497;0,005676695;0,014909674;0,223611714;0,643770662;0,069238989;0;0
206;60193;0,034655192;0,009901484;0,005033808;0,014951905;0,223281777;0,642267373;0,069908461;0;0
207;60351;0,03358685;0,00994184;0,005120048;0,015211016;0,226640818;0,643402761;0,066096668;0;0
208;60590;0,034147549;0,00962205;0,005330913;0,015266546;0,228915663;0,63728338;0,0694339;0;0
209;60837;0,034617092;0,009319986;0,005506517;0,015023752;0,232276411;0,632148199;0,071108043;0;0
210;61124;0,035517963;0,009505268;0,004875335;0,015411295;0,230106014;0,634775211;0,069808913;0;0
211;61335;0,035086003;0,009814951;0,005021603;0,015668052;0,235444689;0,627879677;0,071085025;0;0
212;61437;0,033172193;0,009945147;0,005062096;0,015707147;0,245226818;0,618845321;0,072041278;0;0
213;61551;0,032022225;0,0090819;0,005605108;0,01610047;0,255885363;0,609169632;0,072135302;0;0
214;61784;0,032354655;0,009015279;0,005389745;0,016023566;0,261896284;0,604039881;0,07128059;0;0
215;62096;0,033303272;0,009227648;0,005330456;0,016329554;0,255539809;0,61234218;0,067927081;0;0
216;62349;0,033649297;0,009815715;0,005100322;0,01629537;0,255336894;0,611188632;0,068469422;0,000144349;0
217;62467;0,032305057;0,009316919;0,00558695;0,016488706;0,264907871;0,606144044;0,065250452;0;0
218;62739;0,032834441;0,00887805;0,005753997;0,01676788;0,265241716;0,605476657;0,065047259;0;0
219;62949;0,03301085;0,008943748;0,0056236;0,016839028;0,272426885;0,598675118;0,06448077;0;0
220;63180;0,032684394;0,009702437;0,00509655;0,016967395;0,27560937;0,593320671;0,066619183;0;0
221;63385;0,032736452;0,009371302;0,005474481;0,017164944;0,279435198;0,587220951;0,067886724;0,000709947;0
222;63638;0,033596279;0,009051196;0,005295578;0,017300984;0,274945787;0,588893428;0,068198246;0,002718502;0
223;63723;0,031731086;0,008788036;0,005429751;0,017717308;0,290052257;0,578613687;0,064450826;0,003217049;0
224;64034;0,032560827;0,009229472;0,00545023;0,017428241;0,284879908;0,582830996;0,063232033;0,004388294;0
225;64274;0,032657062;0,009257242;0,005476554;0,017643215;0,287083424;0,579285559;0,063198183;0,005398762;0
226;64421;0,031682215;0,009034321;0,005774515;0,017944459;0,294903836;0,571087068;0,063271294;0,006302293;0
227;64645;0,031928223;0,009188646;0,005383247;0,018439168;0,297610024;0,569989945;0,060638874;0,006821873;0
228;64870;0,031940805;0,008848466;0,005981193;0,018051488;0,298581779;0,566640974;0,061230153;0,008725143;0
229;65156;0,032951685;0,008963104;0,005617288;0,018033642;0,295613604;0,567729756;0,060500952;0,010589969;0
230;65390;0,033001988;0,008931029;0,00567365;0,01824438;0,297721364;0,56479584;0,060575011;0,011056737;0
231;65615;0,032995504;0,009159491;0,005212223;0,018943839;0,303314791;0,558226015;0,060092967;0,01205517;0
232;65735;0,031885601;0,008762455;0,00556781;0,019183084;0,307689967;0,556172511;0,059040085;0,011698486;0
233;66077;0,033506364;0,009171119;0,005296851;0,018796253;0,295458329;0,56661168;0,059006916;0,012152489;0
234;66275;0,033285553;0,008766503;0,005673331;0,01905696;0,300822331;0,56144851;0,058589212;0,012357601;0
235;66365;0,03152264;0,009131319;0,005288932;0,019784525;0,312589467;0,550711972;0,058961802;0,012009342;0
236;66701;0,033177913;0,009100313;0,005217313;0,019744831;0,306262275;0,55266038;0,059984108;0,013852866;0
237;66883;0,032549377;0,00918021;0,005292825;0,01987052;0,312201905;0,545474934;0,060299329;0,0151309;0
238;67124;0,032879447;0,009087659;0,005571778;0,019948156;0,314522376;0,540834873;0,061393838;0,015761874;0
239;67383;0,03361382;0,008874642;0,005654245;0,02012377;0,313565736;0,540611133;0,061380467;0,016176187;0
240;67603;0,033519223;0,009200775;0,005236454;0,020354126;0,314749345;0,539665399;0,061476562;0,015798115;0
241;67896;0,034361376;0,009455638;0,005154943;0,020133734;0,310710498;0,542020148;0,060872511;0,017291151;0
242;68182;0,03518524;0,009709307;0,00495732;0,020151946;0,305887184;0,545745211;0,061922502;0,016441289;0
243;68060;0,030987364;0,008815751;0,005686159;0,02109903;0,32300911;0,532868058;0,063987658;0,01354687;0
244;68418;0,03249145;0,009164255;0,00556871;0,020930165;0,314244789;0,539697156;0,063418983;0,014484492;0
245;68528;0,031403222;0,008857693;0,005501401;0,021801307;0,321985174;0,532585221;0,064863997;0,013001985;0
246;68707;0,030637344;0,009402244;0,005326968;0,021788173;0,327302895;0,526511127;0,066936411;0,012094837;0
247;68939;0,030867869;0,008993458;0,005802231;0,021758366;0,328565834;0,522592437;0,070540623;0,010879183;0
248;69153;0,031003716;0,008951166;0,005654129;0,02205255;0,331930647;0,518357844;0,073156624;0,008893324;0
249;69407;0,031308081;0,009163341;0,005575806;0,022317634;0,332329592;0,515697264;0,073061795;0,010546487;0
250;69629;0,031524221;0,008803803;0,005687285;0,022433182;0,335908889;0,510362062;0,075212914;0,010067644;0
251;70294;0,032335619;0,009289555;0,00567616;0,022121376;0,325490085;0,515719692;0,081486329;0,007881185;0
