tiempo;spot 1 ;spot 2;spot 3;spot 4;term 1;term 2;term 3;term 4
401,10;49,1;23,9;22,5;22,4;41,9;28,2;22,5;28,6
402,10;49,3;23,9;22,5;22,4;41,9;28,3;22,5;28,6
403,10;49,1;23,9;22,5;22,4;41,9;28,3;22,5;28,6
404,10;49,1;23,9;22,5;22,4;41,8;28,3;22,5;28,6
405,10;49,3;23,8;22,4;22,4;41,8;28,3;22,4;28,6
406,10;49,4;23,8;22,5;22,3;41,9;28,3;22,4;28,6
407,10;49,3;23,8;22,5;22,3;41,9;28,3;22,4;28,6
408,10;49,2;23,9;22,5;22,4;41,9;28,3;22,4;28,6
409,10;49,2;23,8;22,5;22,3;41,9;28,2;22,5;28,6
410,10;49,3;23,9;22,5;22,4;41,9;28,3;22,5;28,6
411,10;49,3;24;22,6;22,5;41,8;28,3;22,4;28,6
412,10;49,4;24;22,5;22,4;41,9;28,3;22,5;28,6
413,10;49,3;23,9;22,5;22,4;41,9;28,3;22,4;28,6
414,10;49,2;23,9;22,5;22,4;41,9;28,2;22,4;28,6
415,10;49,2;23,9;22,6;22,5;41,9;28,2;22,4;28,6
416,10;49,2;23,9;22,5;22,4;41,9;28,3;22,4;28,6
417,10;49,2;23,9;22,5;22,5;41,9;28,3;22,4;28,6
418,10;49,3;24;22,5;22,4;41,9;28,2;22,4;28,6
419,10;49,2;23,9;22,5;22,4;41,9;28,3;22,4;28,6
420,10;49,3;23,9;22,5;22,4;41,9;28,3;22,4;28,6
421,10;49,4;24;22,5;22,4;41,8;28,2;22,4;28,6
422,10;49,3;23,9;22,5;22,4;41,8;28,2;22,4;28,6
423,10;49,2;23,9;22,5;22,4;41,8;28,3;22,3;28,6
424,10;49,3;23,9;22,5;22,4;41,8;28,3;22,3;28,6
425,10;49,3;24;22,5;22,4;41,8;28,3;22,4;28,6
426,10;49,3;23,9;22,5;22,4;41,8;28,3;22,4;28,6
427,10;49,4;24;22,5;22,3;41,9;28,2;22,3;28,6
428,10;49,5;23,9;22,4;22,3;41,8;28,3;22,3;28,6
429,10;49,2;24;22,5;22,3;41,8;28,3;22,4;28,6
430,10;49,3;23,9;22,4;22,3;41,8;28,3;22,4;28,6
431,10;49,3;23,9;22,4;22,3;41,8;28,3;22,3;28,6
432,10;49,3;23,9;22,5;22,3;41,8;28,3;22,4;28,6
433,10;49,3;23,9;22,4;22,3;41,8;28,2;22,3;28,6
434,10;49,1;23,9;22,4;22,3;41,8;28,2;22,4;28,6
435,10;49,1;24;22,5;22,3;41,8;28,3;22,4;28,6
436,10;49,1;23,9;22,4;22,3;41,8;28,3;22,4;28,6
437,10;48,8;24;22,4;22,4;41,8;28,3;22,3;28,6
438,10;49,1;24;22,4;22,3;41,8;28,3;22,4;28,6
439,10;49,1;23,9;22,5;22,4;41,8;28,3;22,4;28,6
440,10;49,2;24,1;22,5;22,4;41,8;28,2;22,4;28,6
441,10;49,3;23,9;22,4;22,3;41,8;28,2;22,4;28,6
442,10;49,4;23,9;22,4;22,3;41,8;28,3;22,4;28,6
443,10;49,4;24;22,4;22,4;41,8;28,2;22,4;28,6
444,10;49,5;24;22,4;22,4;41,8;28,2;22,4;28,6
445,10;49,4;23,9;22,4;22,3;41,8;28,2;22,4;28,6
446,10;49,4;24;22,5;22,4;41,7;28,3;22,4;28,6
447,10;49,3;24;22,4;22,3;41,8;28,3;22,4;28,6
448,10;49,4;24,1;22,5;22,4;41,8;28,2;22,5;28,6
449,10;49,2;24,1;22,4;22,3;41,8;28,2;22,4;28,6
450,10;49,1;24;22,4;22,3;41,8;28,3;22,5;28,6
451,10;49,1;24;22,4;22,3;41,8;28,3;22,5;28,6
452,10;49,2;24,1;22,5;22,4;41,7;28,3;22,4;28,6
453,10;49,3;24;22,5;22,4;41,7;28,3;22,4;28,6
454,10;49,4;24;22,4;22,4;41,7;28,3;22,4;28,6
455,10;49,2;23,9;22,5;22,4;41,7;28,2;22,5;28,6
456,10;49,1;24;22,5;22,3;41,7;28,2;22,4;28,5
457,10;49;24;22,5;22,4;41,7;28,2;22,4;28,5
458,10;48,8;24,1;22,5;22,4;41,7;28,2;22,5;28,5
459,10;49,1;24;22,5;22,3;41,7;28,3;22,5;28,6
460,10;48,9;24,1;22,4;22,3;41,7;28,2;22,7;28,5
461,10;49;24,1;22,5;22,4;41,7;28,2;22,6;28,5
462,10;49;24,1;22,4;22,3;41,7;28,2;22,5;28,6
463,10;49,1;24,1;22,4;22,3;41,7;28,2;22,5;28,6
464,10;49;24,1;22,4;22,4;41,7;28,3;22,5;28,5
465,10;48,6;24,1;22,4;22,4;41,7;28,2;22,5;28,5
466,10;48,9;24,1;22,4;22,3;41,7;28,2;22,5;28,6
467,10;49,1;24,1;22,4;22,3;41,7;28,2;22,5;28,5
468,10;48,8;24,1;22,5;22,3;41,7;28,2;22,5;28,6
469,10;48,8;24,1;22,4;22,4;41,7;28,2;22,5;28,5
470,10;49;24,1;22,4;22,3;41,7;28,2;22,5;28,6
471,10;49,1;24,2;22,4;22,3;41,8;28,2;22,5;28,6
472,10;49;24,2;22,5;22,4;41,8;28,3;22,5;28,5
473,10;49,1;24,2;22,5;22,3;41,7;28,2;22,6;28,6
474,10;48,9;24,1;22,4;22,3;41,6;28,2;22,6;28,5
475,10;48,9;24,2;22,4;22,3;41,6;28,2;22,6;28,5
476,10;48,9;24,2;22,4;22,3;41,7;28,1;22,6;28,5
477,10;48,5;24,2;22,4;22,3;41,6;28,2;22,6;28,5
478,10;48,7;24,2;22,5;22,3;41,6;28,2;22,6;28,5
479,10;48,6;24,1;22,4;22,2;41,5;28,2;22,6;28,5
480,10;48,4;24,2;22,4;22,3;41,6;28,1;22,6;28,5
481,10;48,4;24,2;22,4;22,3;41,6;28,2;22,6;28,5
482,10;48,3;24,2;22,5;22,3;41,5;28,1;22,7;28,4
483,10;48,4;24,3;22,5;22,4;41,6;28,2;22,7;28,5
484,10;48,6;24,3;22,5;22,3;41,6;28,1;22,6;28,5
485,10;48,7;24,2;22,4;22,4;41,6;28,1;22,7;28,5
486,10;48,8;24,3;22,4;22,3;41,7;28,2;22,7;28,5
487,10;48,7;24,3;22,5;22,4;41,6;28,2;22,7;28,5
488,10;48,8;24,3;22,4;22,4;41,7;28,2;22,7;28,5
489,10;48,8;24,3;22,5;22,4;41,6;28,2;22,6;28,5
490,10;48,7;24,2;22,5;22,4;41,6;28,2;22,7;28,5
491,10;48,7;24,3;22,5;22,3;41,6;28,2;22,6;28,5
492,10;48,6;24,3;22,4;22,3;41,6;28,2;22,6;28,5
493,10;48,5;24,3;22,4;22,3;41,6;28,2;22,7;28,5
494,10;48,5;24,3;22,5;22,4;41,6;28,1;22,6;28,5
495,10;48,5;24,3;22,5;22,3;41,6;28,1;22,7;28,5
496,10;48,6;24,4;22,4;22,3;41,7;28,2;22,6;28,5
497,10;48,6;24,5;22,5;22,4;41,7;28,2;22,7;28,5
498,10;48,6;24,4;22,4;22,3;41,6;28,2;22,7;28,5
499,10;48,6;24,4;22,4;22,3;41,6;28,2;22,6;28,5
500,10;48,6;24,5;22,4;22,4;41,6;28,2;22,6;28,5
501,10;48,5;24,5;22,4;22,4;41,6;28,2;22,6;28,5
502,10;48,5;24,4;22,5;22,3;41,6;28,2;22,6;28,6
503,10;48,4;24,4;22,5;22,3;41,6;28,2;22,6;28,5
504,10;48,4;24,3;22,5;22,3;41,6;28,2;22,6;28,5
505,10;48,5;24,4;22,4;22,3;41,6;28,2;22,6;28,5
506,10;48,6;24,4;22,4;22,3;41,5;28,2;22,6;28,5
507,10;48,7;24,5;22,5;22,3;41,6;28,2;22,5;28,5
508,10;48,5;24,5;22,4;22,3;41,6;28,2;22,6;28,5
509,10;48,7;24,5;22,4;22,3;41,6;28,1;22,6;28,5
510,10;48,5;24,5;22,4;22,3;41,6;28,2;22,7;28,5
511,10;48,5;24,5;22,4;22,3;41,6;28,3;22,6;28,6
512,10;53,1;47,7;45,9;44;41,6;28,2;22,6;28,5
513,30;48,6;24,6;22,5;22,4;41,6;28,2;22,6;28,5
514,30;48,6;24,6;22,5;22,4;41,6;28,2;22,6;28,5
515,30;48,5;24,5;22,5;22,3;41,6;28,2;22,7;28,4
516,30;48,6;24,6;22,5;22,3;41,5;28,1;22,7;28,4
517,30;48,5;24,7;22,5;22,4;41,5;28,1;22,8;28,5
518,30;48,4;24,7;22,5;22,3;41,4;28,1;22,9;28,4
519,30;48,3;24,6;22,4;22,4;41,5;28,2;22,8;28,4
520,30;48,4;24,7;22,4;22,3;41,4;28,1;23;28,4
521,30;48,3;24,8;22,5;22,3;41,5;28,2;22,6;28,5
522,30;48,4;24,7;22,5;22,3;41,6;28,2;22,5;28,5
523,30;48,3;24,7;22,5;22,4;41,6;28,2;22,4;28,6
524,30;48,3;24,7;22,5;22,3;41,5;28,2;22,4;28,6
525,30;48,2;24,7;22,5;22,3;41,5;28,2;22,3;28,5
526,30;48,2;24,6;22,5;22,4;41,6;28,3;22,5;28,5
527,30;48,2;24,7;22,5;22,4;41,6;28,2;22,6;28,5
528,30;48,3;24,7;22,5;22,3;41,6;28,2;22,5;28,6
529,30;48,3;24,7;22,4;22,3;41,6;28,2;22,5;28,5
530,30;48,3;24,8;22,4;22,3;41,6;28,3;22,5;28,5
531,30;48,3;24,9;22,4;22,3;41,5;28,2;22,6;28,5
532,30;48,4;24,9;22,4;22,3;41,4;28,1;22,8;28,4
533,30;48,4;24,8;22,4;22,4;41,6;28,2;22,4;28,6
534,30;48,3;24,9;22,5;22,3;41,6;28,2;22,4;28,6
535,30;48,3;24,9;22,4;22,4;41,6;28,2;22,4;28,5
536,30;48,2;24,9;22,4;22,3;41,6;28,2;22,4;28,6
537,30;48,4;24,8;22,4;22,3;41,6;28,2;22,4;28,5
538,30;48,4;24,8;22,4;22,5;41,5;28,2;22,5;28,6
539,30;48,5;24,8;22,4;22,3;41,6;28,2;22,5;28,5
540,30;48,5;24,8;22,5;22,3;41,6;28,2;22,5;28,5
541,30;48,6;24,8;22,5;22,4;41,6;28,2;22,5;28,5
542,30;48,4;24,9;22,4;22,4;41,6;28,1;22,5;28,6
543,30;48,3;25;22,4;22,3;41,5;28,2;22,5;28,5
544,30;48,3;25;22,4;22,4;41,6;28,2;22,4;28,5
545,30;48,1;25;22,5;22,4;41,5;28,2;22,5;28,5
546,30;47,9;25;22,4;22,3;41,5;28,2;22,7;28,5
547,30;48,1;25;22,4;22,3;41,5;28,2;22,6;28,5
548,30;48,3;25;22,4;22,3;41,5;28,2;22,6;28,5
549,30;48,3;25;22,5;22,3;41,5;28,2;22,5;28,5
550,30;48,4;24,9;22,4;22,3;41,6;28,3;22,5;28,5
551,30;48,4;24,9;22,4;22,3;41,6;28,2;22,6;28,5
552,30;48,2;24,9;22,5;22,3;41,5;28,1;22,5;28,5
553,30;48,2;25;22,5;22,3;41,5;28,2;22,6;28,5
554,30;48,4;25,1;22,5;22,4;41,5;28,1;22,7;28,5
555,30;48,4;25,1;22,4;22,4;41,4;28,2;22,7;28,4
556,30;48,5;25,1;22,4;22,3;41,4;28,1;22,7;28,4
557,30;48,4;25,2;22,4;22,3;41,4;28,1;22,7;28,4
558,30;48,3;25,1;22,5;22,4;41,4;28,1;22,6;28,4
559,30;48,2;25,1;22,4;22,4;41,5;28,2;22,5;28,5
560,30;48,3;25,1;22,4;22,3;41,6;28,2;22,4;28,6
561,30;48,3;25,1;22,4;22,3;41,6;28,2;22,5;28,6
562,30;48,4;25,1;22,5;22,4;41,5;28,3;22,6;28,5
563,30;48,2;25,1;22,4;22,4;41,6;28,2;22,6;28,5
564,30;48,3;25;22,4;22,3;41,5;28,2;22,6;28,5
565,30;48,3;25,2;22,4;22,3;41,5;28,2;22,6;28,5
566,30;48,3;25,2;22,4;22,3;41,5;28,3;22,5;28,6
567,30;48,2;25,2;22,4;22,3;41,6;28,2;22,4;28,6
568,30;48,2;25,3;22,4;22,3;41,5;28,3;22,5;28,5
569,30;48,4;25,4;22,4;22,3;41,6;28,2;22,4;28,5
570,30;48,4;25,3;22,4;22,3;41,5;28,3;22,4;28,6
571,30;48,4;25,4;22,4;22,3;41,5;28,3;22,4;28,6
572,30;48,3;25,3;22,4;22,3;41,5;28,3;22,4;28,6
573,30;48,2;25,3;22,4;22,4;41,5;28,3;22,4;28,6
574,30;48,2;25,4;22,4;22,4;41,5;28,3;22,4;28,6
575,30;48,3;25,4;22,4;22,4;41,5;28,3;22,4;28,6
576,30;48,3;25,4;22,4;22,3;41,6;28,3;22,4;28,6
577,30;48,3;25,3;22,4;22,3;41,6;28,3;22,4;28,6
578,30;48,3;25,4;22,4;22,3;41,5;28,3;22,4;28,6
579,30;48,2;25,6;22,4;22,3;41,5;28,4;22,5;28,5
580,30;48,2;25,6;22,4;22,3;41,4;28,3;22,6;28,5
581,30;48,3;25,6;22,4;22,3;41,4;28,3;22,5;28,6
582,30;48,3;25,8;22,4;22,3;41,5;28,3;22,5;28,5
583,30;48,3;25,8;22,4;22,4;41,5;28,4;22,5;28,5
584,30;48,2;25,8;22,4;22,3;41,5;28,4;22,4;28,6
585,30;48,3;25,8;22,4;22,3;41,5;28,4;22,5;28,6
586,30;48,2;25,8;22,4;22,3;41,7;28,4;22,4;28,6
587,30;48,3;25,8;22,3;22,3;41,5;28,4;22,5;28,6
588,30;48,4;25,9;22,3;22,3;41,5;28,3;22,4;28,6
589,30;48,5;26;22,4;22,3;41,5;28,4;22,5;28,6
590,30;48,5;26,2;22,4;22,3;41,5;28,4;22,5;28,6
591,30;48,5;26,2;22,4;22,3;41,5;28,4;22,5;28,5
592,30;48,6;26,4;22,4;22,4;41,5;28,5;22,4;28,6
593,30;48,6;26,5;22,4;22,3;41,5;28,5;22,5;28,6
594,30;48,6;26,5;22,4;22,4;41,6;28,5;22,4;28,6
595,30;48,3;26,6;22,4;22,4;41,6;28,5;22,4;28,6
596,30;48,4;26,7;22,4;22,3;41,6;28,6;22,5;28,6
597,30;48,5;26,7;22,4;22,3;41,5;28,5;22,4;28,6
598,30;48,4;26,7;22,4;22,3;41,5;28,6;22,4;28,6
599,30;48,4;26,8;22,4;22,4;41,6;28,7;22,5;28,6
600,30;48,3;26,9;22,5;22,4;41,5;28,7;22,4;28,6
601,30;48,1;27;22,4;22,2;41,6;28,7;22,4;28,6
602,30;48,2;27,2;22,4;22,2;41,6;28,7;22,4;28,7
603,30;48,1;27,3;22,4;22,3;41,6;28,8;22,5;28,7
604,30;48;27,4;22,4;22,3;41,7;28,8;22,4;28,7
605,30;48;27,5;22,4;22,3;41,6;28,9;22,5;28,7
606,30;48,1;27,6;22,4;22,3;41,7;28,9;22,5;28,7
607,30;48,1;27,8;22,4;22,3;41,6;28,9;22,4;28,7
608,30;48,3;28,1;22,4;22,2;41,6;29;22,4;28,7
609,30;48,4;28,6;22,3;22,3;41,7;29;22,4;28,7
610,30;48,4;29,2;22,4;22,3;41,7;29,1;22,4;28,8
611,30;48,5;30,3;22,4;22,3;41,7;29,2;22,5;28,7
612,30;48,5;31,6;22,4;22,4;41,6;29,2;22,5;28,7
613,30;48,7;32,3;22,4;22,3;41,7;29,3;22,5;28,8
614,30;48,4;32,6;22,4;22,3;41,8;29,4;22,4;28,8
615,30;48,5;33;22,4;22,3;41,8;29,4;22,5;28,8
616,30;48,5;33,5;22,4;22,4;41,8;29,5;22,5;28,8
617,30;48,4;33,9;22,4;22,3;41,8;29,6;22,5;28,9
618,30;48,4;34,4;22,4;22,3;41,8;29,7;22,7;28,8
619,30;48,3;34,9;22,4;22,3;41,8;29,7;22,8;28,9
620,30;48,3;35,4;22,4;22,3;41,8;29,8;22,8;28,9
621,30;48,5;35,8;22,5;22,3;41,9;30,2;22,8;28,9
622,30;48,6;36,1;22,4;22,3;41,9;30,6;22,8;29,1
623,30;48,2;36,4;22,4;22,2;42,1;30,9;22,8;29,3
624,30;48,3;36,6;22,4;22,2;42,2;31,5;22,8;29,3
625,30;48,5;36,8;22,4;22,3;42,4;31,8;22,8;29,4
626,30;48,3;37;22,5;22,3;42,4;32,1;22,9;29,5
627,30;48,3;37;22,4;22,3;42,5;32,3;22,9;29,6
628,30;48,2;37,2;22,4;22,3;42,5;32,6;23,1;29,6
629,30;48,1;37,3;22,4;22,3;42,6;32,9;23,1;29,6
630,30;48,1;37,5;22,4;22,3;42,6;33,1;23;29,7
631,30;48,2;37,5;22,4;22,3;42,6;33,3;23,4;29,7
632,30;48,3;37,6;22,4;22,3;42,6;33,3;23,4;29,7
633,30;48,3;37,8;22,4;22,3;42,7;33,5;23,4;29,7
634,30;48,5;37,7;22,4;22,3;42,8;33,7;23,5;29,8
635,30;48,5;37,8;22,4;22,2;42,8;33,8;23,5;29,8
636,30;48,4;37,9;22,4;22,3;42,8;33,9;23,5;29,8
637,30;48,4;37,9;22,4;22,3;42,8;33,9;23,5;29,8
638,30;48,2;38;22,4;22,2;42,8;34,1;23,6;29,9
639,30;48,2;38,1;22,4;22,3;42,8;34,2;23,5;29,9
640,30;48,1;38,1;22,4;22,3;42,8;34,3;23,6;29,9
641,30;47,8;38,2;22,4;22,3;42,9;34,4;23,6;30
642,30;48,1;38,2;22,4;22,2;42,9;34,5;23,2;30,1
643,30;48,2;38,3;22,4;22,3;43;34,6;23,2;30,1
644,30;48,3;38,4;22,4;22,3;43;34,6;23,2;30,2
645,30;48,3;38,4;22,4;22,3;43,1;34,7;23;30,2
646,30;48,4;38,4;22,4;22,3;43,1;34,9;22,9;30,3
647,30;48,5;38,5;22,4;22,3;43,2;34,9;22,9;30,3
648,30;48,5;38,5;22,4;22,2;43,2;35;22,9;30,3
649,30;48,3;38,5;22,4;22,3;43,2;35;23;30,3
650,30;48,1;38,6;22,4;22,2;43,2;35,1;23;30,3
651,30;48,3;38,5;22,4;22,2;43,2;35,1;23;30,3
652,30;48;38,6;22,4;22,3;43,2;35,1;23,1;30,3
653,30;47,9;38,7;22,4;22,3;43,1;35,1;23,3;30,3
654,30;47,9;38,7;22,4;22,3;43,1;35,1;23,3;30,3
655,30;48,1;38,7;22,4;22,3;43,2;35,3;23,1;30,3
656,30;48,2;38,7;22,3;22,2;43,2;35,3;23,1;30,3
657,30;48,2;38,8;22,4;22,3;43,3;35,3;23,1;30,4
658,30;48,3;38,8;22,3;22,2;43,3;35,4;23;30,4
659,30;48,1;38,8;22,3;22,2;43,3;35,4;23,1;30,4
660,30;48,2;38,9;22,3;22,1;43,3;35,4;23,1;30,4
661,30;48,1;38,9;22,4;22,2;43,3;35,5;23,1;30,4
662,30;48;38,9;22,4;22,2;43,3;35,6;23,2;30,4
663,30;48,1;38,9;22,3;22,2;43,2;35,5;23,2;30,4
664,30;48,3;38,9;22,4;22,2;43,2;35,5;23,2;30,4
665,30;48,3;39;22,4;22,3;43,4;35,7;23;30,4
666,30;48,4;39;22,4;22,2;43,4;35,6;23,1;30,5
667,30;48,4;39;22,3;22,2;43,3;35,6;23,1;30,5
668,30;48,4;39,1;22,4;22,2;43,4;35,8;23,1;30,5
669,30;48,4;39;22,3;22,2;43,4;35,7;22,9;30,5
670,30;48,5;39,1;22,4;22,2;43,4;35,7;22,9;30,6
671,30;53,7;48,1;46,4;44,4;43,4;35,8;22,9;30,6
672,47;48,4;39,2;22,5;22,3;43,4;35,9;22,9;30,6
673,47;48,3;39,2;22,5;22,4;43,4;35,8;22,9;30,6
674,47;48,5;39,2;22,5;22,3;43,4;35,8;22,9;30,5
675,47;48,4;39,3;22,5;22,3;43,4;35,9;22,9;30,6
676,47;48,5;39,3;22,5;22,3;43,5;35,8;22,8;30,6
677,47;48,6;39,3;22,5;22,2;43,3;35,8;23;30,5
678,47;48,5;39,3;22,5;22,3;43,2;35,7;23,2;30,4
679,47;48,6;39,3;22,5;22,2;43,3;35,7;23,1;30,5
680,47;48,6;39,4;22,5;22,3;43,5;35,8;22,9;30,6
681,47;48,7;39,4;22,5;22,3;43,5;36;22,4;30,7
682,47;48,7;39,4;22,5;22,3;43,5;36;22,4;30,7
683,47;48,7;39,5;22,5;22,3;43,5;36;22,5;30,7
684,47;48,5;39,5;22,5;22,3;43,5;36;22,4;30,7
685,47;48,5;39,5;22,5;22,4;43,5;36;22,5;30,7
686,47;48,7;39,5;22,4;22,3;43,5;36;22,5;30,7
687,47;48,7;39,6;22,5;22,3;43,5;35,9;22,7;30,7
688,47;48,5;39,6;22,5;22,2;43,4;35,9;22,7;30,6
689,47;48,2;39,6;22,5;22,3;43,3;35,9;23;30,5
690,47;48,4;39,7;22,5;22,3;43,2;35,7;23,2;30,5
691,47;48,3;39,6;22,5;22,3;43,4;35,7;23,1;30,5
692,47;48,4;39,7;22,4;22,3;43,3;35,8;22,9;30,6
693,47;48,5;39,8;22,5;22,3;43,4;35,9;22,9;30,6
694,47;48,4;39,7;22,5;22,3;43,5;36;22,4;30,7
695,47;48,3;39,8;22,5;22,3;43,5;36;22,5;30,7
696,47;48,4;39,8;22,5;22,3;43,5;36;22,5;30,7
697,47;48,3;39,8;22,5;22,3;43,5;36;22,5;30,7
698,47;48,3;39,8;22,5;22,4;43,5;35,9;22,5;30,7
699,47;48,2;39,8;22,5;22,3;43,5;35,9;22,5;30,7
700,47;48,4;39,9;22,5;22,3;43,4;35,9;22,9;30,6
701,47;48,4;39,9;22,4;22,3;43,3;35,8;23,2;30,5
702,47;48;39,9;22,5;22,3;43,4;35,9;22,7;30,6
703,47;48,1;39,9;22,5;22,3;43,4;36;22,7;30,7
704,47;48,1;39,9;22,5;22,3;43,4;36;22,6;30,7
705,47;48,1;39,9;22,4;22,3;43,5;35,9;22,6;30,7
706,47;48,2;39,9;22,5;22,2;43,5;36;22,5;30,6
707,47;48,1;40;22,5;22,3;43,4;36;22,5;30,7
708,47;48;40,1;22,5;22,2;43,5;35,9;22,5;30,7
709,47;47,8;40,1;22,5;22,2;43,4;36;22,6;30,7
710,47;48;40,1;22,5;22,2;43,5;36;22,6;30,7
711,47;47,7;40,1;22,5;22,3;43,5;35,9;22,6;30,6
712,47;47,9;40,1;22,4;22,2;43,4;35,9;22,7;30,6
713,47;48;40,1;22,5;22,3;43,5;35,9;22,7;30,6
714,47;47,8;40,2;22,5;22,3;43,4;35,9;22,7;30,6
715,47;47,9;40,2;22,5;22,2;43,4;35,9;22,8;30,6
716,47;47,9;40,2;22,5;22,3;43,4;35,9;22,8;30,6
717,47;48;40,3;22,5;22,3;43,4;35,9;22,8;30,6
718,47;48,1;40,3;22,5;22,3;43,4;35,9;22,7;30,6
719,47;47,7;40,3;22,5;22,3;43,4;35,8;22,7;30,6
720,47;47,6;40,3;22,5;22,2;43,4;35,9;22,7;30,6
721,47;47,8;40,3;22,5;22,3;43,4;35,8;22,7;30,6
722,47;47,6;40,3;22,5;22,3;43,4;35,9;22,7;30,7
723,47;47,7;40,4;22,5;22,3;43,4;35,9;22,7;30,7
724,47;47,7;40,4;22,5;22,3;43,4;35,9;22,6;30,6
725,47;47,7;40,4;22,5;22,2;43,4;35,9;22,8;30,6
726,47;47,8;40,4;22,5;22,3;43,4;35,9;22,9;30,6
727,47;47,8;40,4;22,5;22,3;43,4;35,9;22,9;30,6
728,47;47,9;40,4;22,5;22,3;43,3;35,9;22,8;30,6
729,47;47,6;40,4;22,5;22,3;43,3;35,9;22,8;30,6
730,47;47,5;40,5;22,5;22,3;43,3;35,8;22,8;30,6
731,47;47,7;40,5;22,4;22,3;43,4;35,9;22,8;30,6
732,47;47,9;40,5;22,5;22,3;43,3;35,9;22,8;30,6
733,47;47,6;40,5;22,5;22,3;43,3;35,9;22,8;30,6
734,47;47,8;40,5;22,5;22,3;43,3;35,8;22,9;30,6
735,47;47,7;40,5;22,4;22,3;43,3;35,9;22,9;30,6
736,47;47,9;40,5;22,5;22,3;43,4;35,9;22,7;30,6
737,47;47,8;40,5;22,5;22,3;43,4;35,9;22,6;30,7
738,47;47,5;40,6;22,5;22,3;43,5;35,9;22,7;30,7
739,47;47,5;40,6;22,5;22,3;43,4;35,9;22,6;30,6
740,47;47,8;40,6;22,5;22,2;43,4;35,9;22,7;30,6
741,47;47,6;40,6;22,5;22,2;43,4;35,9;22,7;30,6
742,47;47,6;40,6;22,5;22,2;43,4;36;22,6;30,7
743,47;47,6;40,6;22,5;22,3;43,5;36;22,6;30,7
744,47;47,7;40,7;22,5;22,3;43,4;35,9;22,6;30,6
745,47;47,4;40,6;22,5;22,3;43,4;35,9;22,6;30,6
746,47;47,6;40,6;22,5;22,2;43,4;36;22,6;30,7
747,47;47,8;40,6;22,5;22,2;43,4;36;22,6;30,7
748,47;47,5;40,7;22,5;22,3;43,4;35,9;22,7;30,6
749,47;47,5;40,7;22,5;22,2;43,3;36;22,6;30,7
750,47;47,4;40,7;22,5;22,2;43,4;36;22,7;30,7
751,47;47,4;40,7;22,5;22,2;43,4;36;22,5;30,7
752,47;47,5;40,7;22,5;22,2;43,4;36;22,5;30,8
753,47;47,6;40,7;22,5;22,3;43,5;36,1;22,5;30,7
754,47;47,8;40,7;22,5;22,3;43,6;36;22,4;30,8
755,47;47,6;40,8;22,6;22,3;43,5;36,1;22,4;30,7
756,47;47,7;40,7;22,5;22,2;43,5;36,1;22,4;30,7
757,47;47,9;40,8;22,5;22,2;43,4;36,1;22,4;30,7
758,47;47,8;40,8;22,5;22,3;43,5;36,1;22,4;30,8
759,47;47,7;40,7;22,4;22,2;43,5;36,1;22,4;30,8
760,47;47,7;40,8;22,5;22,3;43,5;36;22,4;30,7
761,47;47,6;40,8;22,4;22,3;43,6;36,1;22,4;30,7
762,47;47,6;40,8;22,5;22,3;43,5;36,1;22,4;30,8
763,47;47,8;40,8;22,5;22,2;43,5;36,1;22,4;30,8
764,47;47,9;40,9;22,5;22,3;43,5;36,2;22,4;30,8
765,47;47,7;40,9;22,5;22,3;43,5;36,1;22,4;30,7
766,47;47,8;40,9;22,5;22,2;43,5;36,2;22,5;30,8
767,47;47,5;40,9;22,5;22,3;43,5;36,1;22,4;30,7
768,47;47,5;40,9;22,5;22,3;43,4;36,1;22,4;30,7
769,47;47,3;40,9;22,5;22,3;43,5;36,1;22,4;30,7
770,47;47,5;41;22,5;22,3;43,4;36,1;22,5;30,7
771,47;47,6;40,9;22,4;22,2;43,5;36,1;22,5;30,7
772,47;47,8;41;22,5;22,3;43,4;36,2;22,5;30,7
773,47;47,6;40,9;22,5;22,3;43,4;36,1;22,5;30,7
774,47;47,8;40,9;22,5;22,3;43,4;36,1;22,5;30,7
775,47;47,7;41;22,5;22,3;43,5;36,1;22,5;30,7
776,47;47,5;41;22,4;22,3;43,5;36,1;22,5;30,7
777,47;47,6;41;22,5;22,3;43,5;36,1;22,5;30,8
778,47;47,7;41;22,5;22,2;43,5;36,1;22,5;30,7
779,47;47,6;41;22,5;22,2;43,5;36,2;22,5;30,7
780,47;47,5;41,1;22,5;22,3;43,5;36,1;22,5;30,7
781,47;47,6;41,1;22,4;22,3;43,4;36,1;22,5;30,7
782,47;47,4;41,1;22,4;22,3;43,4;36,2;22,5;30,7
783,47;47,5;41,1;22,5;22,3;43,4;36,2;22,4;30,8
784,47;47,3;41,1;22,5;22,2;43,4;36,2;22,5;30,8
785,47;47,6;41,1;22,5;22,2;43,5;36,2;22,5;30,7
786,47;47,6;41,1;22,4;22,2;43,4;36,2;22,5;30,7
787,47;47,6;41,1;22,5;22,2;43,5;36,2;22,5;30,7
788,47;47,5;41,2;22,4;22,2;43,4;36,2;22,5;30,7
789,47;47,6;41,2;22,4;22,3;43,5;36,2;22,5;30,8
790,47;47,5;41,2;22,5;22,2;43,4;36,2;22,5;30,8
791,47;47,2;41,2;22,4;22,2;43,4;36,2;22,5;30,7
792,47;47,4;41,2;22,5;22,3;43,5;36,3;22,5;30,7
793,47;47,5;41,3;22,5;22,3;43,4;36,2;22,6;30,7
