tf;sp1;sp2;sp3;sp4;tc;cp1;cp2;cp3;cp4
3763,496;29,4;30,6;30,7;25,8;3743;31,2;32,2;32,6;30,2
3764,496;29,4;30,5;30,7;25,9;3744;31,1;32,2;32,6;30,2
3765,496;29,3;30,6;30,7;25,8;3745;31,1;32,2;32,6;30,2
3766,496;29,4;30,6;30,7;25,8;3746;31,2;32,2;32,6;30,2
3767,496;29,4;30,6;30,7;25,8;3747;31,1;32,2;32,5;30,2
3768,496;29,3;30,6;30,7;25,8;3748;31,2;32,2;32,5;30,1
3769,496;29,3;30,6;30,7;25,8;3749;31,2;32,2;32,6;30,2
3770,496;29,3;30,6;30,6;25,8;3750;31,2;32,2;32,5;30,2
3771,496;29,3;30,6;30,7;25,8;3751;31,1;32,2;32,5;30,1
3772,496;29,3;30,6;30,7;25,9;3752;31,2;32,2;32,6;30,1
3773,496;29,3;30,6;30,7;25,8;3753;31,2;32,2;32,6;30,1
3774,496;29,3;30,6;30,7;25,8;3754;31,1;32,2;32,6;30,2
3775,496;29,3;30,6;30,7;25,8;3755;31,1;32,2;32,5;30,1
3776,496;29,3;30,5;30,6;25,8;3756;31,1;32,2;32,5;30,2
3777,496;29,3;30,5;30,6;25,8;3757;31,2;32,2;32,5;30,2
3778,496;29,3;30,5;30,7;25,9;3758;31,2;32,1;32,6;30,2
3779,496;29,3;30,5;30,6;25,9;3759;31,2;32,2;32,5;30,2
3780,496;29,2;30,5;30,6;25,8;3760;31,1;32,2;32,5;30,1
3781,496;29,3;30,6;30,7;25,9;3761;31,2;32,2;32,5;30,2
3782,496;29,3;30,5;30,6;25,9;3762;31,1;32,2;32,5;30,1
3783,496;29,3;30,5;30,6;25,9;3763;31,1;32,2;32,5;30,1
3784,496;29,3;30,5;30,6;25,9;3764;31,1;32,1;32,5;30,1
3785,496;29,3;30,5;30,6;25,9;3765;31,1;32,2;32,5;30,2
3786,496;29,3;30,5;30,6;25,9;3766;31,1;32,2;32,5;30,2
3787,496;29,2;30,5;30,6;25,9;3767;31,1;32,1;32,5;30,2
3788,496;29,3;30,4;30,6;25,9;3768;31,1;32,2;32,5;30,2
3789,496;29,3;30,5;30,6;25,9;3769;31,1;32,2;32,5;30,2
3790,496;29,3;30,5;30,6;25,9;3770;31,1;32,2;32,5;30,2
3791,496;29,2;30,5;30,6;25,8;3771;31,1;32,2;32,5;30,1
3792,496;29,2;30,5;30,6;25,8;3772;31,1;32,2;32,5;30,1
3793,496;29,3;30,5;30,6;25,8;3773;31,1;32,2;32,5;30,1
3794,496;29,3;30,6;30,6;25,8;3774;31,1;32,2;32,5;30,1
3795,496;29,2;30,5;30,6;25,8;3775;31,1;32,1;32,5;30,2
3796,496;29,3;30,5;30,6;25,8;3776;31,1;32,2;32,5;30,2
3797,496;29,2;30,5;30,6;25,8;3777;31,1;32,2;32,5;30,2
3798,496;29,2;30,5;30,7;25,8;3778;31,1;32,2;32,5;30,2
3799,496;29,3;30,5;30,7;25,8;3779;31,1;32,2;32,5;30,2
3800,496;29,2;30,4;30,6;25,8;3780;31,1;32,1;32,5;30,2
3801,496;29,2;30,5;30,6;25,8;3781;31,1;32,2;32,5;30,1
3802,496;29,2;30,5;30,6;25,9;3782;31,1;32,2;32,5;30,1
3803,496;29,2;30,5;30,6;25,8;3783;31,1;32,2;32,5;30,2
3804,496;29,2;30,5;30,6;25,8;3784;31;32,2;32,5;30,1
3805,496;29,3;30,5;30,6;25,9;3785;31,1;32,1;32,5;30,2
3806,496;29,2;30,5;30,6;25,8;3786;31,1;32,1;32,5;30,1
3807,496;29,2;30,4;30,6;25,9;3787;31,1;32,1;32,5;30,1
3808,496;29,2;30,4;30,6;25,8;3788;31,1;32,1;32,5;30,2
3809,496;29,2;30,4;30,7;25,8;3789;31,1;32,1;32,5;30,1
3810,496;29,2;30,4;30,6;25,8;3790;31,1;32,2;32,5;30,2
3811,496;29,2;30,4;30,6;25,8;3791;31,2;32,2;32,5;30,1
3812,496;29,2;30,4;30,5;25,8;3792;31,1;32,1;32,5;30,1
3813,496;29,1;30,4;30,6;25,8;3793;31;32,1;32,5;30,1
3814,496;29,2;30,4;30,6;25,7;3794;31,1;32,1;32,5;30,2
3815,496;29,2;30,4;30,5;25,8;3795;31;32,1;32,5;30,1
3816,496;29,1;30,4;30,6;25,8;3796;31,1;32,1;32,5;30,1
3817,496;29;30,4;30,5;25,8;3797;31,1;32,1;32,5;30,1
3818,496;29,1;30,4;30,6;25,9;3798;31,1;32,1;32,5;30,1
3819,496;29,1;30,4;30,6;25,8;3799;31;32,1;32,4;30,1
3820,496;29,1;30,4;30,6;25,8;3800;31,1;32,1;32,4;30,1
3821,496;29,2;30,4;30,6;25,8;3801;31,1;32,1;32,5;30,1
3822,496;29,2;30,4;30,6;25,8;3802;31;32,1;32,5;30,1
3823,496;29,2;30,4;30,6;25,8;3803;31,1;32,1;32,4;30,1
3824,496;29,2;30,5;30,6;25,8;3804;31;32,1;32,5;30,1
3825,496;29,2;30,4;30,6;25,8;3805;31;32,1;32,5;30,1
3826,496;29,2;30,5;30,6;25,8;3806;31;32,1;32,4;30,1
3827,496;29,1;30,5;30,6;25,8;3807;31;32,1;32,5;30,1
3828,496;29,1;30,4;30,6;25,8;3808;31;32,1;32,4;30,1
3829,496;29,1;30,4;30,6;25,8;3809;31,1;32,1;32,5;30,1
3830,496;29,2;30,5;30,6;25,8;3810;31;32,1;32,5;30,1
3831,496;29,1;30,4;30,6;25,8;3811;31;32;32,4;30,1
3832,496;29,1;30,4;30,6;25,8;3812;31;32,1;32,5;30,1
3833,496;29,2;30,4;30,6;25,7;3813;31;32,1;32,5;30,1
3834,496;29,1;30,4;30,6;25,8;3814;31;32,1;32,4;30,1
3835,496;29,1;30,4;30,6;25,7;3815;31;32,1;32,4;30
3836,496;29,1;30,4;30,6;25,8;3816;31;32;32,5;30,1
3837,496;29,1;30,4;30,6;25,8;3817;31;32,1;32,4;30,1
3838,496;29,1;30,4;30,6;25,8;3818;31;32,1;32,4;30,1
3839,496;29,1;30,4;30,6;25,8;3819;31;32,1;32,4;30,1
3840,496;29,1;30,4;30,6;25,8;3820;31;32,1;32,4;30
3841,496;29,1;30,4;30,6;25,9;3821;31;32,1;32,5;30,1
3842,496;29,1;30,4;30,5;25,8;3822;31,1;32,1;32,4;30,1
3843,496;29,1;30,4;30,6;25,9;3823;31,1;32,1;32,4;30,1
3844,496;29,1;30,4;30,6;25,7;3824;31;32,1;32,4;30,1
3845,496;29,1;30,4;30,5;25,8;3825;31;32,1;32,4;30
3846,496;29,1;30,5;30,5;25,8;3826;31;32;32,4;30,1
3847,496;29,1;30,4;30,5;25,7;3827;31;32,1;32,4;30
3848,496;29,1;30,4;30,5;25,8;3828;31;32,1;32,4;30,1
3849,496;29,1;30,4;30,5;25,7;3829;31;32,1;32,4;30,1
3850,496;29,1;30,4;30,5;25,7;3830;31;32,1;32,4;30,1
3851,496;29,1;30,4;30,6;25,7;3831;31;32;32,4;30,1
3852,496;29,1;30,4;30,6;25,7;3832;31;32,1;32,4;30,1
3853,496;29,2;30,5;30,6;25,7;3833;31;32,1;32,4;30,1
3854,496;29,2;30,5;30,6;25,8;3834;31;32;32,4;30,1
3855,496;29,2;30,4;30,5;25,7;3835;31;32,1;32,4;30,1
3856,496;29,1;30,4;30,5;25,7;3836;31;32;32,4;30,1
3857,496;29,1;30,4;30,5;25,7;3837;31;32,1;32,4;30,1
3858,496;29,1;30,5;30,6;25,8;3838;31;32;32,4;30,1
3859,496;29,2;30,4;30,6;25,7;3839;31;32,1;32,4;30
3860,496;29,1;30,4;30,5;25,7;3840;31;32;32,4;30
3861,496;29,1;30,5;30,6;25,7;3841;31;32;32,4;30,1
3862,496;29,1;30,5;30,6;25,7;3842;31;32;32,4;30,1
3863,496;29,1;30,4;30,6;25,7;3843;31;32;32,4;30
3864,496;29,1;30,4;30,6;25,7;3844;31;32;32,4;30,1
3865,496;29,1;30,5;30,5;25,7;3845;31;32;32,4;30,1
3866,496;29,1;30,5;30,5;25,7;3846;30,9;32;32,4;30,1
3867,496;29;30,5;30,5;25,7;3847;31;32;32,4;30
3868,496;29;30,4;30,5;25,7;3848;31;32;32,4;30,1
3869,496;29;30,4;30,5;25,7;3849;31;32;32,4;30,1
3870,496;29,1;30,4;30,5;25,8;3850;31;32;32,4;30,1
3871,496;29;30,4;30,5;25,7;3851;31;32;32,4;30
3872,496;29,1;30,4;30,5;25,7;3852;31;32;32,4;30
3873,496;29,1;30,5;30,5;25,8;3853;31;32;32,4;30,1
3874,496;29,1;30,4;30,5;25,8;3854;30,9;32;32,4;30
3875,496;29,1;30,4;30,5;25,7;3855;30,9;32;32,4;30
3876,496;29;30,3;30,5;25,7;3856;30,9;32;32,4;30,1
3877,496;29,1;30,4;30,5;25,8;3857;31;32;32,4;30
3878,496;29,1;30,4;30,6;25,7;3858;30,9;32;32,4;30
3879,496;29,1;30,5;30,6;25,8;3859;31;32;32,4;30
3880,496;29,1;30,4;30,6;25,8;3860;30,9;32;32,4;30,1
3881,496;29,1;30,4;30,5;25,7;3861;30,9;32;32,4;30
3882,496;29,1;30,4;30,5;25,7;3862;30,9;32,1;32,4;30
3883,496;29,1;30,3;30,5;25,7;3863;30,9;31,9;32,3;30,1
3884,496;29,1;30,4;30,5;25,7;3864;30,9;32;32,4;30
3885,496;29,1;30,4;30,5;25,8;3865;30,9;32;32,4;30
3886,496;29,1;30,4;30,5;25,8;3866;30,9;32;32,3;30
3887,496;29,1;30,4;30,5;25,7;3867;30,9;32;32,4;30
3888,496;29,1;30,4;30,5;25,8;3868;30,9;32;32,3;30
3889,496;29,1;30,4;30,6;25,7;3869;31;31,9;32,3;30
3890,496;29,1;30,3;30,5;25,7;3870;30,9;32;32,3;30,1
3891,496;29,1;30,4;30,5;25,7;3871;30,9;32;32,3;30
3892,496;50,4;54,7;49,2;47,4;3872;30,9;32;32,3;30
3894,529;29,1;30,4;30,6;25,8;3873;30,9;31,9;32,4;30
3895,529;29,1;30,4;30,6;25,8;3874;30,9;32;32,3;30
3896,529;29,2;30,4;30,6;25,9;3875;30,9;32;32,4;30
3897,529;29,2;30,4;30,6;25,9;3876;30,9;32;32,3;30
3898,529;29,1;30,3;30,6;25,9;3877;30,9;32;32,4;30
3899,529;29,1;30,4;30,6;25,8;3878;30,9;32;32,3;30
3900,529;29,1;30,3;30,6;25,8;3879;30,9;32;32,3;30
3901,529;29,1;30,3;30,6;25,9;3880;30,9;32;32,3;30
3902,529;29,1;30,3;30,6;25,9;3881;30,9;32;32,3;30
3903,529;29,2;30,3;30,6;25,8;3882;30,9;31,9;32,3;30
3904,529;29,2;30,4;30,7;25,9;3883;30,9;31,9;32,3;30
3905,529;29,2;30,4;30,7;25,9;3884;30,9;31,9;32,3;30
3906,529;29,1;30,3;30,6;25,8;3885;30,9;32;32,3;30
3907,529;29,2;30,3;30,6;25,8;3886;30,9;32;32,3;30
3908,529;29,1;30,4;30,7;25,9;3887;30,9;31,9;32,3;30
3909,529;29,1;30,4;30,6;25,8;3888;30,9;31,9;32,3;30
3910,529;29,1;30,3;30,6;25,8;3889;30,9;31,9;32,3;30
3911,529;29,1;30,3;30,6;25,8;3890;30,9;31,9;32,3;29,9
3912,529;29,1;30,4;30,6;25,8;3891;30,9;31,9;32,3;30
3913,529;29,1;30,4;30,6;25,8;3892;30,9;31,9;32,4;30
3914,529;29,1;30,3;30,6;25,8;3893;30,9;31,9;32,3;30
3915,529;29,1;30,3;30,6;25,9;3894;30,9;32;32,3;30
3916,529;29,1;30,3;30,6;25,8;3895;30,9;31,9;32,3;30
3917,529;29,1;30,3;30,6;25,9;3896;30,9;31,9;32,3;29,9
3918,529;29;30,3;30,6;25,8;3897;30,9;31,9;32,3;30
3919,529;29,1;30,3;30,7;25,9;3898;30,9;31,9;32,3;30
3920,529;29,1;30,3;30,6;25,8;3899;30,9;31,9;32,3;30
3921,529;29;30,3;30,6;25,8;3900;30,9;31,9;32,3;30
3922,529;29;30,3;30,6;25,8;3901;30,8;31,9;32,3;30
3923,529;29;30,3;30,6;25,8;3902;30,9;31,9;32,3;30
3924,529;29;30,3;30,6;25,8;3903;30,9;31,9;32,2;29,9
3925,529;29;30,3;30,6;25,8;3904;30,9;31,9;32,2;30
3926,529;29;30,3;30,6;25,8;3905;30,8;32;32,3;30
3927,529;29,1;30,3;30,6;25,8;3906;30,8;31,9;32,3;30
3928,529;29,1;30,3;30,7;25,8;3907;30,8;31,9;32,3;30
3929,529;29,1;30,3;30,7;25,9;3908;30,8;31,9;32,3;30
3930,529;29,1;30,3;30,7;25,9;3909;30,9;31,9;32,3;30
3931,529;29,1;30,3;30,7;25,9;3910;30,9;31,9;32,2;30
3932,529;29,1;30,3;30,6;25,9;3911;30,8;31,9;32,3;30
3933,529;29,1;30,3;30,6;25,9;3912;30,8;31,9;32,3;30
3934,529;29,1;30,3;30,6;25,9;3913;30,8;31,9;32,3;30
3935,529;29,1;30,3;30,6;25,9;3914;30,8;31,9;32,3;30
3936,529;29,1;30,3;30,6;25,8;3915;30,8;31,9;32,2;30
3937,529;29,2;30,3;30,7;25,9;3916;30,8;31,9;32,2;29,9
3938,529;29,2;30,3;30,6;25,9;3917;30,8;31,9;32,2;30
3939,529;29,1;30,3;30,6;25,8;3918;30,8;31,9;32,3;30
3940,529;29,1;30,3;30,6;25,9;3919;30,8;32;32,3;30
3941,529;29,1;30,3;30,6;25,9;3920;30,8;31,8;32,3;29,9
3942,529;29,1;30,3;30,6;25,9;3921;30,8;31,9;32,2;30
3943,529;29;30,3;30,6;25,8;3922;30,8;31,9;32,3;30
3944,529;29,1;30,4;30,6;25,9;3923;30,8;31,9;32,2;30
3945,529;29;30,3;30,6;25,8;3924;30,8;31,9;32,2;29,9
3946,529;29;30,3;30,6;25,8;3925;30,9;31,9;32,2;29,9
3947,529;29;30,3;30,6;25,9;3926;30,8;31,9;32,2;29,9
3948,529;29;30,3;30,6;25,9;3927;30,8;31,9;32,2;29,9
3949,529;29;30,3;30,5;25,9;3928;30,8;31,8;32,2;29,9
3950,529;29;30,3;30,6;25,9;3929;30,8;31,9;32,2;29,9
3951,529;29,1;30,3;30,7;25,9;3930;30,8;31,9;32,2;29,9
3952,529;29;30,3;30,6;25,8;3931;30,8;31,9;32,2;29,9
3953,529;29;30,3;30,5;25,9;3932;30,8;31,9;32,2;29,9
3954,529;29;30,3;30,5;25,9;3933;30,8;31,9;32,2;30
3955,529;29;30,3;30,6;25,9;3934;30,8;31,8;32,2;29,9
3956,529;29;30,3;30,6;25,9;3935;30,8;31,9;32,2;29,9
3957,529;29,1;30,3;30,6;25,9;3936;30,8;31,8;32,2;29,9
3958,529;29,1;30,3;30,5;25,9;3937;30,8;31,8;32,2;29,9
3959,529;29;30,3;30,5;25,8;3938;30,8;31,9;32,1;29,9
3960,529;29;30,3;30,6;25,8;3939;30,7;31,9;32,1;29,9
3961,529;29;30,3;30,6;25,9;3940;30,7;31,9;32,2;29,9
3962,529;29;30,2;30,5;25,8;3941;30,8;31,9;32,2;29,9
3963,529;29;30,2;30,5;25,9;3942;30,8;31,9;32,2;29,9
3964,529;29,1;30,3;30,5;25,8;3943;30,8;31,9;32,2;29,9
3965,529;29;30,3;30,5;25,9;3944;30,8;31,9;32,2;29,9
3966,529;29,1;30,3;30,6;25,9;3945;30,8;31,9;32,2;29,9
3967,529;29,1;30,3;30,6;25,9;3946;30,8;31,8;32,2;30
3968,529;29;30,3;30,5;25,8;3947;30,8;31,8;32,2;29,9
3969,529;29;30,3;30,5;25,8;3948;30,7;31,8;32,2;29,9
3970,529;29,1;30,3;30,6;25,8;3949;30,7;31,8;32,2;29,9
3971,529;29;30,3;30,5;25,8;3950;30,8;31,8;32,2;29,9
3972,529;29;30,3;30,5;25,9;3951;30,7;31,8;32,2;29,9
3973,529;29;30,2;30,6;25,9;3952;30,8;31,8;32,2;29,9
3974,529;29;30,3;30,6;25,9;3953;30,7;31,8;32,2;29,9
3975,529;29,1;30,2;30,5;25,9;3954;30,7;31,8;32,2;29,9
3976,529;29,1;30,2;30,6;25,9;3955;30,8;31,8;32,1;29,9
3977,529;29,1;30,2;30,5;25,9;3956;30,7;31,8;32,2;29,9
3978,529;29,1;30,1;30,5;25,9;3957;30,7;31,8;32,2;29,9
3979,529;29,1;30,2;30,5;25,9;3958;30,7;31,8;32,2;29,9
3980,529;29,1;30,2;30,5;25,8;3959;30,7;31,8;32,2;29,9
3981,529;29,1;30,2;30,5;25,8;3960;30,7;31,7;32,2;29,9
3982,529;29;30,2;30,6;25,9;3961;30,7;31,8;32,2;29,9
3983,529;29;30,2;30,5;25,8;3962;30,7;31,9;32,2;29,9
3984,529;29;30,2;30,5;25,8;3963;30,7;31,8;32,2;29,9
3985,529;29;30,2;30,6;25,8;3964;30,7;31,8;32,2;29,9
3986,529;29;30,2;30,6;25,9;3965;30,7;31,8;32,1;29,9
3987,529;29;30,2;30,4;25,8;3966;30,8;31,7;32,2;29,9
3988,529;28,9;30,1;30,5;25,9;3967;30,7;31,8;32,2;29,9
3989,529;29;30,2;30,5;25,8;3968;30,7;31,7;32,1;29,9
3990,529;29;30,1;30,5;25,8;3969;30,7;31,8;32,2;29,9
3991,529;28,9;30,2;30,5;25,8;3970;30,7;31,7;32,1;29,9
3992,529;29;30,2;30,6;25,8;3971;30,7;31,8;32,2;29,9
3993,529;28,9;30,2;30,5;25,8;3972;30,7;31,7;32,2;29,9
3994,529;28,9;30,2;30,5;25,8;3973;30,7;31,8;32,2;29,8
3995,529;28,9;30,2;30,5;25,8;3974;30,7;31,8;32,1;29,9
3996,529;28,9;30,2;30,5;25,8;3975;30,7;31,8;32,2;29,9
3997,529;28,9;30,2;30,5;25,8;3976;30,7;31,8;32,2;29,9
3998,529;28,9;30,2;30,5;25,8;3977;30,7;31,8;32,1;29,9
3999,529;29;30,2;30,5;25,9;3978;30,7;31,8;32,1;29,9
4000,529;28,9;30,2;30,5;25,8;3979;30,7;31,8;32,1;29,9
4001,529;28,9;30,3;30,5;25,8;3980;30,7;31,8;32,2;29,9
4002,529;28,9;30,2;30,5;25,9;3981;30,7;31,8;32,2;29,9
4003,529;28,9;30,2;30,5;25,8;3982;30,7;31,8;32,2;29,9
4004,529;28,9;30,2;30,5;25,9;3983;30,7;31,8;32,1;29,9
4005,529;28,8;30,2;30,5;25,9;3984;30,6;31,7;32,1;29,9
4006,529;28,9;30,2;30,5;25,9;3985;30,7;31,8;32,1;29,9
4007,529;28,9;30,2;30,5;25,9;3986;30,7;31,8;32,1;29,8
4008,529;28,9;30,2;30,5;25,8;3987;30,6;31,8;32,1;29,9
4009,529;28,9;30,2;30,4;25,7;3988;30,7;31,8;32,1;29,9
4010,529;29;30,1;30,4;25,8;3989;30,7;31,7;32,1;29,8
4011,529;28,9;30,1;30,4;25,8;3990;30,7;31,7;32,1;29,9
4012,529;28,9;30,1;30,5;25,9;3991;30,7;31,8;32,1;29,9
4013,529;28,9;30,1;30,4;25,8;3992;30,7;31,7;32,1;29,9
4014,529;28,9;30,1;30,4;25,8;3993;30,7;31,8;32,1;29,8
4015,529;28,9;30,1;30,5;25,9;3994;30,7;31,7;32,1;29,9
4016,529;28,9;30,1;30,5;25,9;3995;30,7;31,7;32,1;29,8
4017,529;28,9;30,1;30,5;25,8;3996;30,7;31,7;32,1;29,8
4018,529;28,9;30,2;30,4;25,9;3997;30,7;31,7;32,1;29,8
4019,529;28,9;30,2;30,4;25,9;3998;30,7;31,7;32,1;29,9
4020,563;28,9;30,2;30,5;25,8;3999;30,7;31,7;32,1;29,8
4021,563;28,8;30,1;30,5;25,9;4000;30,7;31,7;32,1;29,8
4022,563;28,9;30,2;30,4;25,9;4001;30,6;31,7;32,1;29,8
4023,563;28,9;30,1;30,5;25,9;4002;30,7;31,7;32,1;29,8
4024,563;28,8;30,1;30,4;25,9;4003;30,7;31,7;32,1;29,8
4025,563;28,9;30,1;30,4;25,8;4004;30,6;31,7;32,1;29,8
4026,563;28,8;30,1;30,4;25,8;4005;30,6;31,7;32,1;29,8
4027,563;28,9;30,1;30,4;25,8;4006;30,6;31,7;32,1;29,8
4028,563;28,8;30,1;30,4;25,9;4007;30,6;31,7;32,1;29,8
4029,563;28,9;30;30,4;25,9;4008;30,7;31,7;32,1;29,9
4030,563;28,9;30,1;30,4;25,9;4009;30,6;31,7;32,1;29,8
4031,563;28,8;30,1;30,4;25,8;4010;30,6;31,7;32,1;29,8
4032,563;28,9;30,1;30,4;25,8;4011;30,6;31,7;32,1;29,9
4033,563;28,8;30,1;30,4;25,8;4012;30,6;31,7;32,1;29,8
4034,563;28,8;30,1;30,5;25,8;4013;30,6;31,7;32,1;29,8
4035,563;28,8;30,1;30,4;25,9;4014;30,6;31,7;32,1;29,8
4036,563;28,9;30,1;30,4;25,9;4015;30,6;31,7;32;29,8
4037,563;28,8;30,1;30,4;25,8;4016;30,6;31,7;32;29,8
4038,563;28,8;30,1;30,4;25,7;4017;30,6;31,7;32;29,8
4039,563;28,8;30,1;30,5;25,8;4018;30,6;31,7;32,1;29,8
4040,563;28,8;30,1;30,5;25,8;4019;30,6;31,8;32;29,8
4041,563;28,9;30,1;30,5;25,7;4020;30,6;31,8;32;29,8
4042,563;28,8;30,1;30,5;25,8;4021;30,5;31,8;32;29,8
4043,563;28,8;30,1;30,5;25,8;4022;30,6;31,8;32,1;29,8
4044,563;28,8;30,1;30,5;25,7;4023;30,6;31,7;32;29,8
4045,563;28,8;30,1;30,5;25,8;4024;30,6;31,7;32;29,8
4046,563;28,8;30,2;30,5;25,8;4025;30,6;31,8;32,1;29,8
4047,563;28,8;30,2;30,5;25,7;4026;30,6;31,7;32;29,8
4048,563;28,8;30,2;30,5;25,8;4027;30,6;31,6;32;29,8
4049,596;28,8;30,1;30,5;25,8;4028;30,6;31,7;32;29,8
4050,596;28,9;30,1;30,4;25,8;4029;30,6;31,7;32,1;29,8
4051,596;28,8;30,1;30,5;25,8;4030;30,6;31,7;32;29,8
4052,596;28,9;30,1;30,5;25,8;4031;30,6;31,7;32,1;29,8
4053,596;28,8;30,1;30,4;25,7;4032;30,6;31,7;32;29,7
4054,596;28,9;30,1;30,5;25,7;4033;30,6;31,7;32;29,8
4055,596;28,9;30,1;30,4;25,8;4034;30,5;31,7;32;29,8
4056,596;28,9;30,1;30,4;25,7;4035;30,7;31,7;32;29,8
4057,596;28,9;30,1;30,5;25,8;4036;30,6;31,7;32;29,8
4058,596;28,8;30,1;30,4;25,7;4037;30,6;31,7;32;29,8
4059,596;28,9;30,1;30,4;25,8;4038;30,6;31,7;32;29,7
4060,596;28,9;30,1;30,4;25,8;4039;30,6;31,7;32;29,8
4061,596;28,9;30,1;30,4;25,7;4040;30,6;31,7;32;29,8
4062,596;28,9;30,1;30,4;25,8;4041;30,6;31,7;32,1;29,8
4063,596;28,8;30,1;30,4;25,8;4042;30,6;31,6;32;29,8
4064,596;28,9;30,2;30,4;25,8;4043;30,6;31,7;32;29,8
4065,596;28,8;30,1;30,4;25,8;4044;30,6;31,7;32;29,8
4066,596;28,8;30,1;30,4;25,7;4045;30,6;31,7;32;29,8
4067,596;28,8;30,1;30,4;25,8;4046;30,5;31,6;32;29,8
4068,629;28,9;30,1;30,3;25,7;4047;30,6;31,7;32;29,7
4069,629;28,8;30,1;30,4;25,7;4048;30,6;31,7;32;29,8
4070,629;28,8;30,1;30,4;25,7;4049;30,6;31,6;32;29,8
4071,629;28,9;30;30,4;25,7;4050;30,5;31,7;32;29,8
4072,629;28,8;30,1;30,4;25,7;4051;30,5;31,7;32;29,8
4073,629;28,8;30,1;30,4;25,7;4052;30,5;31,7;32;29,8
4074,629;28,8;30,1;30,4;25,7;4053;30,5;31,6;32;29,8
4075,629;28,8;30;30,4;25,7;4054;30,6;31,6;32;29,8
4076,629;28,8;30;30,4;25,8;4055;30,5;31,6;32;29,8
4077,629;28,8;30,1;30,4;25,7;4056;30,5;31,6;32;29,7
4078,629;28,8;30;30,4;25,7;4057;30,6;31,6;32;29,8
4079,629;28,7;30,1;30,4;25,7;4058;30,6;31,6;32;29,8
4080,629;28,7;30,1;30,3;25,8;4059;30,6;31,6;32;29,8
4081,629;28,8;30,1;30,3;25,8;4060;30,5;31,6;32;29,8
4082,629;28,7;30,1;30,3;25,7;4061;30,5;31,6;32;29,7
4083,629;28,8;30,1;30,4;25,8;4062;30,6;31,6;32;29,8
4084,629;28,8;30,1;30,4;25,8;4063;30,5;31,6;32;29,8
4085,629;28,8;30,1;30,4;25,7;4064;30,5;31,6;32;29,8
4086,629;28,8;30,1;30,4;25,7;4065;30,5;31,6;32;29,8
4087,629;28,9;30,1;30,4;25,7;4066;30,6;31,6;32;29,7
4088,629;28,9;30,1;30,4;25,7;4067;30,5;31,6;32;29,7
4089,629;28,8;30,1;30,4;25,8;4068;30,5;31,6;32;29,7
4090,629;28,8;30,1;30,4;25,8;4069;30,5;31,6;32;29,7
4091,629;28,8;30,1;30,4;25,8;4070;30,5;31,6;32;29,7
4092,629;28,8;30,1;30,4;25,8;4071;30,5;31,6;32;29,8
4093,629;28,8;30,1;30,4;25,7;4072;30,5;31,6;32;29,7
4094,629;28,8;30;30,3;25,7;4073;30,5;31,7;32;29,7
4095,629;28,8;30,1;30,5;25,7;4074;30,5;31,6;32;29,7
4096,629;28,8;30;30,4;25,8;4075;30,5;31,6;32;29,8
4097,629;28,8;30;30,4;25,7;4076;30,5;31,6;32;29,7
4098,629;28,8;30;30,4;25,7;4077;30,5;31,6;32;29,7
4099,629;28,8;30;30,4;25,7;4078;30,5;31,6;32;29,7
4100,629;28,8;30;30,4;25,8;4079;30,5;31,7;32;29,7
4101,629;28,7;30;30,4;25,7;4080;30,5;31,6;32;29,7
4102,629;28,8;30;30,4;25,7;4081;30,4;31,6;31,9;29,7
4103,629;28,8;30,1;30,4;25,7;4082;30,5;31,6;31,9;29,7
4104,629;28,8;30,1;30,4;25,7;4083;30,5;31,6;32;29,7
4105,629;28,9;30,1;30,4;25,8;4084;30,5;31,6;32;29,7
4106,629;28,8;30,1;30,4;25,8;4085;30,5;31,6;31,9;29,8
4107,629;28,7;30,1;30,5;25,7;4086;30,5;31,6;31,9;29,7
4108,629;28,8;30,1;30,4;25,7;4087;30,4;31,6;32;29,7
4109,629;28,7;30,1;30,4;25,7;4088;30,5;31,6;32;29,7
4110,629;28,8;30,1;30,4;25,7;4089;30,5;31,6;32;29,7
4111,629;28,7;30,1;30,4;25,7;4090;30,5;31,6;32;29,7
4112,629;28,8;30,1;30,4;25,7;4091;30,5;31,6;32;29,7
4113,629;28,7;30,1;30,3;25,7;4092;30,5;31,6;31,9;29,7
4114,629;28,7;30,1;30,3;25,7;4093;30,5;31,6;31,9;29,7
4115,629;28,7;30,1;30,3;25,7;4094;30,5;31,6;31,9;29,7
4116,629;28,8;30,1;30,4;25,7;4095;30,5;31,6;31,9;29,7
4117,629;28,7;30,1;30,4;25,7;4096;30,5;31,6;32;29,7
4118,629;28,7;30,1;30,4;25,7;4097;30,5;31,6;31,9;29,7
4119,629;28,7;30,1;30,3;25,7;4098;30,5;31,6;31,9;29,7
4120,629;28,7;30;30,3;25,7;4099;30,5;31,6;31,9;29,7
4121,629;28,7;30,1;30,3;25,7;4100;30,5;31,6;31,9;29,7
4122,629;28,7;30,1;30,4;25,7;4101;30,5;31,6;31,9;29,7
4123,629;28,7;30;30,3;25,7;4102;30,5;31,6;31,9;29,7
4124,629;28,7;30,1;30,3;25,7;4103;30,5;31,6;31,9;29,7
4125,629;28,7;30,1;30,3;25,6;4104;30,5;31,6;31,9;29,7
4126,629;28,7;30;30,3;25,7;4105;30,4;31,6;31,9;29,7
4127,629;28,7;30;30,3;25,7;4106;30,4;31,6;31,9;29,7
