Omega RDXL6SD Serial No. 002006 - Logged Data
Date:,03-10-16
Time:,Sample No.,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Cold Junction 1,Cold Junction 2,Cold Junction 3,Cold Junction 4,
,,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,
13:10:40,190,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:41,191,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:42,192,  22.6,  22.6,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.4,
13:10:43,193,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:44,194,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:45,195,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:46,196,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:47,197,  22.5,  22.6,  22.5,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:48,198,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:49,199,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:10:50,200,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:51,201,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:52,202,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:53,203,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.4,
13:10:54,204,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:55,205,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:56,206,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:10:57,207,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:10:58,208,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:10:59,209,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.8,  25.5,
13:11:00,210,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:11:01,211,  22.6,  22.8,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:11:02,212,  22.7,  22.6,  22.4,  22.9, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:11:03,213,  22.7,  22.6,  22.4,  22.9, 850.0, 850.0,  24.2,  24.4,  24.8,  25.5,
13:11:04,214,  22.8,  22.6,  22.4,  22.9, 850.0, 850.0,  24.2,  24.4,  24.8,  25.5,
13:11:05,215,  22.9,  22.7,  22.5,  22.9, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:11:06,216,  22.8,  22.6,  22.5,  22.9, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:11:07,217,  22.8,  22.6,  22.5,  22.9, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:11:08,218,  22.8,  22.6,  22.4,  22.9, 850.0, 850.0,  24.2,  24.4,  24.7,  25.5,
13:11:09,219,  22.9,  22.7,  22.5,  22.9, 850.0, 850.0,  24.2,  24.4,  24.8,  25.5,
13:11:10,220,  22.9,  22.6,  22.5,  22.9, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
