FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
134;37284;0,04291385;0,008073168;0,008099989;0,020732754;0,081536316;0,334459822;0,40746701;0,093203519;0,003513572
135;37559;0,042599643;0,00897255;0,00774781;0,020793951;0,082243936;0,337602173;0,406187598;0,088527384;0,005324955
136;37858;0,043636748;0,008716784;0,00810925;0,020127846;0,081515136;0,33744519;0,404432352;0,091077183;0,004939511
137;38173;0,04471747;0,00874964;0,007858958;0,020354701;0,081287821;0,342048044;0,39766327;0,091006733;0,006313363
138;38331;0,04247215;0,008530954;0,007435235;0,021079544;0,082491978;0,347812476;0,391432522;0,096005844;0,002739297
139;38574;0,042411987;0,008114274;0,007880956;0,021128221;0,08269819;0,351869135;0,38111163;0,103696791;0,001088816
140;38832;0,042310466;0,008523898;0,007854347;0,02145138;0,080835393;0,356123815;0,380253399;0,100612897;0,002034405
141;39163;0,043535991;0,008758267;0,007558154;0,020504047;0,079718101;0,352577688;0,382274085;0,104537446;0,00053622
142;39367;0,042802347;0,008662077;0,00716336;0,021490081;0,082556456;0,357151929;0,37787995;0,101379328;0,000914472
143;39642;0,043009939;0,008122698;0,008047021;0,021315776;0,084178397;0,355607689;0,373366631;0,104712174;0,001639675
144;40669;0,051513438;0,00828641;0,008015934;0,019351349;0,079520028;0,345029384;0,374437532;0,113206619;0,000639308
145;40872;0,050303386;0,008098454;0,008171854;0,019744568;0,080788804;0,348551576;0,366240947;0,116338814;0,001761597
146;41092;0,049888056;0,008152438;0,00803076;0,019955222;0,08076998;0,351114572;0,360824491;0,120729096;0,000535384
147;41122;0,044842177;0,008462623;0,008049219;0,021180876;0,084480327;0,363698264;0,350128885;0,118865814;0,000291815
148;41435;0,04669965;0,00876071;0,007385061;0,021069144;0,084445517;0,359671775;0,352600459;0,119319416;4,83E-05
149;41639;0,047143303;0,00787723;0,008045342;0,020965921;0,084848339;0,364177814;0,350296597;0,116645453;0
150;41834;0,046684515;0,007936129;0,008605441;0,020963809;0,086221734;0,366854711;0,348424726;0,114308935;0
151;42032;0,046417016;0,008707651;0,007755995;0,022149791;0,086814808;0,371264751;0,343785687;0,113104301;0
152;42282;0,047774467;0,008774419;0,007899343;0,021735017;0,087886098;0,369424341;0,341942198;0,114564117;0
153;42445;0,047496761;0,008646484;0,008222405;0,021651549;0,088867947;0,372694075;0,341571445;0,110849334;0
154;42649;0,048348144;0,008675467;0,00822997;0,021899693;0,088325635;0,375436704;0,340172103;0,108912284;0
155;42816;0,048346413;0,008338004;0,008781764;0,021884342;0,088892003;0,381376121;0,337023543;0,10535781;0
156;42831;0,045621162;0,008265042;0,008545213;0,023067404;0,09128902;0,390674978;0,332679601;0,09985758;0
157;43017;0,046167794;0,008392031;0,008299045;0,023920776;0,090661831;0,39614571;0,324453123;0,10195969;0
158;43066;0,043816468;0,008939767;0,008266382;0,024381182;0,091023081;0,409394882;0,315608601;0,098569637;0
159;43343;0,046881849;0,00883649;0,00805205;0,023925432;0,088987841;0,408439656;0,316360197;0,098516485;0
160;43451;0,045844745;0,009136729;0,008078065;0,024717498;0,090285609;0,416607213;0,307818002;0,09751214;0
161;43619;0,045576469;0,008597171;0,008918132;0,024324262;0,090511016;0,41901465;0,296338751;0,106719549;0
162;43776;0,044133772;0,008589181;0,008908991;0,024488304;0,090574744;0,420298794;0,290273209;0,112733004;0
163;44029;0,04358491;0,008766949;0,007903882;0,024733698;0,090803788;0,418587749;0,289059484;0,11655954;0
164;44412;0,044469963;0,008286049;0,007903269;0,023372062;0,088512114;0,412771323;0,284517698;0,130167522;0
165;44866;0,045602461;0,008046182;0,007867873;0,022065707;0,087059243;0,407480052;0,280390496;0,141487986;0
166;45299;0,044901653;0,0081238;0,007373231;0,020905539;0,085829709;0,401112607;0,279388066;0,152321243;4,42E-05
167;45689;0,041213421;0,007813697;0,007288406;0,020464444;0,085797457;0,402832192;0,275077152;0,159469457;4,38E-05
168;46250;0,040432432;0,007567568;0,007502703;0,018745946;0,084843243;0,401924324;0,267394595;0,169945946;0,001643243
169;47022;0,042299349;0,007358258;0,006932925;0,017544979;0,080515503;0,396112458;0,260218621;0,188231041;0,000786866
170;47599;0,040126893;0,00800437;0,006470724;0,016891111;0,079392424;0,395995714;0,25223219;0,200886573;0
171;48255;0,038669568;0,007025179;0,007045902;0,015542431;0,077981556;0,394902083;0,248554554;0,210278728;0
172;49069;0,038741364;0,007214331;0,006174978;0,015529153;0,075791233;0,388656789;0,246632293;0,221259859;0
173;49886;0,038988895;0,006835585;0,00667522;0,014011947;0,0744297;0,382271579;0,239846851;0,236940224;0
174;50683;0,037330071;0,007162165;0,006353215;0,013495649;0,073357931;0,380403686;0,235463568;0,246433715;0
175;51617;0,038262588;0,007148808;0,005928279;0,01303834;0,070751884;0,37530271;0,237809249;0,251758142;0
176;52296;0,0346298;0,007247208;0,005908674;0,012467493;0,070846719;0,377677069;0,247303809;0,243919229;0
177;53365;0,037046753;0,006446173;0,006802211;0,011243324;0,068809145;0,366138855;0,255823105;0,247690434;0
178;54176;0,034590963;0,006866509;0,006146633;0,011757974;0,067945216;0,364404903;0,274309657;0,233978145;0
